ValidationResultId,SessionId,ValidationRule,ValidationDescription,RouteId,BeginPoint,EndPoint,DataItemsImpacted,LastModifiedBy,LastModifiedOn,SpatialJoinRecordId,geometry
601335457,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.2,34.3,Road Events,MJORDAN13,2023-06-14T17:10:45,160625,POINT (-78.619572533 39.07733025800002)
601335458,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.6,34.7,Road Events,MJORDAN13,2023-06-14T17:10:45,160626,POINT (-78.61169386500001 39.076640725)
601335459,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.7,34.7824,Road Events,MJORDAN13,2023-06-14T17:10:45,160627,POINT (-78.60995799800003 39.07621080299998)
601335460,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.1,35.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160628,POINT (-78.60189198199998 39.07554768099999)
601335461,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.8,35.9,Road Events,MJORDAN13,2023-06-14T17:10:45,160629,POINT (-78.59215546600001 39.08033707700002)
601335462,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.9057,36.0,Road Events,MJORDAN13,2023-06-14T17:10:45,160630,POINT (-78.59192337100001 39.081778305)
601335463,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.0,36.0538,Road Events,MJORDAN13,2023-06-14T17:10:45,160631,POINT (-78.59189833200003 39.08284775999999)
601335464,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.2,36.3,Road Events,MJORDAN13,2023-06-14T17:10:45,160632,POINT (-78.58939712799997 39.08511625099999)
601335465,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.4,36.49,Road Events,MJORDAN13,2023-06-14T17:10:45,160633,POINT (-78.58637676500001 39.08699820800001)
601335466,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.5,36.6,Road Events,MJORDAN13,2023-06-14T17:10:45,160634,POINT (-78.58475207800001 39.088044481)
601335467,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.9,37.0,Road Events,MJORDAN13,2023-06-14T17:10:45,160635,POINT (-78.578342905 39.090776151)
601335468,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.1,37.2,Road Events,MJORDAN13,2023-06-14T17:10:45,160636,POINT (-78.57511948699999 39.09212916500002)
601335469,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.9,34.998,Road Events,MJORDAN13,2023-06-14T17:10:45,160646,POINT (-78.60583716500003 39.076100983)
601335470,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.646,36.7,Road Events,MJORDAN13,2023-06-14T17:10:45,160650,POINT (-78.58280714699998 39.08890906300002)
601335471,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.34,35.3995,Road Events,MJORDAN13,2023-06-14T17:10:47,219494,POINT (-78.59769075399998 39.075241683)
601335472,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8246,36.8669,Road Events,MJORDAN13,2023-06-14T17:10:47,219556,POINT (-78.58002228499998 39.09007226599999)
601335473,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.7037,35.79,Road Events,MJORDAN13,2023-06-14T17:10:47,219593,POINT (-78.59300528799997 39.07897126400002)
601335474,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.3,34.3481,Road Events,MJORDAN13,2023-06-14T17:10:47,219653,POINT (-78.61809787300001 39.07728483400001)
601335475,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.5,34.5584,Road Events,MJORDAN13,2023-06-14T17:10:47,219654,POINT (-78.61401809699998 39.07711838500001)
601335476,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.2355,35.3,Road Events,MJORDAN13,2023-06-14T17:10:47,219655,POINT (-78.59958341800001 39.075220511)
601335477,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3,35.3341,Road Events,MJORDAN13,2023-06-14T17:10:47,219656,POINT (-78.59861760699999 39.07507633300003)
601335478,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7,36.7606,Road Events,MJORDAN13,2023-06-14T17:10:47,219657,POINT (-78.581883307 39.08929544799997)
601335479,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.2,35.2355,Road Events,MJORDAN13,2023-06-14T17:10:47,219671,POINT (-78.60056318800002 39.07536176000002)
601335480,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4226,35.5,Road Events,MJORDAN13,2023-06-14T17:10:47,219672,POINT (-78.59626445399999 39.07586934400001)
601335481,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.55,35.6,Road Events,MJORDAN13,2023-06-14T17:10:47,219673,POINT (-78.594510974 39.07667917700002)
601335482,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.1,36.1383,Road Events,MJORDAN13,2023-06-14T17:10:47,219674,POINT (-78.59127053899999 39.084052912)
601335483,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.1383,36.2,Road Events,MJORDAN13,2023-06-14T17:10:47,219675,POINT (-78.59058817499999 39.08449201500002)
601335484,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.36,36.4,Road Events,MJORDAN13,2023-06-14T17:10:47,219676,POINT (-78.587465662 39.086255381)
601335485,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8,36.8246,Road Events,MJORDAN13,2023-06-14T17:10:47,219677,POINT (-78.58056124699999 39.08984699000001)
601335486,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.0,37.0657,Road Events,MJORDAN13,2023-06-14T17:10:47,219678,POINT (-78.57700805299999 39.09133584800003)
601335487,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.0657,37.1,Road Events,MJORDAN13,2023-06-14T17:10:47,219679,POINT (-78.57620265700001 39.09167384099999)
601335488,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5182,35.5466,Road Events,MJORDAN13,2023-06-14T17:10:48,255089,POINT (-78.59516078899998 39.07636026400002)
601335489,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4013,35.4226,Road Events,MJORDAN13,2023-06-14T17:10:48,255092,POINT (-78.59703078899997 39.07552926400001)
601335490,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.627,35.6696,Road Events,MJORDAN13,2023-06-14T17:10:48,255099,POINT (-78.593831287 39.07765076300001)
601335491,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7606,36.7876,Road Events,MJORDAN13,2023-06-14T17:10:48,255105,POINT (-78.58117728500002 39.08959026600002)
601335492,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.0538,36.09,Road Events,MJORDAN13,2023-06-14T17:10:48,255119,POINT (-78.59170030899998 39.083488246)
601335493,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.7824,34.8,Road Events,MJORDAN13,2023-06-14T17:10:48,255130,POINT (-78.60897937099998 39.076112454)
601335494,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6,35.627,Road Events,MJORDAN13,2023-06-14T17:10:48,255143,POINT (-78.59412613900002 39.07718548499997)
601335495,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6721,35.7,Road Events,MJORDAN13,2023-06-14T17:10:48,255144,POINT (-78.593515803 39.07815705799999)
601335496,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8669,36.9,Road Events,MJORDAN13,2023-06-14T17:10:48,255145,POINT (-78.57941513700001 39.09032657)
601335497,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.0,35.018,Road Events,MJORDAN13,2023-06-14T17:10:48,255153,POINT (-78.60465602400001 39.075944182)
601335498,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.616,36.646,Road Events,MJORDAN13,2023-06-14T17:10:48,255155,POINT (-78.58348430699999 39.08862585000003)
601335499,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3341,35.34,Road Events,MJORDAN13,2023-06-14T17:10:48,271292,POINT (-78.59822279100001 39.07505426199998)
601335500,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5,35.5182,Road Events,MJORDAN13,2023-06-14T17:10:48,271329,POINT (-78.59552295399999 39.07619984399997)
601335501,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.79,35.8,Road Events,MJORDAN13,2023-06-14T17:10:48,271330,POINT (-78.59260194900003 39.07961574199999)
601335502,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7876,36.8,Road Events,MJORDAN13,2023-06-14T17:10:48,271331,POINT (-78.58085974800002 39.08972248999999)
601335503,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.6,36.616,Road Events,MJORDAN13,2023-06-14T17:10:48,271337,POINT (-78.583855132 39.08847075599999)
601335504,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.9,35.9057,Road Events,MJORDAN13,2023-06-14T17:10:48,280817,POINT (-78.59180090799998 39.081060579)
601335505,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.09,36.1,Road Events,MJORDAN13,2023-06-14T17:10:48,280818,POINT (-78.59155183199999 39.08379702600001)
601335506,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.49,36.5,Road Events,MJORDAN13,2023-06-14T17:10:48,280819,POINT (-78.58555291499999 39.08755817700001)
601335507,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6696,35.6721,Road Events,MJORDAN13,2023-06-14T17:10:48,286256,POINT (-78.59364328700002 39.07795376399997)
601335508,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5466,35.55,Road Events,MJORDAN13,2023-06-14T17:10:48,286257,POINT (-78.59491378799999 39.07646976299998)
601335509,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.7,35.7037,Road Events,MJORDAN13,2023-06-14T17:10:48,286260,POINT (-78.59338330200001 39.07836805699998)
601335510,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.998,35.0,Road Events,MJORDAN13,2023-06-14T17:10:48,286261,POINT (-78.60485205499998 39.07597230200003)
601335511,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4,35.4013,Road Events,MJORDAN13,2023-06-14T17:10:48,290035,POINT (-78.5972069 39.07545242999998)
601335512,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-30,Cracking_Percent event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3995,35.4,Road Events,MJORDAN13,2023-06-14T17:10:48,291312,POINT (-78.59722090000002 39.07544643)
601335513,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.8,34.9,Road Events,MJORDAN13,2023-06-14T17:10:51,83218,POINT (-78.60780730300002 39.07610987499999)
601335514,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.018,35.1,Road Events,MJORDAN13,2023-06-14T17:10:51,83221,POINT (-78.60367587100001 39.07580357900002)
601335515,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.3,36.36,Road Events,MJORDAN13,2023-06-14T17:10:53,160329,POINT (-78.58822404199998 39.08575480500002)
601335516,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.3481,34.4,Road Events,MJORDAN13,2023-06-14T17:10:53,160510,POINT (-78.61710210799998 39.07725381900002)
601335517,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.4,34.5,Road Events,MJORDAN13,2023-06-14T17:10:53,160511,POINT (-78.61559025100001 39.077207165)
601335518,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.5584,34.6,Road Events,MJORDAN13,2023-06-14T17:10:53,160512,POINT (-78.61304099799997 39.07697037700001)
601335519,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.2,34.3,Road Events,MJORDAN13,2023-06-14T17:10:53,160625,POINT (-78.619572533 39.07733025800002)
601335520,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.6,34.7,Road Events,MJORDAN13,2023-06-14T17:10:53,160626,POINT (-78.61169386500001 39.076640725)
601335521,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.7,34.7824,Road Events,MJORDAN13,2023-06-14T17:10:53,160627,POINT (-78.60995799800003 39.07621080299998)
601335522,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.1,35.2,Road Events,MJORDAN13,2023-06-14T17:10:53,160628,POINT (-78.60189198199998 39.07554768099999)
601335523,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.8,35.9,Road Events,MJORDAN13,2023-06-14T17:10:53,160629,POINT (-78.59215546600001 39.08033707700002)
601335524,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.9057,36.0,Road Events,MJORDAN13,2023-06-14T17:10:53,160630,POINT (-78.59192337100001 39.081778305)
601335525,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.0,36.0538,Road Events,MJORDAN13,2023-06-14T17:10:53,160631,POINT (-78.59189833200003 39.08284775999999)
601335526,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.2,36.3,Road Events,MJORDAN13,2023-06-14T17:10:53,160632,POINT (-78.58939712799997 39.08511625099999)
601335527,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.4,36.49,Road Events,MJORDAN13,2023-06-14T17:10:53,160633,POINT (-78.58637676500001 39.08699820800001)
601335528,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.5,36.6,Road Events,MJORDAN13,2023-06-14T17:10:53,160634,POINT (-78.58475207800001 39.088044481)
601335529,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.9,37.0,Road Events,MJORDAN13,2023-06-14T17:10:53,160635,POINT (-78.578342905 39.090776151)
601335530,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.1,37.2,Road Events,MJORDAN13,2023-06-14T17:10:53,160636,POINT (-78.57511948699999 39.09212916500002)
601335531,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.9,34.998,Road Events,MJORDAN13,2023-06-14T17:10:53,160646,POINT (-78.60583716500003 39.076100983)
601335532,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.646,36.7,Road Events,MJORDAN13,2023-06-14T17:10:53,160650,POINT (-78.58280714699998 39.08890906300002)
601335533,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.34,35.3995,Road Events,MJORDAN13,2023-06-14T17:10:54,219494,POINT (-78.59769075399998 39.075241683)
601335534,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8246,36.8669,Road Events,MJORDAN13,2023-06-14T17:10:54,219556,POINT (-78.58002228499998 39.09007226599999)
601335535,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.7037,35.79,Road Events,MJORDAN13,2023-06-14T17:10:54,219593,POINT (-78.59300528799997 39.07897126400002)
601335536,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.3,34.3481,Road Events,MJORDAN13,2023-06-14T17:10:54,219653,POINT (-78.61809787300001 39.07728483400001)
601335537,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.5,34.5584,Road Events,MJORDAN13,2023-06-14T17:10:54,219654,POINT (-78.61401809699998 39.07711838500001)
601335538,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.2355,35.3,Road Events,MJORDAN13,2023-06-14T17:10:54,219655,POINT (-78.59958341800001 39.075220511)
601335539,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.3,35.3341,Road Events,MJORDAN13,2023-06-14T17:10:54,219656,POINT (-78.59861760699999 39.07507633300003)
601335540,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7,36.7606,Road Events,MJORDAN13,2023-06-14T17:10:54,219657,POINT (-78.581883307 39.08929544799997)
601335541,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.2,35.2355,Road Events,MJORDAN13,2023-06-14T17:10:54,219671,POINT (-78.60056318800002 39.07536176000002)
601335542,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4226,35.5,Road Events,MJORDAN13,2023-06-14T17:10:54,219672,POINT (-78.59626445399999 39.07586934400001)
601335543,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.55,35.6,Road Events,MJORDAN13,2023-06-14T17:10:54,219673,POINT (-78.594510974 39.07667917700002)
601335544,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.1,36.1383,Road Events,MJORDAN13,2023-06-14T17:10:54,219674,POINT (-78.59127053899999 39.084052912)
601335545,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.1383,36.2,Road Events,MJORDAN13,2023-06-14T17:10:54,219675,POINT (-78.59058817499999 39.08449201500002)
601335546,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.36,36.4,Road Events,MJORDAN13,2023-06-14T17:10:54,219676,POINT (-78.587465662 39.086255381)
601335547,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8,36.8246,Road Events,MJORDAN13,2023-06-14T17:10:54,219677,POINT (-78.58056124699999 39.08984699000001)
601335548,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.0,37.0657,Road Events,MJORDAN13,2023-06-14T17:10:54,219678,POINT (-78.57700805299999 39.09133584800003)
601335549,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,37.0657,37.1,Road Events,MJORDAN13,2023-06-14T17:10:54,219679,POINT (-78.57620265700001 39.09167384099999)
601335550,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.5182,35.5466,Road Events,MJORDAN13,2023-06-14T17:10:54,255089,POINT (-78.59516078899998 39.07636026400002)
601335551,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.4013,35.4226,Road Events,MJORDAN13,2023-06-14T17:10:54,255092,POINT (-78.59703078899997 39.07552926400001)
601335552,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.627,35.6696,Road Events,MJORDAN13,2023-06-14T17:10:54,255099,POINT (-78.593831287 39.07765076300001)
601335553,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.7606,36.7876,Road Events,MJORDAN13,2023-06-14T17:10:54,255105,POINT (-78.58117728500002 39.08959026600002)
601335554,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.0538,36.09,Road Events,MJORDAN13,2023-06-14T17:10:54,255119,POINT (-78.59170030899998 39.083488246)
601335555,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,34.7824,34.8,Road Events,MJORDAN13,2023-06-14T17:10:54,255130,POINT (-78.60897937099998 39.076112454)
601335556,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6,35.627,Road Events,MJORDAN13,2023-06-14T17:10:54,255143,POINT (-78.59412613900002 39.07718548499997)
601335557,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.6721,35.7,Road Events,MJORDAN13,2023-06-14T17:10:54,255144,POINT (-78.593515803 39.07815705799999)
601335558,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,36.8669,36.9,Road Events,MJORDAN13,2023-06-14T17:10:54,255145,POINT (-78.57941513700001 39.09032657)
601335559,bc7d611f-1c62-4a17-9e9d-924e02866fe0,SJ-PM2-31,Rutting event segments must align with with the Begin and End points for IRI segments.,1630055000000,35.0,35.018,Road Events,MJORDAN13,2023-06-14T17:10:54,255153,POINT (-78.60465602400001 39.075944182)
