BeginDate|StateID|RouteID|BMP|EMP|DataItem|ValueNumeric|ValueText|ValueDate|Comments
01/01/2024|54|42202190000NB|17.1|17.2|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|17.2|17.29|last_overlay_thickness|2.0|||
01/01/2024|54|42202190000NB|17.29|17.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.3|17.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.4|17.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.5|17.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.6|17.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.7|17.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.8|17.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|17.9|18.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.0|18.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.1|18.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.2|18.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.3|18.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.4|18.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.5|18.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.6|18.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.7|18.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.8|18.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|18.9|19.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.0|19.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.1|19.15|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.15|19.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.2|19.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.3|19.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.4|19.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.5|19.51|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.51|19.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.6|19.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.7|19.8|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.8|19.9|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|19.9|20.0|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.0|20.1|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.1|20.2|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.2|20.3|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.3|20.4|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.4|20.5|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.5|20.6|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.6|20.7|last_overlay_thickness|1.5|||
01/01/2024|54|42202190000NB|20.7|20.8|last_overlay_thickness|1.5|||
