RouteID|BMP|EMP|ValueNumeric|Comments|ValueDate|StateID|BeginDate|ValueText|DataItem
19203400000NB|12.5|12.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.6|12.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.7|12.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.8|12.88|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.88|12.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|12.9|13.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.0|13.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.1|13.2|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.2|13.26|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.26|13.3|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.3|13.4|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.4|13.5|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.5|13.6|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.6|13.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.7|13.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|13.8|13.82|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|14.66|14.7|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|14.7|14.8|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|14.8|14.86|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|14.86|14.9|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|14.9|15.0|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|15.0|15.1|10.0|||54|01/01/2023||THICKNESS_RIGID
19203400000NB|15.1|15.2|10.0|||54|01/01/2023||THICKNESS_RIGID
