,RouteId,BeginPoint,EndPoint,BaseTypeVn,SampleId,SurfaceTypeVn
102,30201190000NB,13.89,13.9,,301190001288,6
103,30201190000NB,14.278,14.28,,301190001288,6
104,30201190000NB,13.6995,13.7,,301190001288,6
105,30200520000EB,44.2,44.3,,300520004329,3
106,30200520000EB,44.0,44.1,,300520004329,3
107,30200520000EB,44.1,44.2,,300520004329,3
108,30200520000EB,44.5,44.6,,300520004329,3
109,30200520000EB,44.3,44.4,,300520004329,3
110,30200520000EB,44.4,44.5,,300520004329,3
111,23200520000EB,0.0,0.1,,230520000000,6
112,30200520000EB,43.3,43.4,,300520004329,3
113,30200520000EB,43.4,43.5,,300520004329,3
114,30200520000EB,43.5,43.6,,300520004329,3
115,30200520000EB,43.6,43.7,,300520004329,3
116,30200520000EB,43.7,43.8,,300520004329,6
117,30200520000EB,43.9,44.0,,300520004329,3
118,30200520000EB,44.6,44.6898,,300520004329,6
119,23200520000EB,0.3,0.4,,230520000000,6
120,23200520000EB,0.1,0.2,,230520000000,6
121,23200520000EB,0.2,0.3,,230520000000,6
122,30200520000EB,43.8,43.9,,300520004329,3
123,23200520000EB,0.4,0.43,,230520000000,6
124,30200520000EB,44.7,44.74,,300520004329,6
125,30200520000EB,43.29,43.3,,300520004329,3
126,30200520000EB,44.6898,44.7,,300520004329,6
127,2330010000000,12.8,12.9,,230100001279,3
128,2330010000000,12.9,12.95,,230100001279,6
129,2330010000000,12.79,12.8,,230100001279,3
130,23201190000NB,0.7,0.8,,231190000000,6
131,23201190000NB,0.0,0.1,,231190000000,6
132,23201190000NB,0.1,0.2,,231190000000,6
133,23201190000NB,0.2,0.3,,231190000000,6
134,23201190000NB,0.4,0.4789,,231190000000,6
135,23201190000NB,0.5,0.6,,231190000000,6
136,23201190000NB,0.6,0.7,,231190000000,6
137,23201190000NB,0.3,0.4,,231190000000,6
138,23201190000NB,0.4789,0.5,,231190000000,6
139,23201190000NB,2.1,2.2,,231190000144,6
140,2330073000000,0.8,0.9,,230730000031,6
141,2330073000000,1.1,1.2,,230730000031,6
142,2330073000000,1.5,1.6,,230730000031,6
143,23201190000NB,1.6,1.7,,231190000144,6
145,23201190000NB,1.7,1.7767,,231190000144,6
146,23201190000NB,1.5,1.6,,231190000144,6
147,23201190000NB,1.8,1.9,,231190000144,6
148,23201190000NB,1.9,2.0,,231190000144,6
149,23201190000NB,2.2,2.3,,231190000220,6
150,23201190000NB,2.3,2.4,,231190000220,6
151,23201190000NB,2.4,2.5,,231190000220,6
152,23201190000NB,2.6,2.67,,231190000254,6
172,2330073000000,0.31,0.4,,230730000031,6
173,2330073000000,0.4,0.5,,230730000031,6
174,2330073000000,0.5,0.6,,230730000031,6
175,2330073000000,0.6,0.7,,230730000031,6
176,2330073000000,0.7,0.8,,230730000031,6
177,2330073000000,0.9,1.0,,230730000031,6
178,2330073000000,1.0,1.1,,230730000031,6
179,2330073000000,1.2,1.3,,230730000031,6
180,2330073000000,1.6,1.7,,230730000031,6
181,2330073000000,1.9365,2.0,,230730000031,6
182,2330073000000,2.0,2.1,,230730000031,6
183,2330073000000,1.8,1.9,,230730000031,6
185,2330073000000,1.3,1.361,,230730000031,6
186,2330073000000,2.1,2.15,,230730000031,3
189,23201190000NB,0.8,0.85,,231190000000,6
190,23201190000NB,1.4496,1.5,,231190000144,6
191,23201190000NB,2.0,2.1,,231190000144,6
192,23201190000NB,2.5,2.54,,231190000220,6
193,23201190000NB,2.54,2.6,,231190000254,6
196,2330073000000,1.7,1.7602,,230730000031,6
197,2330073000000,1.7602,1.8,,230730000031,6
198,2330073000000,1.9,1.9365,,230730000031,6
200,2330073000000,1.361,1.3959,,230730000031,6
201,2330073000000,1.4,1.451,,230730000031,3
202,2330073000000,1.451,1.5,,230730000031,3
203,23201190000NB,1.7767,1.8,,231190000144,6
210,2330073000000,1.3959,1.4,,230730000031,6
211,23201190000NB,1.44,1.4496,,231190000144,6
212,2330073000000,1.6,1.6,,230730000031,6
213,2330010000000,15.1,15.2,,230100014782,6
214,2330010000000,17.3,17.4,,230100001677,6
215,2330010000000,20.3,20.39,,230100001941,6
216,2330010000000,20.5,20.6,,230100002039,6
217,2330010000000,20.9,21.0,,230100002039,6
218,2330010000000,19.9,19.97,,230100001941,6
219,2330010000000,17.7,17.76,,230100001746,6
220,2330010000000,20.2,20.3,,230100001941,6
221,2330010000000,20.4,20.5,,230100002039,6
222,2330010000000,21.4,21.4694,,230100002039,6
223,2330010000000,21.9,21.99,,230100002039,6
224,2330010000000,14.8,14.89,,230100014782,6
225,2330010000000,14.9,15.0,,230100014782,6
226,2330010000000,15.0,15.1,,230100014782,6
227,2330010000000,15.3061,15.4,,230100001525,6
228,2330010000000,15.4,15.5,,230100001525,6
229,2330010000000,15.5,15.6,,230100001525,6
230,2330010000000,15.6,15.7,,230100001525,6
231,2330010000000,15.7,15.8,,230100001525,6
232,2330010000000,15.9,16.0,,230100001525,6
233,2330010000000,16.8,16.9,,230100001677,6
234,2330010000000,16.9,17.0,,230100001677,6
235,2330010000000,17.0,17.1,,230100001677,6
236,2330010000000,17.1,17.2,,230100001677,6
237,2330010000000,17.2,17.3,,230100001677,6
238,2330010000000,17.5,17.6,,230100001746,6
239,2330010000000,17.6,17.7,,230100001746,6
240,2330010000000,17.8,17.9,,230100001776,6
241,2330010000000,17.9,18.0,,230100001776,6
242,2330010000000,18.1,18.2,,230100001776,6
243,2330010000000,19.1,19.2,,230100001876,6
244,2330010000000,19.3,19.4,,230100001876,6
245,2330010000000,19.41,19.5,,230100001941,6
246,2330010000000,19.5005,19.6,,230100001941,6
247,2330010000000,19.6,19.7,,230100001941,6
248,2330010000000,21.5,21.6,,230100002039,6
249,2330010000000,21.6,21.7,,230100002039,6
250,2330010000000,20.0,20.0489,,230100001941,6
251,2330010000000,21.3,21.4,,230100002039,6
252,2330010000000,21.2,21.3,,230100002039,6
253,2330010000000,21.0,21.1,,230100002039,6
254,2330010000000,21.1,21.2,,230100002039,6
255,2330010000000,20.7316,20.8,,230100002039,6
256,2330010000000,18.8,18.89,,230100001876,6
257,2330010000000,19.81,19.9,,230100001941,6
258,2330010000000,16.01,16.0552,,230100001525,6
259,2330010000000,15.25,15.29,,230100001525,6
260,2330010000000,15.2,15.25,,230100014782,6
261,2330010000000,17.4,17.46,,230100001677,6
262,2330010000000,17.76,17.8,,230100001776,6
263,2330010000000,20.6,20.65,,230100002039,6
264,2330010000000,20.8493,20.9,,230100002039,6
265,2330010000000,21.4694,21.5,,230100002039,6
266,2330010000000,21.87,21.9,,230100002039,6
267,2330010000000,15.8,15.8753,,230100001525,6
268,2330010000000,16.77,16.8,,230100001677,6
269,2330010000000,17.46,17.5,,230100001746,6
270,2330010000000,18.0,18.0556,,230100001776,6
271,2330010000000,18.9,18.9568,,230100001876,6
272,2330010000000,18.96,19.0,,230100001876,6
273,2330010000000,19.03,19.1,,230100001876,6
274,2330010000000,19.2,19.24,,230100001876,6
275,2330010000000,19.24,19.3,,230100001876,6
276,2330010000000,19.75,19.8,,230100001941,6
277,2330010000000,21.7,21.77,,230100002039,6
278,2330010000000,22.0,22.05,,230100002039,6
279,2330010000000,20.8,20.837,,230100002039,6
280,2330010000000,20.65,20.7,,230100002039,6
281,2330010000000,20.05,20.1,,230100001941,6
282,2330010000000,20.1,20.2,,230100001941,6
283,2330010000000,21.8,21.853,,230100002039,6
284,2330010000000,16.1,16.134,,230100001525,6
285,2330010000000,18.76,18.7796,,230100001876,6
286,2330010000000,14.782,14.8,,230100014782,6
287,2330010000000,15.8753,15.9,,230100001525,6
288,2330010000000,16.0766,16.1,,230100001525,6
289,2330010000000,18.0556,18.1,,230100001776,6
290,2330010000000,19.0,19.03,,230100001876,6
291,2330010000000,19.97,20.0,,230100001941,6
292,2330010000000,20.7,20.7316,,230100002039,6
293,2330010000000,21.853,21.87,,230100002039,6
294,2330010000000,16.134,16.156,,230100001525,6
295,2330010000000,21.77,21.779,,230100002039,6
296,2330010000000,20.837,20.8493,,230100002039,6
297,2330010000000,18.7796,18.8,,230100001876,6
298,2330010000000,16.0552,16.0766,,230100001525,6
299,2330010000000,20.39,20.4,,230100002039,6
300,2330010000000,14.89,14.9,,230100014782,6
301,2330010000000,15.29,15.3,,230100001525,6
302,2330010000000,16.0,16.01,,230100001525,6
303,2330010000000,18.2,18.21,,230100001776,6
304,2330010000000,18.89,18.9,,230100001876,6
305,2330010000000,19.4,19.41,,230100001876,6
306,2330010000000,19.8,19.81,,230100001941,6
307,2330010000000,21.99,22.0,,230100002039,6
308,2330010000000,21.779,21.791,,230100002039,6
309,2330010000000,16.156,16.17,,230100001525,6
310,2330010000000,19.707,19.729,,230100001941,6
311,2330010000000,19.729,19.7446,,230100001941,6
312,2330010000000,19.7446,19.75,,230100001941,6
313,2330010000000,15.3,15.3061,,230100001525,6
314,2330010000000,21.791,21.8,,230100002039,6
315,2330010000000,19.7,19.707,,230100001941,6
316,2330010000000,18.9568,18.96,,230100001876,6
317,2330010000000,20.0489,20.05,,230100001941,6
318,2330010000000,17.46,17.46,,230100001746,6
319,2330010000000,19.5,19.5005,,230100001941,6
320,23201190000NB,11.9,12.0,,231190001187,6
321,23201190000NB,12.0,12.1,,231190001187,6
322,23201190000NB,12.2,12.283,,231190001187,6
323,23201190000NB,12.1145,12.2,,231190001187,6
324,23201190000NB,11.87,11.9,,231190001187,6
325,23201190000NB,12.1,12.1145,,231190001187,6
326,3030080000000,7.3,7.4,,300800000705,6
327,3030080000000,8.1,8.2,,300800000705,6
328,3030080000000,8.6,8.7,,300800000705,6
329,3030080000000,8.9,9.0,,300800000705,6
330,3030080000000,7.5282,7.599,,300800000705,6
331,3030080000000,8.5062,8.6,,300800000705,6
332,2330080000000,0.9,1.0,,230800000086,6
333,2330080000000,1.0015,1.1,,230800000086,6
334,2330080000000,1.1,1.2,,230800000086,6
335,2330080000000,1.2,1.3,,230800000086,6
336,2330080000000,1.3138,1.4,,230800000086,6
337,2330080000000,1.4,1.5,,230800000086,6
338,3030080000000,4.84,4.9,,300800000460,6
339,3030080000000,7.1,7.2,,300800000705,6
340,3030080000000,7.2,7.3,,300800000705,6
341,3030080000000,7.6,7.6918,,300800000705,6
342,3030080000000,7.9,7.9897,,300800000705,6
343,3030080000000,8.2,8.3,,300800000705,6
344,3030080000000,8.3,8.4,,300800000705,6
345,3030080000000,8.4,8.5,,300800000705,6
346,3030080000000,8.7,8.8,,300800000705,6
347,3030080000000,8.8,8.9,,300800000705,6
348,3030080000000,9.0,9.1,,300800000705,6
349,3030080000000,9.1,9.2,,300800000705,6
350,3030080000000,9.2,9.3,,300800000705,6
351,3030080000000,9.3,9.4,,300800000705,6
352,3030080000000,4.9,5.0,,300800000460,6
353,3030080000000,5.0,5.1,,300800000460,6
354,3030080000000,5.1,5.2,,300800000460,6
355,3030080000000,5.2,5.3,,300800000460,6
356,3030080000000,5.3078,5.4,,300800000460,6
357,3030080000000,5.4,5.5,,300800000460,6
358,3030080000000,5.5,5.6,,300800000460,6
359,3030080000000,8.0,8.077,,300800000705,6
360,3030080000000,7.8007,7.86,,300800000705,6
361,3030080000000,7.4,7.4639,,300800000705,6
362,2330080000000,1.5,1.57,,230800000086,6
363,3030080000000,7.05,7.1,,300800000705,6
364,3030080000000,7.7316,7.8,,300800000705,6
365,3030080000000,7.86,7.9,,300800000705,6
366,3030080000000,9.4,9.46,,300800000705,6
367,3030080000000,8.077,8.1,,300800000705,6
368,2330080000000,0.86,0.9,,230800000086,6
369,3030080000000,7.5,7.5282,,300800000705,6
370,3030080000000,7.7,7.7316,,300800000705,6
371,3030080000000,7.484,7.5,,300800000705,6
372,2330080000000,1.3,1.3138,,230800000086,6
373,3030080000000,7.6918,7.7,,300800000705,6
374,3030080000000,7.9897,8.0,,300800000705,6
375,3030080000000,7.4639,7.478,,300800000705,6
376,3030080000000,7.478,7.484,,300800000705,6
377,3030080000000,8.5,8.5062,,300800000705,6
378,3030080000000,5.3,5.3078,,300800000460,6
379,2330080000000,1.0,1.0015,,230800000086,6
380,3030080000000,7.599,7.6,,300800000705,6
381,3030080000000,7.8,7.8007,,300800000705,6
382,2330010000000,10.7,10.76,,230001001058,3
383,2330010000000,10.6,10.7,,230001001058,3
384,2330010000000,10.58,10.6,,230001001058,3
385,50200520000EB,29.3,29.4,,500520002912,6
386,50200520000EB,29.6,29.7,,500520002912,6
387,50200520000EB,29.4,29.4977,,500520002912,6
388,50200520000EB,29.12,29.2,,500520002912,6
389,50200520000EB,29.2,29.2892,,500520002912,6
390,50200520000EB,30.2,30.3,,500520002912,6
391,50200520000EB,30.3,30.4,,500520002912,6
392,50200520000EB,30.6,30.7,,500520002912,6
393,50200520000EB,30.8,30.9,,500520002912,6
394,50200520000EB,29.5,29.6,,500520002912,6
395,50200520000EB,29.7,29.8,,500520002912,6
396,50200520000EB,29.8,29.9,,500520002912,6
397,50200520000EB,29.9,30.0,,500520002912,6
398,50200520000EB,30.9,31.0,,500520002912,6
399,50200520000EB,30.1153,30.2,,500520002912,6
400,50200520000EB,30.4,30.4569,,500520002912,6
401,50200520000EB,30.5,30.56,,500520002912,6
402,50200520000EB,30.7,30.7443,,500520002912,6
403,50200520000EB,30.7443,30.8,,500520002912,6
404,50200520000EB,31.2509,31.3,,500520002912,6
405,50200520000EB,31.3,31.3834,,500520002912,6
406,50200520000EB,30.0,30.1,,500520002912,6
407,50200520000EB,31.0,31.05,,500520002912,6
408,50200520000EB,31.05,31.1,,500520002912,6
409,50200520000EB,31.1,31.1663,,500520002912,6
410,50200520000EB,31.2245,31.2509,,500520002912,6
411,50200520000EB,30.1,30.1153,,500520002912,6
412,50200520000EB,30.4569,30.5,,500520002912,6
413,50200520000EB,30.56,30.6,,500520002912,6
414,50200520000EB,31.1663,31.2,,500520002912,6
415,50200520000EB,31.2,31.2245,,500520002912,6
416,50200520000EB,31.3881,31.4,,500520002912,6
417,50200520000EB,29.2892,29.3,,500520002912,6
418,50200520000EB,31.3834,31.3881,,500520002912,6
419,50200520000EB,29.4977,29.5,,500520002912,6
420,50100640000EB,0.7,0.8,,500640000000,6
421,50100640000EB,1.9,2.0,,500640000166,6
422,50100640000EB,2.5,2.6,,500640000217,6
423,50100640000EB,2.9,3.0,,500640000275,6
424,50100640000EB,3.2,3.3,,500640000275,6
425,50100640000EB,3.5,3.6,,500640000275,6
426,5040003010000,0.4,0.5,,500030100009,6
427,50200600000EB,0.0,0.1,,500600000000,3
428,50100640000EB,1.303,1.4,,500640000129,6
429,50100640000EB,0.0,0.0925,,500640000000,3
430,50100640000EB,2.0,2.0729,,500640000166,3
431,50100640000EB,2.2429,2.3,,500640000217,3
432,50100640000EB,1.6,1.66,,500640000129,6
433,50100640000EB,2.8,2.9,,500640000275,6
434,50200600000EB,0.6267,0.7,,500600000049,6
435,50200600000EB,1.6,1.6669,,500600000113,6
436,50100640000EB,0.127,0.2,,500640000000,6
437,50100640000EB,0.2,0.3,,500640000000,6
438,50100640000EB,0.3,0.4,,500640000000,6
439,50100640000EB,0.4,0.5,,500640000000,6
440,50100640000EB,0.5,0.6,,500640000000,6
441,50100640000EB,0.6,0.7,,500640000000,6
442,50100640000EB,0.8,0.9,,500640000000,6
443,50100640000EB,0.9,0.9903,,500640000000,6
444,50100640000EB,1.0,1.1,,500640000000,6
445,50100640000EB,1.1,1.2,,500640000000,6
446,50100640000EB,1.5,1.6,,500640000129,6
447,50100640000EB,1.8,1.9,,500640000166,6
448,50100640000EB,2.3,2.4,,500640000217,6
449,50100640000EB,2.4,2.5,,500640000217,6
450,50100640000EB,3.0,3.1,,500640000275,6
451,50100640000EB,3.1,3.2,,500640000275,6
452,50100640000EB,3.3,3.4,,500640000275,6
453,50100640000EB,3.4,3.5,,500640000275,6
454,50100640000EB,3.6,3.7,,500640000275,6
455,50200520000EB,5.8,5.9,,500520000580,6
456,50200600000EB,1.5,1.5753,,500600000113,6
457,5040003010000,0.3,0.4,,500030100009,6
458,5040003010000,0.5,0.6,,500030100009,6
459,5040003020000,0.0,0.1,,500030200000,6
460,5040003020000,0.7,0.8,,500030200064,6
461,5040003020000,0.9,1.0,,500030200064,6
462,5040003020000,1.0,1.1,,500030200064,6
463,5040003020000,0.5,0.6,,500030200000,6
464,5040003020000,0.21,0.3,,500030200000,6
465,5040003020000,0.3,0.4,,500030200000,6
466,5040003020000,0.1,0.2,,500030200000,6
467,5040003010000,0.2,0.3,,500030100009,6
468,5040003010000,0.1,0.2,,500030100009,6
469,50100640000EB,2.1,2.17,,500640000166,3
470,50200600000EB,1.3154,1.4,,500600000113,6
471,50200600000EB,1.4,1.4907,,500600000113,6
472,50200600000EB,1.2291,1.3,,500600000113,6
473,50200600000EB,0.543,0.6,,500600000049,6
474,50200520000EB,6.4,6.5,,500520000580,6
475,50200520000EB,6.2,6.3,,500520000580,6
476,50200520000EB,6.1,6.2,,500520000580,6
477,50200520000EB,5.9,6.0,,500520000580,6
478,50100640000EB,2.6,2.679,,500640000217,6
479,50200600000EB,1.13,1.196,,500600000113,6
480,50100640000EB,2.7147,2.75,,500640000217,3
481,50100640000EB,1.4,1.46,,500640000129,6
482,50100640000EB,1.66,1.7,,500640000166,6
483,50100640000EB,2.17,2.2,,500640000217,3
484,50200600000EB,0.1,0.16,,500600000000,3
485,50200600000EB,1.7,1.7545,,500600000113,6
486,50200600000EB,0.16,0.2,,500600000000,3
487,50200600000EB,0.2,0.24,,500600000000,3
488,50100640000EB,1.2,1.25,,500640000000,6
489,50100640000EB,1.46,1.5,,500640000129,6
490,50200600000EB,1.7545,1.8,,500600000113,6
491,50200600000EB,1.8,1.83,,500600000113,6
492,5040003010000,0.6,0.65,,500030100009,6
493,5040003020000,0.64,0.7,,500030200064,6
494,5040003020000,0.8,0.8553,,500030200064,6
495,5040003020000,0.8553,0.9,,500030200064,6
496,5040003020000,0.6,0.64,,500030200000,6
497,5040003020000,0.47,0.5,,500030200000,6
498,5040003020000,0.4,0.47,,500030200000,6
499,50200520000EB,6.3,6.4,,500520000580,6
500,50200520000EB,6.0,6.1,,500520000580,6
501,50100640000EB,2.755,2.8,,500640000275,3
502,5040003020000,1.1,1.2,,500030200064,6
503,5040003020000,1.2,1.25,,500030200064,6
504,50100640000EB,1.7,1.76,,500640000166,6
505,50100640000EB,2.0729,2.0884,,500640000166,3
506,5040003010000,0.65,0.68,,500030100065,6
507,50100640000EB,2.2,2.23,,500640000217,3
508,50200600000EB,1.2,1.2291,,500600000113,6
509,50200600000EB,1.5753,1.6,,500600000113,6
510,50200600000EB,1.6669,1.7,,500600000113,6
511,50100640000EB,0.11,0.127,,500640000000,6
512,50200600000EB,0.6,0.6267,,500600000049,6
513,50200600000EB,0.5,0.543,,500600000049,6
514,50100640000EB,2.679,2.7,,500640000217,6
515,50100640000EB,1.265,1.2845,,500640000125,6
516,50100640000EB,1.7724,1.792,,500640000166,6
517,50100640000EB,2.7,2.7147,,500640000217,3
518,50100640000EB,2.23,2.2429,,500640000217,3
519,50100640000EB,0.0925,0.1,,500640000000,3
520,50100640000EB,0.1,0.11,,500640000000,6
521,50200600000EB,0.7,0.714,,500600000049,6
522,50100640000EB,0.9903,1.0,,500640000000,6
523,50200600000EB,1.4907,1.5,,500600000113,6
524,50200600000EB,3.79,3.8,,500600000379,6
525,5040003020000,0.2,0.21,,500030200000,6
526,5040003010000,0.09,0.1,,500030100009,6
527,50100640000EB,2.0884,2.1,,500640000166,3
528,50200600000EB,1.3,1.3154,,500600000113,6
529,50100640000EB,1.25,1.265,,500640000125,6
530,50100640000EB,1.76,1.7724,,500640000166,6
531,50100640000EB,1.792,1.8,,500640000166,6
532,50100640000EB,1.2845,1.29,,500640000125,6
533,50200600000EB,0.714,0.72,,500600000049,6
534,50100640000EB,1.2938,1.3,,500640000129,6
535,50200600000EB,1.196,1.2,,500600000113,6
536,50200600000EB,0.49,0.5,,500600000049,6
537,50200520000EB,6.5,6.51,,500520000580,6
538,50100640000EB,2.75,2.755,,500640000275,3
539,50100640000EB,1.3,1.303,,500640000129,6
540,50100640000EB,1.29,1.2938,,500640000129,6
541,06100640000EB,8.7,8.8,,060640000819,6
542,50100640000EB,3.8,3.9,,500640000275,6
543,50100640000EB,4.1,4.2,,500640000275,6
544,50100640000EB,4.7,4.8,,500640000422,6
545,50100640000EB,5.0,5.1,,500640000422,6
546,50100640000EB,5.6,5.7,,500640000529,6
547,06200520004NB,0.0,0.1,,060052N00000,6
548,50200600000EB,3.9,4.0,,500600000379,6
549,50200600000EB,4.2,4.3,,500600000404,6
550,06100640000EB,7.5,7.6,,060640000726,6
551,06100640000EB,8.2047,8.3,,060640000819,6
552,06100640000EB,7.2,7.2464,,060640000674,3
553,50100640000EB,4.4,4.4442,,500640000422,3
554,50200600000EB,4.3,4.3788,,500600000404,6
555,06200520000EB,0.902,1.0,,060520000075,6
556,06100640000EB,6.5,6.6,,060640000647,6
557,06100640000EB,6.6,6.7,,060640000647,6
558,06100640000EB,6.8,6.9,,060640000674,6
559,06100640000EB,6.9,7.0,,060640000674,6
560,06100640000EB,7.0,7.1,,060640000674,6
561,06100640000EB,7.3,7.4,,060640000726,6
562,06100640000EB,7.4,7.5,,060640000726,6
563,06100640000EB,7.6,7.7,,060640000726,6
564,06100640000EB,7.72,7.8,,060640000772,6
565,06100640000EB,7.8,7.8968,,060640000772,6
566,06100640000EB,7.9,8.0,,060640000772,6
567,06100640000EB,8.0,8.1,,060640000772,6
568,06100640000EB,8.3,8.4,,060640000819,6
569,06100640000EB,8.4,8.5,,060640000819,6
570,06100640000EB,8.5,8.6,,060640000819,6
571,06100640000EB,8.6,8.7,,060640000819,6
572,50100640000EB,3.7,3.8,,500640000275,6
573,06100640000EB,6.109,6.2,,060640000587,6
574,50100640000EB,3.9,4.0,,500640000275,6
575,50100640000EB,4.0,4.1,,500640000275,6
576,50100640000EB,4.22,4.3,,500640000422,6
577,50100640000EB,4.3,4.394,,500640000422,6
578,50100640000EB,4.526,4.6,,500640000422,6
579,50100640000EB,4.6,4.7,,500640000422,6
580,50100640000EB,4.8,4.9,,500640000422,6
581,50100640000EB,4.9,5.0,,500640000422,6
582,50100640000EB,5.1,5.2,,500640000422,6
583,50100640000EB,5.4,5.5,,500640000529,6
584,50100640000EB,5.5,5.6,,500640000529,6
585,50100640000EB,5.7,5.8,,500640000529,6
586,50100640000EB,5.8,5.87,,500640000529,6
587,06200520004NB,0.1,0.2,,060052N00000,6
588,06200520004NB,0.4,0.46,,060052N00321,6
589,50200600000EB,3.8,3.9,,500600000379,6
590,50200600000EB,4.1,4.1782,,500600000404,6
591,06100640000EB,6.315,6.4,,060640000587,6
592,06100640000EB,8.8,8.9,,060640000819,6
593,06100640000EB,6.0213,6.0625,,060640000587,3
594,06100640000EB,8.1648,8.19,,060640000772,6
595,06100640000EB,6.0625,6.1,,060640000587,3
596,50100640000EB,4.4442,4.5,,500640000422,3
597,50200600000EB,4.04,4.0928,,500600000404,6
598,06100640000EB,6.0,6.0213,,060640000587,3
599,06100640000EB,5.937,6.0,,060640000587,6
600,06100640000EB,7.151,7.2,,060640000674,6
601,06100640000EB,7.26,7.289,,060640000726,3
602,06100640000EB,7.1,7.151,,060640000674,6
603,06100640000EB,8.1,8.1648,,060640000772,6
604,06100640000EB,5.9,5.937,,060640000587,6
605,06200520000EB,0.75,0.8,,060520000075,6
606,06200520000EB,0.8,0.9,,060520000075,6
607,06200520004NB,0.3334,0.4,,060052N00321,6
608,06100640000EB,6.2,6.267,,060640000587,6
609,06100640000EB,6.267,6.2917,,060640000587,6
610,50100640000EB,5.2,5.264,,500640000422,6
611,50100640000EB,5.264,5.29,,500640000422,6
612,50100640000EB,5.3245,5.376,,500640000529,3
613,06200520004NB,0.2,0.3,,060052N00000,6
614,06100640000EB,6.4,6.434,,060640000587,6
615,06100640000EB,6.74,6.7574,,060640000674,6
616,50200600000EB,4.0112,4.04,,500600000379,6
617,50100640000EB,4.2,4.22,,500640000275,6
618,50100640000EB,5.3,5.3245,,500640000529,3
619,50200600000EB,4.1782,4.2,,500600000404,6
620,50100640000EB,4.5,4.526,,500640000422,6
621,06100640000EB,6.47,6.5,,060640000647,6
622,06100640000EB,6.7,6.74,,060640000647,6
623,06100640000EB,6.7574,6.8,,060640000674,6
624,06100640000EB,5.87,5.9,,060640000587,6
625,50100640000EB,5.376,5.4,,500640000529,3
626,06200520004NB,0.3,0.32,,060052N00000,6
627,06100640000EB,6.446,6.46,,060640000587,6
628,06200520004NB,0.321,0.3334,,060052N00321,6
629,50200600000EB,4.3788,4.39,,500600000404,6
630,06100640000EB,7.2464,7.26,,060640000674,3
631,50100640000EB,5.29,5.3,,500640000529,6
632,50200600000EB,4.0,4.0112,,500600000379,6
633,06100640000EB,6.2917,6.3,,060640000587,6
634,06100640000EB,7.289,7.3,,060640000726,3
635,06100640000EB,7.7,7.72,,060640000726,6
636,50200600000EB,4.0928,4.1,,500600000404,6
637,06100640000EB,6.3,6.315,,060640000587,6
638,06100640000EB,6.434,6.446,,060640000587,6
639,06100640000EB,6.1,6.1041,,060640000587,6
640,06100640000EB,8.1934,8.2,,060640000819,6
641,06100640000EB,8.2,8.2047,,060640000819,6
642,06200520000EB,1.0,1.01,,060520000075,3
643,50100640000EB,4.394,4.4,,500640000422,6
644,06100640000EB,6.1041,6.109,,060640000587,6
645,06100640000EB,7.8968,7.9,,060640000772,6
646,06100640000EB,6.462,6.47,,060640000587,6
647,06100640000EB,8.19,8.1934,,060640000819,6
648,06200520000EB,0.9,0.902,,060520000075,6
649,06100640000EB,6.46,6.462,,060640000587,6
650,06200600001EB,0.0,0.0963,,06060A000000,6
651,06200600001EB,0.2005,0.2939,,06060A000000,6
652,0630527000100,0.0,0.0962,,06527A000000,6
653,06200600000EB,3.0,3.07,,060600000297,6
654,06200600001EB,0.1,0.1903,,06060A000000,6
655,06200600001EB,0.3,0.39,,06060A000000,6
656,06200520000EB,0.01,0.1,,060520000001,3
657,06200520000EB,0.1,0.2,,060520000001,3
658,06200520000EB,0.2,0.3,,060520000001,3
659,0630527000100,0.1,0.19,,06527A000000,6
660,0630527000100,0.2409,0.29,,06527A000019,6
661,0630527000000,0.9353,0.98,,065270000088,6
662,0630527000100,0.3366,0.3814,,06527A000019,6
663,06200520000EB,0.4,0.45,,060520000033,6
664,06200600000EB,3.17,3.2,,060600000317,6
665,06200600000EB,3.2,3.2651,,060600000317,6
666,0630527000000,0.9,0.9353,,065270000088,6
667,0630527000100,0.3,0.3366,,06527A000019,6
668,0630527000100,0.2,0.2409,,06527A000019,6
669,06200520000EB,0.33,0.3642,,060520000033,6
670,06200600000EB,2.97,3.0,,060600000297,6
671,06200520000EB,0.3,0.33,,060520000001,6
672,06200520000EB,0.3766,0.4,,060520000033,6
673,06200520000EB,0.3642,0.3766,,060520000033,6
674,06200600001EB,0.1903,0.2,,06060A000000,6
675,0630527000000,0.89,0.9,,065270000088,6
676,0630527000100,0.3814,0.39,,06527A000019,6
677,06200600000EB,3.2651,3.27,,060600000317,6
678,0630527000100,0.19,0.1931,,06527A000019,6
679,06200600001EB,0.2939,0.3,,06060A000000,6
680,0630527000100,0.29,0.3,,06527A000019,6
681,0630527000100,0.1931,0.2,,06527A000019,6
682,06200600001EB,0.0963,0.1,,06060A000000,6
683,0630527000100,0.0962,0.1,,06527A000000,6
684,06200600001EB,0.2,0.2005,,06060A000000,6
685,06100640000EB,11.7,11.8,,060640001137,6
686,06100640000EB,12.1,12.2,,060640001137,6
687,06100640000EB,12.4,12.5,,060640001137,6
688,06100640000EB,12.8,12.9,,060640001137,6
689,06100640000EB,9.3,9.4,,060640000922,6
690,06100640000EB,13.4,13.5,,060640001137,6
691,06100640000EB,12.02,12.1,,060640001137,6
692,06100640000EB,12.7178,12.8,,060640001137,6
