,RouteId,BeginPoint,EndPoint,YearLastConstructionVd,SampleId,SurfaceTypeVn
7395,25100790000NB,133.6,133.7,,250790013337,6
7396,25100790000NB,133.7,133.8,,250790013337,6
7397,25100790000NB,133.8,133.9,,250790013337,6
7398,25100790000NB,133.9,134.0,,250790013337,6
7399,25100790000NB,130.2,130.3,,250790012952,6
7400,25100790000NB,129.9,130.0,,250790012952,6
7401,25100790000NB,130.0,130.1,,250790012952,6
7402,25100790000NB,129.6,129.7,,250790012952,6
7403,25100790000NB,129.4,129.5,,250790012922,6
7404,25100790000NB,129.3,129.4,,250790012922,6
7405,25100790000NB,132.841,132.9,,250790013053,3
7406,25100790000NB,132.9,133.0,,250790013053,3
7407,25200190000NB,3.6139,3.7,,250190000300,6
7408,25200190000NB,3.7,3.8,,250190000300,6
7409,25200190000NB,3.5,3.571,,250190000300,6
7410,25200190000NB,3.16,3.2,,250190000300,6
7411,25200190000NB,3.2,3.3,,250190000300,6
7412,25202500000NB,4.0,4.1,,252500003420,6
7413,25202500000NB,3.9,4.0,,252500003420,6
7414,25100790000NB,133.3191,133.37,,250790013053,6
7415,25100790000NB,132.07,132.1,,250790013053,6
7416,25100790000NB,133.1389,133.2,,250790013053,6
7417,25200190000NB,3.1,3.16,,250190000300,6
7418,25200190000NB,3.3,3.3375,,250190000300,6
7419,25200190000NB,3.4,3.4335,,250190000300,6
7420,25100790000NB,130.53,130.6,,250790013053,6
7421,25100790000NB,131.2,131.2654,,250790013053,6
7422,25100790000NB,131.8626,131.9,,250790013053,6
7423,25100790000NB,132.2,132.2731,,250790013053,6
7424,25100790000NB,130.3,130.4,,250790012952,6
7425,25100790000NB,130.1,130.19,,250790012952,6
7426,25100790000NB,129.52,129.6,,250790012952,6
7427,25100790000NB,129.22,129.3,,250790012922,6
7428,25200190000NB,3.8539,3.9,,250190000300,6
7429,25200190000NB,3.8,3.8539,,250190000300,6
7430,25200190000NB,3.4335,3.5,,250190000300,6
7431,25202500000NB,2.8711,2.9,,252500000287,6
7432,25202500000NB,2.9,2.9802,,252500000287,6
7433,25202500000NB,4.1,4.16,,252500003420,6
7434,25202500000NB,3.8213,3.9,,252500003420,6
7435,46202500000NB,16.4246,16.5,,462500001638,6
7436,17100790000NB,129.1,129.2,,170790012580,6
7437,17100790000NB,128.942,129.0,,170790012580,6
7438,25200190000NB,4.6223,4.64,,250190000300,6
7439,25100790000NB,132.8254,132.8407,,250790013053,3
7440,25200190000NB,3.003,3.02,,250190000300,6
7441,25100790000NB,132.8,132.8254,,250790013053,3
7442,25100790000NB,133.3,133.3191,,250790013053,6
7443,25202500000NB,2.9802,3.0,,252500000287,6
7444,25100790000NB,131.1,131.1228,,250790013053,6
7445,25100790000NB,131.2654,131.3,,250790013053,6
7446,25100790000NB,132.2731,132.3,,250790013053,6
7447,25100790000NB,133.1,133.1389,,250790013053,6
7448,25100790000NB,133.37,133.4,,250790013337,6
7449,25100790000NB,133.5822,133.6,,250790013337,6
7450,25100790000NB,129.5,129.52,,250790012922,6
7451,25200190000NB,3.571,3.6,,250190000300,6
7452,25202500000NB,3.8,3.8213,,252500003420,6
7453,46202500000NB,16.38,16.4,,462500001638,6
7454,46202500000NB,16.4,16.4246,,462500001638,6
7455,25100790000NB,129.8,129.839,,250790012952,3
7456,25100790000NB,129.8585,129.893,,250790012952,3
7457,25100790000NB,132.0,132.025,,250790013053,6
7458,25100790000NB,132.0517,132.069,,250790013053,6
7459,17100790000NB,128.9,128.918,,170790012580,6
7460,17100790000NB,128.9249,128.942,,170790012580,6
7461,25100790000NB,132.0418,132.0517,,250790013053,6
7462,25100790000NB,133.5672,133.5822,,250790013337,6
7463,25100790000NB,133.0,133.009,,250790013053,6
7464,25200190000NB,3.6,3.6139,,250190000300,6
7465,25202500000NB,3.785,3.8,,252500003420,6
7466,46202500000NB,16.5,16.52,,462500001638,6
7467,17100790000NB,129.2,129.217,,170790012580,6
7468,25100790000NB,129.839,129.8585,,250790012952,3
7469,25100790000NB,132.025,132.0418,,250790013053,6
7470,25100790000NB,130.785,130.8,,250790013053,6
7471,25100790000NB,130.19,130.2,,250790012952,6
7472,25100790000NB,129.7,129.7064,,250790012952,6
7473,25100790000NB,129.893,129.9,,250790012952,3
7474,17100790000NB,128.918,128.9249,,170790012580,6
7475,25100790000NB,130.781,130.785,,250790013053,6
7476,25200190000NB,3.9,3.901,,250190000300,6
7477,25100790000NB,132.069,132.07,,250790013053,6
7478,25100790000NB,130.78,130.781,,250790013053,6
7479,25202500000NB,2.87,2.8711,,252500000287,6
7480,25100790000NB,132.8407,132.841,,250790013053,3
7481,25200190000NB,7.4,7.46,,250190000716,6
7482,25200190000NB,8.0,8.1,,250190000797,6
7483,25200190000NB,4.51,4.5573,,250190000300,6
7484,25200190000NB,7.2,7.299,,250190000716,6
7485,25200190000NB,7.5,7.6,,250190000716,6
7486,25200190000NB,7.63,7.7,,250190000716,6
7487,25200190000NB,4.0,4.0508,,250190000300,6
7488,25200190000NB,4.1,4.2,,250190000300,6
7489,25200190000NB,7.3,7.36,,250190000716,6
7490,25200190000NB,7.71,7.8,,250190000716,6
7491,25200190000NB,7.9,7.97,,250190000716,6
7492,25200190000NB,8.1101,8.2,,250190000797,6
7493,25200190000NB,3.9457,3.978,,250190000300,6
7494,25200190000NB,3.901,3.9457,,250190000300,6
7495,25200190000NB,7.36,7.3873,,250190000716,6
7496,25200190000NB,7.16,7.2,,250190000716,6
7497,25200190000NB,7.46,7.5,,250190000716,6
7498,25200190000NB,7.6,7.63,,250190000716,6
7499,25200190000NB,4.0508,4.1,,250190000300,6
7500,25200190000NB,4.2351,4.3,,250190000300,6
7501,25200190000NB,4.3,4.3845,,250190000300,6
7502,25200190000NB,4.4385,4.5,,250190000300,6
7503,25200190000NB,7.8,7.86,,250190000716,6
7504,25200190000NB,8.2,8.2276,,250190000797,6
7505,25200190000NB,8.2276,8.3,,250190000797,6
7506,25200190000NB,8.3,8.3462,,250190000797,6
7507,25200190000NB,4.5573,4.5973,,250190000300,6
7508,25200190000NB,8.3462,8.3779,,250190000797,6
7509,25200190000NB,8.4419,8.47,,250190000797,6
7510,25200190000NB,7.3873,7.4,,250190000716,6
7511,25200190000NB,4.2,4.22,,250190000300,6
7512,25200190000NB,4.4,4.4385,,250190000300,6
7513,25200190000NB,4.6,4.6223,,250190000300,6
7514,25200190000NB,7.86,7.9,,250190000716,6
7515,25200190000NB,8.3779,8.4,,250190000797,6
7516,25200190000NB,8.4,8.4419,,250190000797,6
7517,25200190000NB,3.978,3.99,,250190000300,6
7518,25200190000NB,7.9803,7.9923,,250190000797,6
7519,25200190000NB,4.22,4.2351,,250190000300,6
7520,25200190000NB,7.7,7.71,,250190000716,6
7521,25200190000NB,3.99,4.0,,250190000300,6
7522,25200190000NB,4.3845,4.4,,250190000300,6
7523,25200190000NB,8.1055,8.1101,,250190000797,6
7524,25200190000NB,7.9723,7.9803,,250190000797,6
7525,25200190000NB,7.9923,8.0,,250190000797,6
7526,25200190000NB,8.1,8.1055,,250190000797,6
7527,25200190000NB,4.5,4.51,,250190000300,6
7528,25200190000NB,7.97,7.9723,,250190000797,6
7529,25200190000NB,4.5973,4.6,,250190000300,6
7530,25200190000NB,7.299,7.3,,250190000716,6
7531,52202500000NB,6.1,6.2,,522500000554,6
7532,52202500000NB,6.6,6.7,,522500000554,6
7533,52202500000NB,1.2,1.3,,522500000118,6
7534,52202500000NB,1.3086,1.4,,522500000118,6
7535,52202500000NB,1.4,1.5,,522500000118,6
7536,52202500000NB,1.6,1.7,,522500000118,6
7537,52202500000NB,5.6,5.7,,522500000554,6
7538,52202500000NB,5.7,5.8,,522500000554,6
7539,52202500000NB,5.8,5.9,,522500000554,6
7540,52202500000NB,5.9,6.0,,522500000554,6
7541,52202500000NB,6.0,6.1,,522500000554,6
7542,52202500000NB,6.2,6.3,,522500000554,6
7543,52202500000NB,6.3,6.4,,522500000554,6
7544,52202500000NB,6.5,6.6,,522500000554,6
7545,52202500000NB,6.7,6.8,,522500000554,6
7546,52202500000NB,7.02,7.1,,522500000702,6
7547,52202500000NB,7.1,7.2,,522500000702,6
7548,52202500000NB,7.2,7.3,,522500000702,6
7549,52202500000NB,7.3,7.4,,522500000702,6
7550,52202500000NB,7.4,7.5,,522500000702,6
7551,52202500000NB,7.51,7.6,,522500000702,6
7552,52202500000NB,7.6,7.7,,522500000702,6
7553,52202500000NB,7.7,7.8,,522500000702,6
7554,52202500000NB,7.8,7.8617,,522500000702,6
7555,5230007000000,35.7,35.8,,520070003564,6
7556,5230007000000,35.8,35.9,,520070003564,6
7557,5230007000000,35.64,35.6668,,520070003564,6
7558,52202500000NB,1.5,1.5499,,522500000118,6
7559,52202500000NB,1.5499,1.6,,522500000118,6
7560,52202500000NB,1.7,1.74,,522500000118,6
7561,52202500000NB,1.74,1.8,,522500000118,6
7562,52202500000NB,1.8,1.8509,,522500000118,6
7563,52202500000NB,5.54,5.6,,522500000554,6
7564,52202500000NB,6.4365,6.5,,522500000554,6
7565,52202500000NB,6.8,6.88,,522500000554,6
7566,52202500000NB,1.8509,1.8799,,522500000118,6
7567,52202500000NB,6.4,6.4365,,522500000554,6
7568,5230007000000,35.6668,35.7,,520070003564,6
7569,52202500000NB,1.18,1.2,,522500000118,6
7570,52202500000NB,1.8799,1.884,,522500000118,6
7571,52202500000NB,1.884,1.89,,522500000118,6
7572,52202500000NB,1.3,1.3086,,522500000118,6
7573,52202500000NB,7.5,7.51,,522500000702,6
7574,5230007000000,36.0,36.1,,520070003564,6
7575,5230007000000,36.3,36.4,,520070003564,6
7576,5230007000000,35.9,36.0,,520070003564,6
7577,5230007000000,36.1,36.2,,520070003564,6
7578,5230007000000,36.2,36.3,,520070003564,6
7579,5230007000000,36.4,36.5,,520070003564,6
7580,5230007000000,36.5,36.52,,520070003564,6
7581,2630002000000,11.0,11.1,,260020001022,6
7582,2630002000000,11.6,11.7,,260020001022,6
7583,2630002000000,10.3,10.4,,260020001022,6
7584,2630002000000,10.4,10.5,,260020001022,6
7585,2630002000000,10.5,10.6,,260020001022,6
7586,2630002000000,10.6,10.7,,260020001022,6
7587,2630002000000,10.7,10.8,,260020001022,6
7588,2630002000000,10.8,10.9,,260020001022,6
7589,2630002000000,10.9,11.0,,260020001022,6
7590,2630002000000,11.1,11.2,,260020001022,6
7591,2630002000000,11.2,11.3,,260020001022,6
7592,2630002000000,11.3,11.4,,260020001022,6
7593,2630002000000,11.4,11.5,,260020001022,6
7594,2630002000000,11.5,11.6,,260020001022,6
7595,2630002000000,11.7,11.8,,260020001022,6
7596,2630002000000,11.8,11.88,,260020001022,6
7597,2630002000000,13.7,13.8,,260020001346,6
7598,2630002000000,13.8,13.89,,260020001346,6
7599,2630002000000,10.22,10.3,,260020001022,6
7600,2630002000000,13.46,13.5,,260020001346,6
7601,2630002000000,13.5,13.57,,260020001346,6
7602,2630002000000,13.6,13.6744,,260020001346,6
7603,2630002000000,11.88,11.9,,260020001022,6
7604,2630002000000,11.9,11.92,,260020001022,6
7605,2630002000000,13.57,13.6,,260020001346,6
7606,2630002000000,13.6744,13.7,,260020001346,6
7607,26202500000NB,6.1,6.2,,262500000465,6
7608,26202500000NB,1.1,1.2,,262500000000,6
7609,26202500000NB,3.4,3.5,,262500000000,6
7610,26202500000NB,4.5,4.6,,262500000401,6
7611,26202500000NB,3.6,3.7,,262500000356,6
7612,26202500000NB,4.2,4.3,,262500000401,6
7613,26202500000NB,2.1,2.1773,,262500000000,6
7614,26202500000NB,3.9,4.0,,262500000356,6
7615,26202500000NB,4.01,4.1,,262500000401,6
7616,26202500000NB,4.3,4.4,,262500000401,6
7617,26202500000NB,4.4,4.5,,262500000401,6
7618,26202500000NB,4.7,4.78,,262500000465,6
7619,26202500000NB,4.8,4.9,,262500000465,6
7620,26202500000NB,4.9,5.0,,262500000465,6
7621,26202500000NB,5.0,5.1,,262500000465,6
7622,26202500000NB,5.1,5.2,,262500000465,6
7623,26202500000NB,5.2,5.3,,262500000465,6
7624,26202500000NB,5.3,5.4,,262500000465,6
7625,26202500000NB,5.4,5.5,,262500000465,6
7626,26202500000NB,5.5,5.6,,262500000465,6
7627,26202500000NB,5.6,5.7,,262500000465,6
7628,26202500000NB,5.7,5.8,,262500000465,6
7629,26202500000NB,5.8,5.9,,262500000465,6
7630,26202500000NB,5.9,6.0,,262500000465,6
7631,26202500000NB,6.0,6.1,,262500000465,6
7632,26202500000NB,6.3,6.4,,262500000465,6
7633,26202500000NB,6.4,6.5,,262500000465,6
7634,26202500000NB,6.5,6.6,,262500000465,6
7635,26202500000NB,6.6,6.7,,262500000465,6
7636,26202500000NB,6.7,6.8,,262500000465,6
7637,26202500000NB,6.8,6.9,,262500000465,6
7638,26202500000NB,6.9,7.0,,262500000465,6
7639,26202500000NB,7.0,7.1,,262500000465,6
7640,26202500000NB,7.1,7.2,,262500000710,6
7641,26202500000NB,7.3,7.4,,262500000710,6
7642,26202500000NB,7.4,7.5,,262500000710,6
7643,26202500000NB,7.5,7.6,,262500000710,6
7644,26202500000NB,7.6074,7.7,,262500000710,6
7645,26202500000NB,7.7,7.8,,262500000710,6
7646,26202500000NB,3.7,3.8,,262500000356,6
7647,26202500000NB,3.8,3.9,,262500000356,6
7648,26202500000NB,3.3,3.4,,262500000000,6
7649,26202500000NB,3.2,3.3,,262500000000,6
7650,26202500000NB,3.1,3.2,,262500000000,6
7651,26202500000NB,3.0,3.1,,262500000000,6
7652,26202500000NB,2.9,3.0,,262500000000,6
7653,26202500000NB,2.7,2.8,,262500000000,6
7654,26202500000NB,2.6,2.7,,262500000000,6
7655,26202500000NB,2.5,2.6,,262500000000,6
7656,26202500000NB,2.4,2.5,,262500000000,6
7657,26202500000NB,2.2,2.3,,262500000000,6
7658,26202500000NB,2.3,2.4,,262500000000,6
7659,26202500000NB,2.0,2.1,,262500000000,6
7660,26202500000NB,1.9,2.0,,262500000000,6
7661,26202500000NB,1.8,1.9,,262500000000,6
7662,26202500000NB,1.7,1.8,,262500000000,6
7663,26202500000NB,1.6,1.7,,262500000000,6
7664,26202500000NB,1.5,1.6,,262500000000,6
7665,26202500000NB,1.4,1.5,,262500000000,6
7666,26202500000NB,1.2,1.3,,262500000000,6
7667,26202500000NB,1.3,1.4,,262500000000,6
7668,26202500000NB,1.0,1.1,,262500000000,6
7669,26202500000NB,0.9,1.0,,262500000000,6
7670,26202500000NB,0.716,0.8,,262500000000,6
7671,26202500000NB,0.8,0.9,,262500000000,6
7672,26202500000NB,0.6,0.6838,,262500000000,6
7673,26202500000NB,7.8,7.9,,262500000710,6
7674,26202500000NB,7.9,8.0,,262500000710,6
7675,26202500000NB,8.1,8.2,,262500000807,6
7676,26202500000NB,8.2,8.3,,262500000807,6
7677,26202500000NB,8.3,8.4,,262500000807,6
7678,26202500000NB,8.4,8.5,,262500000807,6
7679,26202500000NB,8.5,8.6,,262500000807,6
7680,26202500000NB,8.6,8.7,,262500000807,6
7681,26202500000NB,8.7,8.8,,262500000807,6
7682,26202500000NB,8.8,8.9,,262500000807,6
7683,26202500000NB,8.9,9.0,,262500000807,6
7684,26202500000NB,9.1,9.2,,262500000807,6
7685,26202500000NB,9.2,9.3,,262500000807,6
7686,26202500000NB,9.3,9.4,,262500000807,6
7687,26202500000NB,2.1773,2.2,,262500000000,6
7688,26202500000NB,3.5,3.56,,262500000000,6
7689,26202500000NB,3.56,3.6,,262500000356,6
7690,26202500000NB,4.1566,4.2,,262500000401,6
7691,26202500000NB,4.1,4.1566,,262500000401,6
7692,26202500000NB,4.65,4.7,,262500000465,3
7693,26202500000NB,6.2,6.3,,262500000465,6
7694,26202500000NB,7.2,7.3,,262500000710,6
7695,26202500000NB,2.8,2.87,,262500000000,6
7696,26202500000NB,8.0,8.07,,262500000710,6
7697,26202500000NB,9.0,9.1,,262500000807,6
7698,26202500000NB,9.4,9.4606,,262500000807,6
7699,26202500000NB,8.07,8.08,,262500000807,6
7700,26202500000NB,4.78,4.8,,262500000465,6
7701,26202500000NB,2.87,2.9,,262500000000,6
7702,26202500000NB,0.6838,0.7,,262500000000,6
7703,26202500000NB,4.6,4.62,,262500000401,3
7704,26202500000NB,4.0,4.01,,262500000356,6
7705,26202500000NB,7.6,7.6074,,262500000710,6
7706,26202500000NB,0.7,0.716,,262500000000,6
7707,26202500000NB,8.08,8.1,,262500000807,6
7708,26202500000NB,10.0,10.1,,262500000979,6
7709,26202500000NB,10.5,10.6,,262500000979,6
7710,26202500000NB,13.0,13.1,,262500001247,6
7711,26202500000NB,10.6,10.67,,262500000979,6
7712,26202500000NB,15.2,15.3,,262500001340,6
7713,26202500000NB,15.1,15.2,,262500001340,6
7714,26202500000NB,15.0,15.1,,262500001340,6
7715,26202500000NB,14.9,15.0,,262500001340,6
7716,26202500000NB,14.8,14.9,,262500001340,6
7717,26202500000NB,14.6038,14.7,,262500001340,6
7718,26202500000NB,14.7,14.794,,262500001340,6
7719,26202500000NB,14.5,14.6,,262500001340,6
7720,26202500000NB,14.4,14.5,,262500001340,6
7721,26202500000NB,14.3,14.4,,262500001340,6
7722,26202500000NB,14.1149,14.2,,262500001340,6
7723,26202500000NB,14.2,14.3,,262500001340,6
7724,26202500000NB,14.0,14.1,,262500001340,6
7725,26202500000NB,13.9,14.0,,262500001340,6
7726,26202500000NB,13.8,13.9,,262500001340,6
7727,26202500000NB,13.6,13.7,,262500001340,6
7728,26202500000NB,13.4,13.5,,262500001340,6
7729,26202500000NB,13.5,13.6,,262500001340,6
7730,26202500000NB,13.1,13.2,,262500001247,6
7731,26202500000NB,13.2,13.3,,262500001247,6
7732,26202500000NB,12.9,13.0,,262500001247,6
7733,26202500000NB,12.8,12.9,,262500001247,6
7734,26202500000NB,12.7,12.8,,262500001247,6
7735,26202500000NB,12.6,12.6822,,262500001247,6
7736,26202500000NB,12.2,12.3,,262500001165,6
7737,26202500000NB,12.1,12.2,,262500001165,6
7738,26202500000NB,12.0,12.1,,262500001165,6
7739,26202500000NB,11.9,12.0,,262500001165,6
7740,26202500000NB,11.8,11.9,,262500001165,6
7741,26202500000NB,10.4,10.5,,262500000979,6
7742,26202500000NB,10.3,10.4,,262500000979,6
7743,26202500000NB,10.1,10.2,,262500000979,6
7744,26202500000NB,10.2,10.3,,262500000979,6
7745,26202500000NB,9.51,9.6,,262500000807,6
7746,26202500000NB,9.6,9.7,,262500000807,6
7747,26202500000NB,9.7,9.79,,262500000807,6
7748,26202500000NB,9.8,9.9,,262500000979,6
7749,26202500000NB,9.9,10.0,,262500000979,6
7750,26202500000NB,13.7,13.7897,,262500001340,6
7751,26202500000NB,12.5,12.6,,262500001247,6
7752,26202500000NB,12.3,12.35,,262500001165,6
7753,26202500000NB,11.7509,11.8,,262500001165,6
7754,26202500000NB,11.7,11.7509,,262500001165,6
7755,26202500000NB,13.3,13.357,,262500001247,6
7756,26202500000NB,11.65,11.6695,,262500001165,6
7757,26202500000NB,12.6822,12.7,,262500001247,6
7758,26202500000NB,12.47,12.5,,262500001247,6
7759,26202500000NB,11.6695,11.7,,262500001165,6
7760,26202500000NB,9.4606,9.5,,262500000807,6
7761,26202500000NB,15.3,15.31,,262500001340,6
7762,26202500000NB,14.1,14.1149,,262500001340,6
7763,26202500000NB,13.7897,13.8,,262500001340,6
7764,26202500000NB,9.5,9.51,,262500000807,6
7765,26202500000NB,13.357,13.367,,262500001247,6
7766,26202500000NB,14.794,14.8,,262500001340,6
7767,26202500000NB,9.79,9.8,,262500000979,6
7768,26202500000NB,14.6,14.6038,,262500001340,6
7769,26202500000NB,13.367,13.37,,262500001247,6
7770,26202500000NB,13.4,13.4,,262500001340,6
7771,26202500000NB,28.5,28.6,,262500002849,6
7772,2630002000300,0.0,0.1,,260020000000,3
7773,26202500000NB,29.3,29.4,,262500002907,6
7774,26202500000NB,29.71,29.8,,262500002971,6
7775,26202500000NB,30.621,30.6996,,262500003009,6
7776,26202500000NB,30.5083,30.5507,,262500003009,6
7777,2630002000000,18.24,18.2884,,260020001824,6
7778,26202500000NB,28.9273,29.0,,262500002849,6
7779,26202500000NB,30.7,30.7604,,262500003009,6
7780,2630002000300,0.32,0.4,,260020000000,3
7781,2630002000000,19.7,19.8,,260020001953,6
7782,2630002000000,18.3,18.4,,260020001824,6
7783,2630002000000,18.4,18.5,,260020001824,6
7784,2630002000000,17.94,18.0,,260020001794,6
7785,26202500000NB,29.82,29.9,,262500002971,6
7786,26202500000NB,29.9,30.0,,262500002971,6
7787,26202500000NB,29.6,29.7,,262500002907,6
7788,26202500000NB,29.4,29.5,,262500002907,6
7789,26202500000NB,29.5,29.6,,262500002907,6
7790,26202500000NB,29.2,29.3,,262500002907,6
7791,26202500000NB,28.8,28.9,,262500002849,6
7792,26202500000NB,28.6,28.7,,262500002849,6
7793,26202500000NB,28.7,28.7592,,262500002849,6
7794,2630002000300,0.1,0.2,,260020000000,3
7795,26202500000NB,30.3302,30.39,,262500003009,6
7796,26202500000NB,30.2117,30.2602,,262500003009,6
7797,26202500000NB,30.8191,30.87,,262500003009,6
7798,2630002000300,0.2374,0.2665,,260020000000,3
7799,26202500000NB,30.0215,30.0673,,262500002971,6
7800,26202500000NB,29.1,29.1584,,262500002907,6
7801,26202500000NB,28.9,28.9273,,262500002849,6
7802,26202500000NB,29.0,29.07,,262500002849,6
7803,26202500000NB,30.2704,30.3,,262500003009,6
7804,26202500000NB,30.4,30.4498,,262500003009,6
7805,26202500000NB,30.7604,30.8,,262500003009,6
7806,2630002000300,0.4,0.43,,260020000000,3
7807,2630002000000,19.6302,19.7,,260020001953,6
7808,2630002000000,19.5499,19.6,,260020001953,6
7809,2630002000000,18.5,18.55,,260020001824,6
7810,2630002000000,18.55,18.6,,260020001824,6
7811,2630002000000,18.6,18.7,,260020001824,6
7812,26202500000NB,31.63,31.7,,262500003163,6
7813,26202500000NB,31.7,31.73,,262500003163,6
7814,26202500000NB,30.4498,30.5,,262500003009,6
7815,26202500000NB,30.1517,30.2,,262500003009,6
7816,26202500000NB,30.1,30.1517,,262500003009,6
7817,26202500000NB,28.7592,28.8,,262500002849,6
7818,2630002000000,18.0,18.047,,260020001794,6
7819,2630002000000,18.7133,18.7406,,260020001824,6
7820,2630002000300,0.2163,0.2374,,260020000000,3
7821,26202500000NB,30.87,30.8971,,262500003009,6
7822,26202500000NB,30.5507,30.5749,,262500003009,6
7823,26202500000NB,30.5749,30.5934,,262500003009,6
7824,2630002000000,18.7406,18.76,,260020001824,6
7825,26202500000NB,30.0673,30.09,,262500002971,6
7826,2630002000000,19.53,19.5499,,260020001953,6
7827,26202500000NB,28.49,28.5,,262500002849,6
7828,26202500000NB,30.3,30.3302,,262500003009,6
7829,26202500000NB,30.8,30.8191,,262500003009,6
7830,2630002000300,0.2665,0.3,,260020000000,3
7831,2630002000000,19.6,19.6302,,260020001953,6
7832,26202500000NB,30.9,30.92,,262500003009,6
7833,26202500000NB,30.6,30.621,,262500003009,6
7834,26202500000NB,30.2,30.2117,,262500003009,6
7835,26202500000NB,30.0,30.0215,,262500002971,6
7836,26202500000NB,29.1584,29.2,,262500002907,6
7837,2630002000000,18.047,18.07,,260020001794,6
7838,26202500000NB,30.2602,30.2704,,262500003009,6
7839,2630002000300,0.3063,0.32,,260020000000,3
7840,26202500000NB,29.07,29.0952,,262500002907,6
7841,2630002000000,18.07,18.08,,260020001794,6
7842,2630002000000,18.2884,18.3,,260020001824,6
7843,26202500000NB,29.7,29.71,,262500002907,6
7844,26202500000NB,29.8,29.82,,262500002971,6
7845,26202500000NB,30.39,30.4,,262500003009,6
7846,2630002000000,18.7,18.7133,,260020001824,6
7847,26202500000NB,30.5,30.5083,,262500003009,6
7848,26202500000NB,30.09,30.1,,262500003009,6
7849,2630002000300,0.2,0.2163,,260020000000,3
7850,26202500000NB,29.0952,29.1,,262500002907,6
7851,2630002000300,0.3,0.3063,,260020000000,3
7852,26202500000NB,30.5934,30.6,,262500003009,6
7853,26202500000NB,30.8971,30.9,,262500003009,6
7854,26202500000NB,30.6996,30.7,,262500003009,6
7855,35100700000EB,3.0,3.1,,350700000243,6
7856,35104700000EB,1.4,1.5,,354700000098,6
7857,35104700000EB,2.5,2.6,,354700000225,6
7858,35200400000EB,2.4,2.5,,350400002102,6
7859,35200400000EB,3.5,3.6,,350400000344,6
7860,35202500000NB,2.2,2.3,,352500000190,6
7861,35202500009NB,0.1,0.2,,35250NB00000,3
7862,35202500009NB,0.5,0.6,,35250NB00000,3
7863,35202500010SB,0.0,0.1,,35250SB00000,3
7864,35104700000EB,0.34,0.3942,,354700000000,3
7865,35202500000NB,2.01,2.083,,352500000190,6
7866,35202500000NB,2.1129,2.1936,,352500000190,6
7867,35100700000EB,0.2209,0.3,,350700000008,3
7868,35100700000EB,0.3,0.3926,,350700000008,3
7869,35104700000EB,0.7067,0.79,,354700000000,3
7870,35100700000EB,2.65,2.7,,350700000243,6
7871,35104700000EB,0.218,0.2872,,354700000000,3
7872,35100700000EB,1.514,1.5746,,350700000144,3
7873,35100700000EB,0.9,0.9682,,350700000085,6
7874,35100700000EB,2.5124,2.6,,350700000243,6
7875,35104700000EB,1.0464,1.1,,354700000098,6
7876,35100700000EB,0.4,0.49,,350700000008,3
7877,35100700000EB,1.44,1.5,,350700000144,3
7878,35100700000EB,1.7,1.78,,350700000144,3
7879,35104700000EB,0.603,0.7,,354700000000,3
7880,35202500009NB,0.0,0.1,,35250NB00000,3
7881,35202500009NB,0.6,0.68,,35250NB00000,3
7882,35200400000EB,0.007,0.098,,350400000007,3
7883,35200400000EB,2.5297,2.6,,350400002102,6
7884,35200400000EB,3.0089,3.1,,350400000283,6
7885,35200400000EB,3.1,3.2,,350400000283,6
7886,35202500000NB,0.0,0.1,,352500000000,6
7887,35202500000NB,0.1,0.2,,352500000000,6
7888,35202500000NB,0.2,0.3,,352500000000,6
7889,35202500000NB,0.3,0.4,,352500000000,6
7890,35202500000NB,0.4,0.5,,352500000000,6
7891,35202500000NB,0.5,0.6,,352500000000,6
7892,35202500000NB,0.6,0.7,,352500000000,6
7893,35202500000NB,0.7,0.8,,352500000000,6
7894,35202500000NB,1.03,1.1,,352500000094,3
7895,35202500000NB,1.1,1.2,,352500000094,3
7896,35202500000NB,1.2,1.3,,352500000094,3
7897,26202500000NB,38.92,39.0,,262500003892,6
7898,26202500000NB,39.0,39.1,,262500003892,6
7899,26202500000NB,36.5098,36.6,,260250003647,6
7900,35104700000EB,2.329,2.4,,354700000225,6
7901,35104700000EB,2.4,2.5,,354700000225,6
7902,35104700000EB,2.0,2.07,,354700000098,6
7903,35104700000EB,1.8,1.881,,354700000098,6
7904,35104700000EB,1.7,1.8,,354700000098,6
7905,35104700000EB,1.5,1.6,,354700000098,6
7906,35104700000EB,1.6,1.7,,354700000098,6
7907,35104700000EB,1.3,1.4,,354700000098,6
7908,35104700000EB,1.1,1.2,,354700000098,6
7909,35104700000EB,1.2,1.3,,354700000098,6
7910,35104700000EB,0.8,0.9,,354700000000,6
7911,35104700000EB,0.9,0.98,,354700000000,6
7912,35104700000EB,0.0,0.1,,354700000000,3
7913,35104700000EB,0.1,0.1915,,354700000000,3
7914,35100700000EB,3.3,3.4,,350700000243,6
7915,35100700000EB,3.1,3.2,,350700000243,6
7916,35100700000EB,3.2,3.3,,350700000243,6
7917,35100700000EB,2.7,2.8,,350700000243,6
7918,35100700000EB,2.8,2.9,,350700000243,6
7919,35100700000EB,1.6,1.7,,350700000144,3
7920,35100700000EB,1.0,1.1,,350700000085,6
7921,35100700000EB,0.5,0.6,,350700000049,3
7922,35100700000EB,0.6,0.69,,350700000049,3
7923,35104700000EB,2.6,2.7,,354700000225,6
7924,35202500010SB,0.5,0.6,,35250SB00000,3
7925,35202500010SB,0.1,0.2,,35250SB00000,3
