,RouteId,BeginPoint,EndPoint,YearLastImprovementVd,SampleId,SurfaceTypeVn,YearLastConstructionVd
4628,20100790000NB,19.4136,19.441,,200790001922,6.0,1/1/2014 12:00:00 AM
4629,44100790000NB,23.2129,23.231,,440790002128,6.0,
4630,20100790000NB,20.611,20.62,,200790001922,3.0,1/1/2014 12:00:00 AM
4631,20100790000NB,19.4,19.4136,,200790001922,6.0,1/1/2014 12:00:00 AM
4632,20100790000NB,20.6,20.6099,,200790001922,3.0,1/1/2014 12:00:00 AM
4633,44100790000NB,21.28,21.3,,440790002128,6.0,
4634,20100790000NB,20.62,20.627,,200790002062,3.0,1/1/2014 12:00:00 AM
4635,44100790000NB,23.201,23.2129,,440790002128,6.0,
4636,20100790000NB,20.9952,21.0,,200790002062,6.0,1/1/2014 12:00:00 AM
4637,20100790000NB,20.6099,20.611,,200790001922,3.0,1/1/2014 12:00:00 AM
4638,20100790000NB,19.399,19.4,,200790001922,6.0,1/1/2014 12:00:00 AM
4639,44100790000NB,23.2,23.201,,440790002128,6.0,
4640,44100790000NB,26.4,26.5,,440790002579,6.0,
4641,44100790000NB,26.7,26.8,,440790002579,6.0,
4642,44100790000NB,27.9,28.0,,440790002579,6.0,
4643,44100790000NB,28.3,28.4,,440790002579,6.0,
4644,44100790000NB,23.3,23.4,,440790002128,6.0,
4645,44100790000NB,25.8,25.9,,440790002579,6.0,
4646,44100790000NB,26.1,26.2,,440790002579,6.0,
4647,44100790000NB,29.04,29.1,,440790002579,6.0,
4648,44100790000NB,23.5,23.6,,440790002128,6.0,
4649,44100790000NB,23.6,23.7,,440790002128,6.0,
4650,44100790000NB,23.7,23.8,,440790002128,6.0,
4651,44100790000NB,23.9,24.0,,440790002128,6.0,
4652,44100790000NB,24.0,24.1,,440790002128,6.0,
4653,44100790000NB,24.1,24.2,,440790002128,6.0,
4654,44100790000NB,24.2,24.3,,440790002128,6.0,
4655,44100790000NB,24.3,24.4,,440790002128,6.0,
4656,44100790000NB,24.4,24.5,,440790002128,6.0,
4657,44100790000NB,24.5,24.6,,440790002128,6.0,
4658,44100790000NB,24.6,24.7,,440790002128,6.0,
4659,44100790000NB,24.7,24.8,,440790002128,6.0,
4660,44100790000NB,24.8,24.9,,440790002128,6.0,
4661,44100790000NB,24.9,25.0,,440790002128,6.0,
4662,44100790000NB,25.0,25.1,,440790002128,6.0,
4663,44100790000NB,25.1,25.2,,440790002128,6.0,
4664,44100790000NB,25.3,25.4,,440790002128,6.0,
4665,44100790000NB,25.5,25.6,,440790002128,6.0,
4666,44100790000NB,25.7,25.79,,440790002128,6.0,
4667,44100790000NB,26.2,26.3,,440790002579,6.0,
4668,44100790000NB,26.3,26.4,,440790002579,6.0,
4669,44100790000NB,27.2,27.3,,440790002579,6.0,
4670,44100790000NB,27.3,27.4,,440790002579,6.0,
4671,44100790000NB,27.4,27.5,,440790002579,6.0,
4672,44100790000NB,27.5,27.6,,440790002579,6.0,
4673,44100790000NB,27.6,27.7,,440790002579,6.0,
4674,44100790000NB,27.7,27.8,,440790002579,6.0,
4675,44100790000NB,27.8,27.9,,440790002579,6.0,
4676,44100790000NB,28.0,28.1,,440790002579,6.0,
4677,44100790000NB,28.1,28.2,,440790002579,6.0,
4678,44100790000NB,28.4,28.5,,440790002579,6.0,
4679,44100790000NB,28.5,28.6,,440790002579,6.0,
4680,44100790000NB,28.6,28.7,,440790002579,6.0,
4681,44100790000NB,28.7,28.8,,440790002579,6.0,
4682,44100790000NB,28.8,28.9,,440790002579,6.0,
4683,44100790000NB,28.9,29.0,,440790002579,6.0,
4684,44100790000NB,29.13,29.2,,440790002579,6.0,
4685,44100790000NB,26.5,26.6,,440790002579,6.0,
4686,44100790000NB,26.6,26.7,,440790002579,6.0,
4687,44100790000NB,26.8,26.9,,440790002579,6.0,
4688,44100790000NB,26.9,27.0,,440790002579,6.0,
4689,44100790000NB,27.0,27.1,,440790002579,6.0,
4690,44100790000NB,27.1,27.2,,440790002579,6.0,
4691,44100790000NB,25.9,25.958,,440790002579,6.0,
4692,44100790000NB,25.9674,25.9913,,440790002579,6.0,
4693,44100790000NB,28.2619,28.3,,440790002579,6.0,
4694,44100790000NB,29.0,29.04,,440790002579,6.0,
4695,44100790000NB,23.4,23.5,,440790002128,6.0,
4696,44100790000NB,23.8,23.9,,440790002128,6.0,
4697,44100790000NB,25.2,25.28,,440790002128,6.0,
4698,44100790000NB,25.4,25.46,,440790002128,6.0,
4699,44100790000NB,25.46,25.5,,440790002128,6.0,
4700,44100790000NB,25.67,25.7,,440790002128,6.0,
4701,44100790000NB,28.2,28.2619,,440790002579,6.0,
4702,44100790000NB,26.0,26.05,,440790002579,3.0,
4703,44100790000NB,26.05,26.1,,440790002579,3.0,
4704,44100790000NB,25.6,25.635,,440790002128,6.0,
4705,44100790000NB,29.1,29.13,,440790002579,6.0,
4706,44100790000NB,25.28,25.3,,440790002128,6.0,
4707,44100790000NB,29.2,29.23,,440790002579,3.0,
4708,44100790000NB,25.635,25.6557,,440790002128,6.0,
4709,44100790000NB,25.79,25.8,,440790002579,6.0,
4710,44100790000NB,25.9913,26.0,,440790002579,6.0,
4711,44100790000NB,25.958,25.9674,,440790002579,6.0,
4712,44100790000NB,25.6557,25.663,,440790002128,6.0,
4713,44100790000NB,25.663,25.67,,440790002128,6.0,
4714,44100790000NB,30.9,31.0,,440790002579,6.0,
4715,44100790000NB,31.2,31.3,,440790002579,6.0,
4716,44100790000NB,33.1,33.2,,440790002579,6.0,
4717,44100790000NB,33.4,33.5,,440790002579,6.0,
4718,44100790000NB,33.7,33.8,,440790002579,6.0,
4719,44100790000NB,33.8,33.87,,440790002579,6.0,
4720,44100790000NB,34.05,34.1,,440790003399,6.0,
4721,44100790000NB,29.318,29.4,,440790002579,6.0,
4722,44100790000NB,29.4,29.5,,440790002579,6.0,
4723,44100790000NB,31.3,31.4,,440790002579,6.0,
4724,44100790000NB,31.4,31.5,,440790002579,6.0,
4725,44100790000NB,31.5,31.6,,440790002579,6.0,
4726,44100790000NB,31.7,31.8,,440790002579,6.0,
4727,44100790000NB,31.8,31.9,,440790002579,6.0,
4728,44100790000NB,31.9,32.0,,440790002579,6.0,
4729,44100790000NB,32.4,32.5,,440790002579,6.0,
4730,44100790000NB,32.5,32.6,,440790002579,6.0,
4731,44100790000NB,32.6,32.7,,440790002579,6.0,
4732,44100790000NB,32.7,32.8,,440790002579,6.0,
4733,44100790000NB,32.8,32.9,,440790002579,6.0,
4734,44100790000NB,32.9,33.0,,440790002579,6.0,
4735,44100790000NB,33.0,33.1,,440790002579,6.0,
4736,44100790000NB,33.2,33.3,,440790002579,6.0,
4737,44100790000NB,33.3,33.4,,440790002579,6.0,
4738,44100790000NB,34.3,34.4,,440790003399,6.0,
4739,44100790000NB,34.4,34.5,,440790003399,6.0,
4740,44100790000NB,34.5,34.6,,440790003399,6.0,
4741,44100790000NB,34.6,34.7,,440790003399,6.0,
4742,44100790000NB,30.7,30.8,,440790002579,6.0,
4743,44100790000NB,30.8,30.9,,440790002579,6.0,
4744,44100790000NB,31.0,31.1,,440790002579,6.0,
4745,44100790000NB,31.1,31.2,,440790002579,6.0,
4746,44100790000NB,33.5,33.6,,440790002579,6.0,
4747,44100790000NB,33.6,33.7,,440790002579,6.0,
4748,44100790000NB,33.9,33.99,,440790002579,6.0,
4749,44100790000NB,35.1,35.2,,440790003399,6.0,
4750,44100790000NB,32.0,32.1,,440790002579,6.0,
4751,44100790000NB,32.2,32.3,,440790002579,6.0,
4752,44100790000NB,32.3,32.4,,440790002579,6.0,
4753,44100790000NB,35.0,35.1,,440790003399,6.0,
4754,44100790000NB,34.7,34.8,,440790003399,6.0,
4755,44100790000NB,34.8,34.9,,440790003399,6.0,
4756,44100790000NB,34.9,35.0,,440790003399,6.0,
4757,44100790000NB,29.2551,29.3,,440790002579,3.0,
4758,44100790000NB,34.0,34.05,,440790003399,6.0,
4759,44100790000NB,29.23,29.2551,,440790002579,3.0,
4760,44100790000NB,31.6,31.7,,440790002579,6.0,
4761,44100790000NB,32.1,32.2,,440790002579,6.0,
4762,44100790000NB,29.5,29.574,,440790002579,6.0,
4763,44100790000NB,29.6,29.646,,440790002579,6.0,
4764,44100790000NB,29.646,29.7,,440790002579,6.0,
4765,44100790000NB,34.1432,34.183,,440790003399,3.0,
4766,44100790000NB,34.2,34.249,,440790003399,6.0,
4767,44100790000NB,34.253,34.3,,440790003399,6.0,
4768,44100790000NB,29.3,29.318,,440790002579,6.0,
4769,44100790000NB,33.87,33.9,,440790002579,6.0,
4770,44100790000NB,34.1,34.125,,440790003399,3.0,
4771,44100790000NB,34.125,34.1432,,440790003399,3.0,
4772,44100790000NB,33.99,34.0,,440790003399,6.0,
4773,44100790000NB,29.5871,29.6,,440790002579,6.0,
4774,44100790000NB,34.1856,34.2,,440790003399,3.0,
4775,44100790000NB,29.574,29.58,,440790002579,6.0,
4776,44100790000NB,29.58,29.5871,,440790002579,6.0,
4777,44100790000NB,34.183,34.1856,,440790003399,3.0,
4778,44100790000NB,34.249,34.253,,440790003399,6.0,
4779,44100790000NB,35.3,35.4,,440790003399,6.0,
4780,44100790000NB,35.2,35.3,,440790003399,6.0,
4781,44100790000NB,29.9,30.0,,440790002579,6.0,
4782,44100790000NB,30.2,30.3,,440790002579,6.0,
4783,44100790000NB,30.6,30.7,,440790002579,6.0,
4784,44100790000NB,29.7,29.8,,440790002579,6.0,
4785,44100790000NB,29.8,29.9,,440790002579,6.0,
4786,44100790000NB,30.0,30.1,,440790002579,6.0,
4787,44100790000NB,30.1,30.2,,440790002579,6.0,
4788,44100790000NB,30.3,30.4,,440790002579,6.0,
4789,44100790000NB,30.4,30.5,,440790002579,6.0,
4790,44100790000NB,30.5,30.6,,440790002579,6.0,
4791,08100790000NB,36.3,36.4,,080790003600,6.0,1/1/2018 12:00:00 AM
4792,08100790000NB,36.8,36.9,,080790003600,6.0,1/1/2018 12:00:00 AM
4793,08100790000NB,37.2,37.3,,080790003600,6.0,1/1/2018 12:00:00 AM
4794,08100790000NB,37.7,37.8,,080790003600,6.0,1/1/2018 12:00:00 AM
4795,08100790000NB,38.1,38.2,,080790003600,6.0,1/1/2018 12:00:00 AM
4796,08100790000NB,38.5,38.6,,080790003600,6.0,1/1/2018 12:00:00 AM
4797,08100790000NB,40.1,40.2,,080790003991,6.0,1/1/2016 12:00:00 AM
4798,44100790000NB,35.7,35.8,,440790003399,6.0,
4799,44100790000NB,35.9,36.0,,440790003399,6.0,
4800,08100790000NB,39.91,39.97,,080790003991,6.0,1/1/2016 12:00:00 AM
4801,44100790000NB,35.8,35.9,,440790003399,6.0,
4802,08100790000NB,37.3,37.4,,080790003600,6.0,1/1/2018 12:00:00 AM
4803,08100790000NB,37.4,37.5,,080790003600,6.0,1/1/2018 12:00:00 AM
4804,08100790000NB,37.5,37.6,,080790003600,6.0,1/1/2018 12:00:00 AM
4805,08100790000NB,37.6,37.7,,080790003600,6.0,1/1/2018 12:00:00 AM
4806,08100790000NB,37.8,37.9,,080790003600,6.0,1/1/2018 12:00:00 AM
4807,08100790000NB,37.9,38.0,,080790003600,6.0,1/1/2018 12:00:00 AM
4808,08100790000NB,38.0,38.1,,080790003600,6.0,1/1/2018 12:00:00 AM
4809,08100790000NB,38.2,38.3,,080790003600,6.0,1/1/2018 12:00:00 AM
4810,08100790000NB,38.3,38.4,,080790003600,6.0,1/1/2018 12:00:00 AM
4811,08100790000NB,38.4,38.5,,080790003600,6.0,1/1/2018 12:00:00 AM
4812,08100790000NB,38.6,38.7,,080790003600,6.0,1/1/2018 12:00:00 AM
4813,08100790000NB,38.7,38.8,,080790003600,6.0,1/1/2018 12:00:00 AM
4814,08100790000NB,38.8,38.9,,080790003600,6.0,1/1/2018 12:00:00 AM
4815,08100790000NB,38.9,39.0,,080790003600,6.0,1/1/2018 12:00:00 AM
4816,08100790000NB,39.0,39.1,,080790003600,6.0,1/1/2018 12:00:00 AM
4817,08100790000NB,39.4,39.5,,080790003600,6.0,1/1/2018 12:00:00 AM
4818,08100790000NB,39.5,39.6,,080790003600,6.0,1/1/2018 12:00:00 AM
4819,08100790000NB,39.8,39.9,,080790003600,6.0,1/1/2018 12:00:00 AM
4820,08100790000NB,40.2,40.3,,080790003991,6.0,1/1/2016 12:00:00 AM
4821,08100790000NB,40.3,40.4,,080790003991,6.0,1/1/2016 12:00:00 AM
4822,08100790000NB,40.4268,40.5,,080790003991,6.0,1/1/2016 12:00:00 AM
4823,44100790000NB,35.4,35.5,,440790003399,6.0,
4824,44100790000NB,35.5,35.6,,440790003399,6.0,
4825,44100790000NB,35.6,35.7,,440790003399,6.0,
4826,08100790000NB,36.0,36.1,,080790003600,6.0,1/1/2018 12:00:00 AM
4827,08100790000NB,36.1,36.2,,080790003600,6.0,1/1/2018 12:00:00 AM
4828,08100790000NB,36.2,36.3,,080790003600,6.0,1/1/2018 12:00:00 AM
4829,08100790000NB,36.9,37.0,,080790003600,6.0,1/1/2018 12:00:00 AM
4830,08100790000NB,37.0,37.1,,080790003600,6.0,1/1/2018 12:00:00 AM
4831,08100790000NB,37.1,37.2,,080790003600,6.0,1/1/2018 12:00:00 AM
4832,08100790000NB,39.1,39.2,,080790003600,6.0,1/1/2018 12:00:00 AM
4833,08100790000NB,39.2,39.3,,080790003600,6.0,1/1/2018 12:00:00 AM
4834,08100790000NB,39.3,39.4,,080790003600,6.0,1/1/2018 12:00:00 AM
4835,08100790000NB,36.4,36.5,,080790003600,6.0,1/1/2018 12:00:00 AM
4836,08100790000NB,36.5,36.6,,080790003600,6.0,1/1/2018 12:00:00 AM
4837,08100790000NB,36.6,36.7,,080790003600,6.0,1/1/2018 12:00:00 AM
4838,08100790000NB,36.7,36.8,,080790003600,6.0,1/1/2018 12:00:00 AM
4839,08100790000NB,39.616,39.7,,080790003600,6.0,1/1/2018 12:00:00 AM
4840,08100790000NB,40.5,40.6,,080790003991,6.0,1/1/2016 12:00:00 AM
4841,08100790000NB,39.7,39.7783,,080790003600,6.0,1/1/2018 12:00:00 AM
4842,08100790000NB,39.97,40.0,,080790003991,6.0,1/1/2016 12:00:00 AM
4843,08100790000NB,40.0,40.031,,080790003991,3.0,1/1/2016 12:00:00 AM
4844,08100790000NB,40.031,40.0811,,080790003991,3.0,1/1/2016 12:00:00 AM
4845,08100790000NB,40.4,40.4268,,080790003991,6.0,1/1/2016 12:00:00 AM
4846,08100790000NB,40.0811,40.093,,080790003991,3.0,1/1/2016 12:00:00 AM
4847,08100790000NB,39.7783,39.8,,080790003600,6.0,1/1/2018 12:00:00 AM
4848,08100790000NB,39.9,39.91,,080790003600,6.0,1/1/2018 12:00:00 AM
4849,08100790000NB,39.608,39.616,,080790003600,6.0,1/1/2018 12:00:00 AM
4850,08100790000NB,40.093,40.1,,080790003991,3.0,1/1/2016 12:00:00 AM
4851,08100790000NB,39.6,39.608,,080790003600,6.0,1/1/2018 12:00:00 AM
4852,08100790000NB,41.8,41.9,,080790004143,6.0,1/1/2016 12:00:00 AM
4853,08100790000NB,42.7,42.8,,080790004143,6.0,1/1/2016 12:00:00 AM
4854,08100790000NB,43.0,43.1,,080790004143,6.0,1/1/2016 12:00:00 AM
4855,08100790000NB,43.3,43.4,,080790004143,6.0,1/1/2016 12:00:00 AM
4856,08100790000NB,43.7,43.8,,080790004143,6.0,1/1/2016 12:00:00 AM
4857,08100790000NB,44.0,44.1,,080790004143,6.0,1/1/2016 12:00:00 AM
4858,04100790000NB,45.9,46.0,,040790004460,6.0,
4859,04100790000NB,45.5,45.6,,040790004460,6.0,
4860,04100790000NB,44.6,44.7,,040790004460,6.0,
4861,08100790000NB,41.43,41.5,,080790004143,6.0,1/1/2016 12:00:00 AM
4862,04100790000NB,46.22,46.3,,040790004622,6.0,
4863,04100790000NB,45.8098,45.9,,040790004460,6.0,
4864,08100790000NB,41.2,41.3,,080790003991,6.0,1/1/2016 12:00:00 AM
4865,08100790000NB,41.3,41.4,,080790003991,6.0,1/1/2016 12:00:00 AM
4866,08100790000NB,41.5,41.6,,080790004143,6.0,1/1/2016 12:00:00 AM
4867,08100790000NB,41.7,41.8,,080790004143,6.0,1/1/2016 12:00:00 AM
4868,08100790000NB,41.9,42.0,,080790004143,6.0,1/1/2016 12:00:00 AM
4869,08100790000NB,42.0,42.1,,080790004143,6.0,1/1/2016 12:00:00 AM
4870,08100790000NB,42.1,42.2,,080790004143,6.0,1/1/2016 12:00:00 AM
4871,08100790000NB,42.3,42.4,,080790004143,6.0,1/1/2016 12:00:00 AM
4872,08100790000NB,42.4,42.5,,080790004143,6.0,1/1/2016 12:00:00 AM
4873,08100790000NB,42.5,42.6,,080790004143,6.0,1/1/2016 12:00:00 AM
4874,08100790000NB,42.6,42.7,,080790004143,6.0,1/1/2016 12:00:00 AM
4875,08100790000NB,42.8,42.9,,080790004143,6.0,1/1/2016 12:00:00 AM
4876,08100790000NB,42.9,43.0,,080790004143,6.0,1/1/2016 12:00:00 AM
4877,08100790000NB,43.1,43.2,,080790004143,6.0,1/1/2016 12:00:00 AM
4878,08100790000NB,43.2,43.3,,080790004143,6.0,1/1/2016 12:00:00 AM
4879,08100790000NB,43.8,43.9,,080790004143,6.0,1/1/2016 12:00:00 AM
4880,08100790000NB,43.9,44.0,,080790004143,6.0,1/1/2016 12:00:00 AM
4881,08100790000NB,44.1,44.2,,080790004143,6.0,1/1/2016 12:00:00 AM
4882,08100790000NB,44.2,44.3,,080790004143,6.0,1/1/2016 12:00:00 AM
4883,08100790000NB,44.3,44.4,,080790004143,6.0,1/1/2016 12:00:00 AM
4884,08100790000NB,44.4,44.5,,080790004143,6.0,1/1/2016 12:00:00 AM
4885,08100790000NB,44.5,44.6,,080790004143,6.0,1/1/2016 12:00:00 AM
4886,04100790000NB,44.7,44.8,,040790004460,6.0,
4887,04100790000NB,44.8,44.9,,040790004460,6.0,
4888,04100790000NB,45.0,45.1,,040790004460,6.0,
4889,04100790000NB,46.0109,46.1,,040790004460,6.0,
4890,04100790000NB,46.1,46.18,,040790004460,6.0,
4891,04100790000NB,46.4,46.5,,040790004622,6.0,
4892,08100790000NB,40.6,40.7,,080790003991,6.0,1/1/2016 12:00:00 AM
4893,08100790000NB,40.7,40.8,,080790003991,6.0,1/1/2016 12:00:00 AM
4894,08100790000NB,40.8,40.9,,080790003991,6.0,1/1/2016 12:00:00 AM
4895,08100790000NB,40.9,41.0,,080790003991,6.0,1/1/2016 12:00:00 AM
4896,08100790000NB,41.0,41.1,,080790003991,6.0,1/1/2016 12:00:00 AM
4897,08100790000NB,41.1,41.2,,080790003991,6.0,1/1/2016 12:00:00 AM
4898,08100790000NB,43.4,43.5,,080790004143,6.0,1/1/2016 12:00:00 AM
4899,08100790000NB,43.5,43.6,,080790004143,6.0,1/1/2016 12:00:00 AM
4900,08100790000NB,43.6,43.7,,080790004143,6.0,1/1/2016 12:00:00 AM
4901,04100790000NB,45.1,45.2,,040790004460,6.0,
4902,04100790000NB,45.2,45.3,,040790004460,6.0,
4903,04100790000NB,45.3,45.4,,040790004460,6.0,
4904,04100790000NB,45.4,45.5,,040790004460,6.0,
4905,04100790000NB,45.6,45.7,,040790004460,6.0,
4906,04100790000NB,45.7,45.76,,040790004460,6.0,
4907,08100790000NB,41.4,41.43,,080790003991,6.0,1/1/2016 12:00:00 AM
4908,04100790000NB,46.2,46.22,,040790004460,6.0,
4909,08100790000NB,41.6,41.7,,080790004143,6.0,1/1/2016 12:00:00 AM
4910,08100790000NB,42.2,42.3,,080790004143,6.0,1/1/2016 12:00:00 AM
4911,04100790000NB,44.9,45.0,,040790004460,6.0,
4912,04100790000NB,45.76,45.8,,040790004460,6.0,
4913,04100790000NB,46.349,46.4,,040790004622,6.0,
4914,04100790000NB,46.18,46.2,,040790004460,6.0,
4915,04100790000NB,46.3,46.315,,040790004622,6.0,
4916,04100790000NB,46.3258,46.349,,040790004622,6.0,
4917,04100790000NB,46.0,46.0109,,040790004460,6.0,
4918,04100790000NB,45.8,45.8098,,040790004460,6.0,
4919,04100790000NB,46.315,46.3258,,040790004622,6.0,
4920,04100790000NB,51.2,51.3,,040790005035,6.0,
4921,04100790000NB,50.7,50.8,,040790005035,6.0,
4922,04100790000NB,50.0,50.1,,040790004973,6.0,
4923,04100790000NB,49.6069,49.7,,040790004622,6.0,
4924,04100790000NB,49.2,49.3,,040790004622,6.0,
4925,04100790000NB,48.7,48.8,,040790004622,6.0,
4926,04100790000NB,48.2,48.3,,040790004622,6.0,
4927,04100790000NB,47.9,48.0,,040790004622,6.0,
4928,04100790000NB,47.2,47.3,,040790004622,6.0,
4929,04100790000NB,46.9,47.0,,040790004622,6.0,
4930,04100790000NB,46.6,46.7,,040790004622,6.0,
4931,04100790000NB,46.8017,46.8757,,040790004622,6.0,
4932,04100790000NB,50.3,50.35,,040790004973,6.0,
4933,04100790000NB,48.9187,49.0,,040790004622,6.0,
4934,04100790000NB,49.0145,49.1,,040790004622,6.0,
4935,04100790000NB,49.1,49.2,,040790004622,6.0,
4936,04100790000NB,51.5,51.564,,040790005035,6.0,
4937,04100790000NB,49.3,49.4,,040790004622,6.0,
4938,04100790000NB,49.4,49.5,,040790004622,6.0,
4939,04100790000NB,49.5,49.6,,040790004622,6.0,
4940,04100790000NB,49.73,49.8,,040790004973,6.0,
4941,04100790000NB,49.8,49.9,,040790004973,6.0,
4942,04100790000NB,49.9,50.0,,040790004973,6.0,
4943,04100790000NB,50.1,50.2,,040790004973,6.0,
4944,04100790000NB,50.2,50.3,,040790004973,6.0,
4945,04100790000NB,50.4,50.5,,040790005035,6.0,
4946,04100790000NB,50.5,50.6,,040790005035,6.0,
4947,04100790000NB,50.6,50.7,,040790005035,6.0,
4948,04100790000NB,50.8,50.9,,040790005035,6.0,
4949,04100790000NB,50.9,51.0,,040790005035,6.0,
4950,04100790000NB,51.0,51.1,,040790005035,6.0,
4951,04100790000NB,51.3,51.4,,040790005035,6.0,
4952,04100790000NB,46.5,46.6,,040790004622,6.0,
4953,04100790000NB,46.7,46.8,,040790004622,6.0,
4954,04100790000NB,47.0,47.1,,040790004622,6.0,
4955,04100790000NB,47.1,47.2,,040790004622,6.0,
4956,04100790000NB,47.3,47.4,,040790004622,6.0,
4957,04100790000NB,47.4,47.5,,040790004622,6.0,
4958,04100790000NB,47.5,47.6,,040790004622,6.0,
4959,04100790000NB,47.6,47.7,,040790004622,6.0,
4960,04100790000NB,47.7,47.8,,040790004622,6.0,
4961,04100790000NB,47.8,47.87,,040790004622,6.0,
4962,04100790000NB,48.0,48.1,,040790004622,6.0,
4963,04100790000NB,48.1,48.2,,040790004622,6.0,
4964,04100790000NB,48.3,48.4,,040790004622,6.0,
4965,04100790000NB,48.4,48.5,,040790004622,6.0,
4966,04100790000NB,48.5,48.6,,040790004622,6.0,
4967,04100790000NB,48.6,48.7,,040790004622,6.0,
4968,04100790000NB,48.8,48.9,,040790004622,6.0,
4969,04100790000NB,51.1343,51.2,,040790005035,6.0,
4970,04100790000NB,50.35,50.4,,040790005035,6.0,
4971,04100790000NB,46.8757,46.9,,040790004622,6.0,
4972,04100790000NB,51.47,51.5,,040790005035,6.0,
4973,04100790000NB,51.1,51.1343,,040790005035,6.0,
4974,04100790000NB,51.4,51.47,,040790005035,6.0,
4975,04100790000NB,51.564,51.6,,040790005035,6.0,
4976,04100790000NB,49.7,49.73,,040790004622,6.0,
4977,04100790000NB,49.0,49.0145,,040790004622,6.0,
4978,04100790000NB,47.87,47.9,,040790004622,6.0,
4979,04100790000NB,48.9,48.9187,,040790004622,6.0,
4980,04100790000NB,49.6,49.6069,,040790004622,6.0,
4981,04100790000NB,46.8,46.8017,,040790004622,6.0,
4982,34200190000NB,11.03,11.1,,340190001103,6.0,1/1/1995 12:00:00 AM
4983,34200190000NB,11.1,11.2,,340190001103,6.0,1/1/1995 12:00:00 AM
4984,34200190000NB,11.2,11.3,,340190001103,6.0,1/1/1995 12:00:00 AM
4985,34200190000NB,11.4,11.47,,340190001103,6.0,1/1/1995 12:00:00 AM
4986,34200190000NB,11.31,11.4,,340190001103,6.0,1/1/1995 12:00:00 AM
4987,34200190000NB,11.3,11.31,,340190001103,6.0,1/1/1995 12:00:00 AM
4988,13202190000NB,25.9,26.0,,132190002590,6.0,
4989,13202190000NB,30.1,30.2,,132190002972,6.0,
4990,13202190000NB,27.1,27.1699,,132190002697,6.0,
4991,13202190000NB,26.0,26.1,,132190002590,6.0,
4992,13202190000NB,26.1,26.2,,132190002590,6.0,
4993,13202190000NB,26.2,26.3,,132190002590,6.0,
4994,13202190000NB,27.4,27.5,,132190002733,6.0,
4995,13202190000NB,27.5,27.6,,132190002733,6.0,
4996,13202190000NB,27.6,27.7,,132190002733,6.0,
4997,13202190000NB,27.7,27.8,,132190002733,6.0,
4998,13202190000NB,27.8,27.9,,132190002733,6.0,
4999,13202190000NB,28.0,28.1,,132190002733,6.0,
5000,13202190000NB,28.1,28.2,,132190002733,6.0,
5001,13202190000NB,28.2,28.3,,132190002733,6.0,
5002,13202190000NB,28.3,28.4,,132190002733,6.0,
5003,13202190000NB,28.4,28.5,,132190002733,6.0,
5004,13202190000NB,30.2,30.3,,132190002972,6.0,
5005,13202190000NB,30.3,30.4,,132190002972,6.0,
5006,13202190000NB,30.4,30.4787,,132190002972,6.0,
5007,13202190000NB,30.5,30.6,,132190002972,6.0,
5008,13202190000NB,30.6,30.7,,132190002972,6.0,
5009,13202190000NB,29.5,29.6,,132190002733,6.0,
5010,13202190000NB,29.6,29.7,,132190002733,6.0,
5011,13202190000NB,29.72,29.8,,132190002972,6.0,
5012,13202190000NB,29.8,29.9,,132190002972,6.0,
5013,13202190000NB,29.9,30.0,,132190002972,6.0,
5014,13202190000NB,30.0,30.1,,132190002972,6.0,
5015,13202190000NB,26.3,26.4,,132190002590,6.0,
5016,13202190000NB,26.4,26.5,,132190002590,6.0,
5017,13202190000NB,26.5,26.6,,132190002590,6.0,
5018,13202190000NB,26.6,26.7,,132190002590,6.0,
5019,13202190000NB,28.5,28.6,,132190002733,6.0,
5020,13202190000NB,28.6,28.7,,132190002733,6.0,
5021,13202190000NB,28.7,28.8,,132190002733,6.0,
5022,13202190000NB,28.8,28.9,,132190002733,6.0,
5023,13202190000NB,28.9,29.0,,132190002733,6.0,
5024,13202190000NB,29.0,29.1,,132190002733,6.0,
5025,13202190000NB,29.1,29.2,,132190002733,6.0,
5026,13202190000NB,29.2,29.3,,132190002733,6.0,
5027,13202190000NB,29.4,29.5,,132190002733,6.0,
5028,13202190000NB,30.7,30.8,,132190002972,6.0,
5029,13202190000NB,27.0411,27.1,,132190002697,6.0,
5030,13202190000NB,27.33,27.3723,,132190002733,6.0,
5031,13202190000NB,26.9,26.9667,,132190002676,6.0,
5032,13202190000NB,26.97,27.0,,132190002697,6.0,
5033,13202190000NB,27.2164,27.3,,132190002697,6.0,
5034,13202190000NB,27.9,28.0,,132190002733,6.0,
5035,13202190000NB,26.7,26.76,,132190002590,6.0,
5036,13202190000NB,26.8,26.85,,132190002676,6.0,
5037,13202190000NB,29.3,29.3732,,132190002733,6.0,
5038,13202190000NB,27.0036,27.0411,,132190002697,6.0,
5039,13202190000NB,27.1699,27.1926,,132190002697,6.0,
5040,13202190000NB,26.8658,26.9,,132190002676,6.0,
5041,13202190000NB,27.3,27.33,,132190002697,6.0,
5042,13202190000NB,27.3723,27.4,,132190002733,6.0,
5043,13202190000NB,30.4787,30.5,,132190002972,6.0,
5044,13202190000NB,26.76,26.8,,132190002676,6.0,
5045,13202190000NB,29.3732,29.4,,132190002733,6.0,
5046,13202190000NB,26.85,26.8658,,132190002676,6.0,
5047,13202190000NB,27.2,27.2164,,132190002697,6.0,
5048,13202190000NB,29.7,29.72,,132190002733,6.0,
