,RouteId,BeginPoint,EndPoint,AadtVn,FsystemVn,FacilityTypeVn,UrbanIdVn,NhsVn
80809,02100810000NB,6.27,6.3,,1,2,36190,1.0
80810,02200110000NB,9.975,10.0,,4,2,36190,
80811,02200110000NB,10.9,10.9279,,4,2,36190,
80812,02200110000NB,10.9841,11.0,,4,2,36190,
80813,02200110000NB,11.0799,11.1,,4,2,36190,
80814,02200110000NB,11.2649,11.3,,4,2,36190,
80815,02200110000NB,11.5,11.5372,,4,2,36190,
80816,02200110000NB,11.6,11.6371,,4,2,36190,
80817,02200110000NB,11.7,11.7224,,4,2,36190,
80818,02200110000NB,11.8705,11.9,,4,2,36190,
80819,02200110000NB,12.0,12.0242,,4,2,36190,
80820,02200110000NB,12.1,12.1337,,4,2,36190,
80821,02200110000NB,12.5654,12.6,,4,2,36190,
80822,02200110000NB,12.7,12.733,,4,2,36190,
80823,02200110000NB,12.7711,12.8,,4,2,36190,
80824,02200110000NB,12.8,12.8319,,4,2,36190,
80825,02200110000NB,12.9,12.9341,,4,2,36190,
80826,02200110000NB,13.5,13.526,,3,2,36190,1.0
80827,02200110000NB,13.573,13.6,,3,2,36190,1.0
80828,02200110000NB,13.6,13.6255,,3,2,36190,1.0
80829,02200110000NB,6.6,6.6306,,4,2,36190,
80830,02200110000NB,7.7,7.7262,,4,2,36190,
80831,02200110000NB,8.1,8.1229,,4,2,36190,
80832,0230009000000,14.2723,14.3,,3,2,36190,1.0
80833,0230009000000,14.5,14.535,,3,2,36190,1.0
80834,0230009000000,15.68,15.7,,3,2,36190,1.0
80835,02100810000NB,11.9759,12.0,,1,2,36190,1.0
80836,02100810000NB,8.16,8.2,,1,2,36190,1.0
80837,02200110000NB,13.4,13.4383,,3,2,36190,1.0
80838,02200110000NB,8.7782,8.8,,4,2,36190,
80839,02200110000NB,9.0,9.02,,4,2,36190,
80840,02200110000NB,9.881,9.9,,4,2,36190,
80841,02200110000NB,6.4719,6.5,,4,2,36190,
80842,02200110000NB,8.47,8.5,,4,2,36190,
80843,02200110000NB,8.7,8.7342,,4,2,36190,
80844,02200110000NB,9.4,9.4347,,4,2,36190,
80845,02200110000NB,9.5,9.5212,,4,2,36190,
80846,02200110000NB,9.7717,9.8,,4,2,36190,
80847,0240032000000,1.241,1.26,,6,2,36190,
80848,0230009000000,15.0,15.046,,3,2,36190,1.0
80849,0230009000000,15.066,15.1,,3,2,36190,1.0
80850,0240009310000,0.0,0.0133,,5,2,36190,
80851,0240032000000,1.2104,1.2267,,6,2,36190,
80852,0240034000000,0.4577,0.4634,,5,2,36190,
80853,0240010000000,0.3709,0.3862,,4,2,36190,
80854,0230045000000,15.3075,15.31,,4,2,36190,
80855,0274259001900,0.1178,0.1304,,4,2,36190,
80856,0274257001900,0.1138,0.1261,,4,2,36190,
80857,02200110000NB,9.4347,9.4475,,4,2,36190,
80858,0274263001900,0.143,0.1536,,5,2,36190,
80859,0274265001900,0.2146,0.2237,,5,2,36190,
80860,0240009130000,2.19,2.2002,,5,2,36190,
80861,0230045000000,14.57,14.58,,4,2,36190,
80862,0230009000000,14.1798,14.2,,3,2,36190,1.0
80863,0230009000000,14.535,14.55,,3,2,36190,1.0
80864,0240015000000,3.06,3.0699,,4,2,36190,
80865,02200110000NB,12.3869,12.4,,4,2,36190,
80866,02200110000NB,12.4855,12.5,,4,2,36190,
80867,02200110000NB,12.9868,13.0,,4,2,36190,
80868,0274273001900,0.1,0.11,,3,2,36190,7.0
80869,02200110000NB,10.1863,10.2,,4,2,36190,
80870,02200110000NB,12.0813,12.1,,4,2,36190,
80871,02100810000NB,8.4,8.42,,1,2,36190,1.0
80872,02100810000NB,8.7,8.7205,,1,2,36190,1.0
80873,02200110000NB,13.1912,13.2,,4,2,36190,
80874,02200110000NB,9.6,9.6116,,4,2,36190,
80875,0230009000000,14.8,14.8181,,3,2,36190,1.0
80876,0230009000000,14.98,15.0,,3,2,36190,1.0
80877,0230045000000,14.4403,14.45,,4,2,36190,
80878,0230045000000,14.45,14.4554,,4,2,36190,
80879,0240032000000,1.199,1.2104,,6,2,36190,
80880,0240032000000,1.2267,1.241,,6,2,36190,
80881,0230009000000,15.0518,15.066,,3,2,36190,1.0
80882,02100810000NB,11.63,11.646,,1,2,36190,1.0
80883,02100810000NB,11.6553,11.67,,1,2,36190,1.0
80884,02300090007WB,0.136,0.144,,3,2,36190,1.0
80885,02100810017SB0012D,0.0,0.0062,,1,4,36190,
80886,02100810017NB0012A,0.2067,0.213,,1,4,36190,
80887,0230045000000,14.85,14.8548,,4,2,36190,
80888,0230009000000,14.9735,14.98,,3,2,36190,1.0
80889,02100810000NB,11.6492,11.6553,,1,2,36190,1.0
80890,0230009000000,15.36,15.37,,3,2,36190,1.0
80891,0274257001900,0.1261,0.1365,,4,2,36190,
80892,0274266001900,0.2986,0.3078,,5,2,36190,
80893,0274264001900,0.3479,0.3585,,5,2,36190,
80894,0240019000000,1.299,1.3044,,5,2,36190,
80895,0230045000000,14.5619,14.57,,4,2,36190,
80896,0240019000000,1.5459,1.55,,5,2,36190,
80897,0274252001900,0.6336,0.64,,5,2,36190,
80898,0230045000000,13.7526,13.76,,5,2,36190,
80899,0240009270000,0.31,0.32,,5,2,36190,
80900,02200110000NB,7.8921,7.9,,4,2,36190,
80901,0230009000000,15.79,15.8,,3,2,36190,1.0
80902,0230009000000,16.09,16.1,,3,2,36190,1.0
80903,0230009000000,14.09,14.1,,3,2,36190,1.0
80904,0230009000000,15.046,15.0518,,3,2,36190,1.0
80905,0274259001900,0.162,0.168,,4,2,36190,
80906,0230009000000,13.996,14.0,,3,2,36190,1.0
80907,0274264001900,0.7864,0.79,,5,2,36190,
80908,02200110000NB,11.64,11.6434,,4,2,36190,
80909,0230045000000,10.666,10.67,,5,2,36190,
80910,0274257001900,0.11,0.1138,,4,2,36190,
80911,02200110000NB,10.3,10.3039,,4,2,36190,
80912,02200110000NB,11.7974,11.8,,4,2,36190,
80913,02100810000NB,11.646,11.6492,,1,2,36190,1.0
80914,0274259001900,0.168,0.17,,4,2,36190,
80915,0240009130000,0.761,0.765,,5,2,36190,
80916,02200110000NB,11.6371,11.64,,4,2,36190,
80917,02200110000NB,8.9983,9.0,,4,2,36190,
80918,02200110000NB,9.1976,9.2,,4,2,36190,
80919,0240015000000,0.939,0.94,,6,2,36190,
80920,02200110000NB,8.2992,8.3,,4,2,36190,
80921,02200110000NB,11.9999,12.0,,4,2,36190,
80922,0240019000000,1.8228,2.4474,,6,2,36190,
80923,0240036000000,0.61,1.3928,,4,2,36190,
80924,0230045000000,20.7713,21.1273,,4,2,99999,
80925,0240019000000,2.4474,3.2406,,6,2,36190,
80926,02300090017WB0017C,0.0,0.284,,3,4,36190,
80927,02300090017WB0017D,0.0,0.323,,3,4,36190,
80928,0230045000000,19.08,19.5156,,4,2,36190,
80929,0240036000000,1.3928,1.63,,4,2,36190,
80930,0240036000000,1.6893,2.04,,4,2,36190,
80931,0230045000000,19.9773,20.1885,,4,2,99999,
80932,0230045000000,20.1885,20.49,,4,2,99999,
80933,1940001000000,14.7913,15.0972,,5,2,99999,
80934,1930480000000,0.31,0.7537,,4,2,99999,
80935,1930480000000,0.7537,1.12,,4,2,99999,
80936,0240036010000,1.2117,1.6,,5,2,36190,
80937,02300090017EB0017A,0.0,0.224,,3,4,36190,
80938,02300090017EB0017B,0.0,0.272,,3,4,36190,
80939,02300090017EB0019A,0.0,0.191,,3,4,36190,
80940,02300090017EB0019B,0.0,0.214,,3,4,36190,
80941,02300090017WB0019C,0.0,0.197,,3,4,36190,
80942,0240019000000,3.7138,3.8526,,6,2,36190,
80943,0240036010000,0.0,0.19,,5,2,36190,
80944,19300090017EB0002A,0.0,0.239,,3,4,99999,
80945,19300090017EB0002B,0.0,0.315,,3,4,99999,
80946,19300090017WB0002C,0.0,0.323,,3,4,99999,
80947,19300090017WB0002D,0.0,0.192,,3,4,99999,
80948,1940001000000,14.2653,14.6365,,5,2,99999,
80949,1930480000000,0.11,0.31,,4,2,99999,
80950,0240036010000,1.7351,1.98,,4,2,36190,
80951,0274259001900,0.4343,0.61,,4,2,36190,
80952,0230045000000,21.63,21.7979,,4,2,99999,
80953,0230045000000,21.7979,21.9851,,4,2,99999,
80954,0240036010000,0.479,0.63,,5,2,36190,
80955,0230045000000,19.8167,19.9773,,4,2,99999,
80956,0230045000000,21.3974,21.5534,,4,2,99999,
80957,0240036010000,0.63,0.8167,,5,2,36190,
80958,0230045000000,20.6184,20.7713,,4,2,99999,
80959,0230045000000,22.0509,22.3151,,4,2,99999,
80960,0240036010000,0.8167,1.0831,,5,2,36190,
80961,0240036010000,1.0831,1.2117,,5,2,36190,
80962,0230045000000,21.1273,21.3974,,4,2,99999,
80963,0240036010000,0.19,0.329,,5,2,36190,
80964,0230045000000,18.8131,19.08,,4,2,36190,
80965,1940003000000,1.5392,1.82,,6,2,36190,
80966,1940001000000,15.0972,15.3298,,5,2,99999,
80967,0230045000000,19.668,19.8167,,4,2,99999,
80968,0240036000000,2.47,2.63,,4,2,36190,
80969,0240019000000,3.438,3.7138,,6,2,36190,
80970,1940003000000,1.82,2.02,,6,2,36190,
80971,1940003000000,2.02,2.2758,,6,2,36190,
80972,0230009000000,16.4,16.5,,3,2,36190,1.0
80973,1930009000000,0.2,0.3,,3,2,99999,1.0
80974,1930009000000,0.5,0.6,,3,2,99999,1.0
80975,0240036000000,2.04,2.181,,4,2,36190,
80976,0240019000000,3.8526,4.039,,6,2,36190,
80977,02300090017WB0019D,0.0,0.176,,3,4,36190,
80978,1930480000000,0.0,0.11,,4,2,99999,
80979,1940003000000,2.2758,2.36,,6,2,36190,
80980,0274267001900,0.0,0.088,,5,2,36190,
80981,0230045000000,21.5534,21.63,,4,2,99999,
80982,0230045000000,20.49,20.6184,,4,2,99999,
80983,0230045000000,21.9851,22.0509,,4,2,99999,
80984,0240036010000,0.329,0.4189,,5,2,36190,
80985,0240036000000,1.63,1.6893,,4,2,36190,
80986,0274267001900,0.088,0.1688,,5,2,36190,
80987,0240036000000,2.24,2.3956,,4,2,36190,
80988,0240036010000,1.6,1.675,,4,2,36190,
80989,0230009000000,17.0,17.07,,3,2,36190,1.0
80990,0230009000000,20.0,20.0607,,3,2,36190,1.0
80991,1930009000000,0.6,0.7,,3,2,99999,1.0
80992,0230009000000,16.8,16.9,,3,2,36190,1.0
80993,0230009000000,16.9,17.0,,3,2,36190,1.0
80994,0230009000000,17.1,17.2,,3,2,36190,1.0
80995,0230009000000,17.2,17.3,,3,2,36190,1.0
80996,0230009000000,18.0,18.1,,3,2,36190,1.0
80997,0230009000000,18.2,18.3,,3,2,36190,1.0
80998,0230009000000,18.3,18.4,,3,2,36190,1.0
80999,0230009000000,18.4196,18.5,,3,2,36190,1.0
81000,0230009000000,18.5,18.6,,3,2,36190,1.0
81001,0230009000000,19.3248,19.4,,3,2,36190,1.0
81002,0230009000000,19.4,19.5,,3,2,36190,1.0
81003,0230009000000,19.5148,19.6,,3,2,36190,1.0
81004,0230009000000,19.6,19.7,,3,2,36190,1.0
81005,1930009000000,0.3,0.4,,3,2,99999,1.0
81006,1930009000000,0.4,0.5,,3,2,99999,1.0
81007,1930009000000,0.8,0.9,,3,2,99999,1.0
81008,1930009000000,0.9,1.0,,3,2,99999,1.0
81009,1930009000000,1.5,1.6,,3,2,99999,1.0
81010,1930009000000,1.6,1.7,,3,2,99999,1.0
81011,1930009000000,1.7001,1.8,,3,2,99999,1.0
81012,1930009000000,2.0,2.1,,3,2,99999,1.0
81013,0230009000000,16.2,16.2987,,3,2,36190,1.0
81014,0230009000000,16.3,16.4,,3,2,36190,1.0
81015,0230009000000,17.6,17.7,,3,2,36190,1.0
81016,0230009000000,18.6,18.7,,3,2,36190,1.0
81017,0230009000000,18.7,18.8,,3,2,36190,1.0
81018,0230009000000,18.8,18.9,,3,2,36190,1.0
81019,0230009000000,18.9,19.0,,3,2,36190,1.0
81020,0230009000000,19.0,19.1,,3,2,36190,1.0
81021,0230009000000,19.1,19.2,,3,2,36190,1.0
81022,0230009000000,19.2,19.3,,3,2,36190,1.0
81023,0230009000000,19.8,19.9,,3,2,36190,1.0
81024,0230009000000,19.9,20.0,,3,2,36190,1.0
81025,1930009000000,0.0,0.1,,3,2,99999,1.0
81026,1930009000000,0.1,0.2,,3,2,99999,1.0
81027,1930009000000,2.1,2.2,,3,2,99999,1.0
81028,1930009000000,2.2115,2.3,,3,2,99999,1.0
81029,1930009000000,2.4,2.5,,3,2,99999,1.0
81030,1930009000000,2.5,2.6,,3,2,99999,1.0
81031,0230009000000,16.5,16.6,,3,2,36190,1.0
81032,0230009000000,16.6,16.7,,3,2,36190,1.0
81033,0230009000000,17.8,17.9,,3,2,36190,1.0
81034,1930009000000,1.0,1.1,,3,2,99999,1.0
81035,1930009000000,1.1,1.2,,3,2,99999,1.0
81036,1930009000000,1.2,1.3,,3,2,99999,1.0
81037,1930009000000,1.3,1.4,,3,2,99999,1.0
81038,0230009000000,17.4,17.477,,3,2,36190,1.0
81039,0230009000000,17.527,17.6,,3,2,36190,1.0
81040,0230045000000,19.5492,19.603,,4,2,36190,
81041,1930009000000,1.8,1.891,,3,2,99999,1.0
81042,1930009000000,1.915,2.0,,3,2,99999,1.0
81043,1930009000000,2.3,2.376,,3,2,99999,1.0
81044,0240019000000,3.2406,3.373,,6,2,36190,
81045,0240019000000,3.381,3.43,,6,2,36190,
81046,0230045000000,22.3151,22.3984,,4,2,99999,
81047,1940001000000,14.6365,14.6916,,5,2,99999,
81048,0240036010000,1.675,1.7351,,4,2,36190,
81049,0230045000000,19.5156,19.5492,,4,2,36190,
81050,0240036000000,2.3956,2.47,,4,2,36190,
81051,0274267001900,0.282,0.32,,5,2,36190,
81052,0274267001900,0.32,0.3719,,5,2,36190,
81053,0240036010000,0.448,0.479,,5,2,36190,
81054,0274267001900,0.3719,0.4446,,5,2,36190,
81055,0274259001900,0.2296,0.2727,,4,2,36190,
81056,0274259001900,0.2786,0.3127,,4,2,36190,
81057,0274259001900,0.3127,0.3523,,4,2,36190,
81058,0274267001900,0.2067,0.2446,,5,2,36190,
81059,1940001000000,15.3298,15.38,,5,2,99999,
81060,0274259001900,0.3523,0.4,,4,2,36190,
81061,0230009000000,17.07,17.1,,3,2,36190,1.0
81062,0230009000000,20.0607,20.1,,3,2,36190,1.0
81063,0230009000000,20.1,20.16,,3,2,36190,1.0
81064,0230009000000,17.3203,17.4,,3,2,36190,1.0
81065,0230009000000,17.9073,18.0,,3,2,36190,1.0
81066,1930009000000,1.45,1.5,,3,2,99999,1.0
81067,0230009000000,16.1,16.15,,3,2,36190,1.0
81068,0230009000000,16.15,16.2,,3,2,36190,1.0
81069,0230009000000,16.7,16.78,,3,2,36190,1.0
81070,0230009000000,17.74,17.8,,3,2,36190,1.0
81071,1930009000000,1.4,1.45,,3,2,99999,1.0
81072,1930009000000,0.7,0.746,,3,2,99999,1.0
81073,1930009000000,0.746,0.782,,3,2,99999,1.0
81074,0230045000000,19.61,19.651,,4,2,36190,
81075,0230009000000,19.766,19.8,,3,2,36190,1.0
81076,1940001000000,14.6916,14.7405,,5,2,99999,
81077,1940001000000,14.7405,14.7557,,5,2,99999,
81078,1940001000000,14.7557,14.7913,,5,2,99999,
81079,1940001000000,15.38,15.4,,5,2,99999,
81080,0240036010000,0.4189,0.448,,5,2,36190,
81081,0274267001900,0.2446,0.282,,5,2,36190,
81082,0274267001900,0.1688,0.2067,,5,2,36190,
81083,0274259001900,0.4,0.4343,,4,2,36190,
81084,0230009000000,20.16,20.18,,3,2,36190,1.0
81085,0240019000000,4.04,4.06,,6,2,36190,
81086,0230009000000,16.78,16.8,,3,2,36190,1.0
81087,0230009000000,17.3,17.3203,,3,2,36190,1.0
81088,0230009000000,17.48,17.5,,3,2,36190,1.0
81089,0230009000000,18.4,18.4196,,3,2,36190,1.0
81090,0230009000000,19.3,19.3248,,3,2,36190,1.0
81091,0230009000000,19.7,19.7257,,3,2,36190,1.0
81092,0230009000000,17.7,17.74,,3,2,36190,1.0
81093,0230009000000,17.5,17.527,,3,2,36190,1.0
81094,1930009000000,0.782,0.8,,3,2,99999,1.0
81095,0230009000000,18.1,18.133,,3,2,36190,1.0
81096,0230009000000,18.1386,18.155,,3,2,36190,1.0
81097,0230009000000,18.155,18.18,,3,2,36190,1.0
81098,0240036000000,2.181,2.199,,4,2,36190,
81099,0240036000000,2.199,2.2241,,4,2,36190,
81100,0230009000000,19.7257,19.742,,3,2,36190,1.0
81101,0240036000000,2.2241,2.24,,4,2,36190,
81102,0230009000000,17.9,17.9073,,3,2,36190,1.0
81103,0230009000000,18.18,18.2,,3,2,36190,1.0
81104,0230009000000,19.5,19.5148,,3,2,36190,1.0
81105,1930009000000,2.2,2.2115,,3,2,99999,1.0
81106,0230045000000,19.651,19.66,,4,2,36190,
81107,1930009000000,1.891,1.8993,,3,2,99999,1.0
81108,1930009000000,1.9,1.915,,3,2,99999,1.0
81109,1930009000000,2.376,2.3868,,3,2,99999,1.0
81110,1930009000000,2.3868,2.396,,3,2,99999,1.0
81111,0230009000000,19.742,19.7628,,3,2,36190,1.0
81112,0240019000000,3.373,3.381,,6,2,36190,
81113,1930480000000,1.12,1.1239,,4,2,99999,
81114,0274259001900,0.2727,0.2786,,4,2,36190,
81115,0230045000000,19.66,19.668,,4,2,36190,
81116,0240019000000,3.43,3.438,,6,2,36190,
81117,0230045000000,19.603,19.61,,4,2,36190,
81118,0230009000000,17.477,17.48,,3,2,36190,1.0
81119,0230009000000,18.133,18.1386,,3,2,36190,1.0
81120,1930009000000,2.396,2.4,,3,2,99999,1.0
81121,0230009000000,19.7628,19.766,,3,2,36190,1.0
81122,0230009000000,16.2987,16.3,,3,2,36190,1.0
81123,1930009000000,1.8993,1.9,,3,2,99999,1.0
81124,0240019000000,4.039,4.04,,6,2,36190,
81125,1930009000000,1.7,1.7001,,3,2,99999,1.0
81126,0240007000000,13.14,13.88,,5,2,99999,
81127,0240006000000,1.3881,3.21,,5,2,99999,
81128,02100810017NB0013B,0.0,0.285,,1,4,36190,
81129,02100810017NB0016A,0.0,0.362,,1,4,36190,
81130,02100810017SB0013C,0.0,0.29,,1,4,36190,
81131,02100810017SB0016D,0.0,0.511,,1,4,36190,
81132,0240010000000,2.8781,3.36,,4,2,36190,
81133,0240013000000,2.9327,3.35,,5,2,36190,
81134,0240007000000,14.3467,14.8236,,5,2,99999,
81135,0240010000000,1.9478,2.2352,,4,2,36190,
81136,0240006000000,1.0136,1.3881,,5,2,99999,
81137,0240015000000,1.9419,2.1364,,5,2,36190,
81138,0240015000000,2.1364,2.53,,5,2,36190,
81139,0274256001900,0.0357,0.4234,,5,2,36190,
81140,0240013000000,3.716,4.1143,,5,2,99999,
81141,0240006000000,0.2357,0.975,,5,2,99999,
81142,0240015000000,1.2541,1.437,,5,2,36190,
81143,02100810017NB0014A,0.0,0.234,,1,4,36190,
81144,02100810017NB0014B,0.0,0.238,,1,4,36190,
81145,02100810017NB0016F,0.0,0.325,,1,4,36190,
81146,02100810017SB0013D,0.0,0.252,,1,4,36190,
81147,02100810017SB0014C,0.0,0.265,,1,4,36190,
81148,02100810017SB0016G,0.0,0.37,,1,4,36190,
81149,0240015000000,2.5371,2.6457,,4,2,36190,
81150,0240013000000,3.35,3.55,,5,2,36190,
81151,0240010000000,1.65,1.838,,4,2,36190,
81152,0240010000000,0.5993,0.7601,,4,2,36190,
81153,0240013000000,0.43,0.6127,,4,2,36190,
81154,0240007000000,14.1817,14.3467,,5,2,99999,
81155,0240013000000,4.1143,4.4049,,5,2,99999,
81156,0240010000000,1.5071,1.65,,4,2,36190,
81157,0240013000000,1.2027,1.5,,4,2,36190,
81158,0240010010000,0.0411,0.2481,,4,2,36190,
81159,0240013000000,0.8071,0.9509,,4,2,36190,
81160,0240010000000,0.7601,0.994,,4,2,36190,
81161,0240013000000,1.811,2.0386,,5,2,36190,
81162,0240013000000,2.0386,2.2507,,5,2,36190,
81163,0240010000000,2.2956,2.5796,,4,2,36190,
81164,0240010010000,0.2481,0.4516,,4,2,36190,
81165,0240007000000,13.88,14.0549,,5,2,99999,
81166,0240007000000,14.0549,14.1817,,5,2,99999,
81167,0240010010000,1.3034,1.4593,,4,2,36190,
81168,0240013000000,2.41,2.68,,5,2,36190,
81169,0240013000000,3.55,3.716,,5,2,36190,
81170,02100810017SB0014D,0.1,0.273,,1,4,36190,
81171,0240013000000,2.75,2.9327,,5,2,36190,
81172,02100810000NB,15.4,15.5,,1,2,36190,1.0
81173,0240010010000,0.7506,1.044,,4,2,36190,
81174,0240015000000,1.443,1.6,,5,2,36190,
81175,0240015000000,1.606,1.83,,5,2,36190,
81176,0240013000000,0.6127,0.736,,4,2,36190,
81177,0274256001900,0.441,0.6182,,5,2,36190,
81178,0240006000000,0.18,0.2357,,5,2,99999,
81179,0240010000000,2.6494,2.708,,4,2,36190,
81180,0240010040000,0.0,0.19,,4,2,36190,
81181,0240013000000,1.5891,1.63,,5,2,36190,
81182,0240013000000,4.4049,4.51,,5,2,99999,
81183,0240015000000,2.8707,2.9555,,4,2,36190,
81184,0230009000000,10.4141,10.43,,3,2,36190,1.0
81185,0240010000000,1.41,1.5071,,4,2,36190,
81186,0240010000000,1.3353,1.41,,4,2,36190,
81187,0240010010000,0.69,0.7506,,4,2,36190,
81188,0240010000000,1.0583,1.1496,,4,2,36190,
81189,0240010000000,0.994,1.0583,,4,2,36190,
81190,0240010010000,0.5004,0.5728,,4,2,36190,
81191,0240010000000,1.1496,1.2503,,4,2,36190,
81192,0240013000000,1.0773,1.2027,,4,2,36190,
81193,0230009000000,10.4055,10.4138,,3,2,36190,1.0
81194,0240010000000,1.838,1.9478,,4,2,36190,
81195,0240015000000,1.83,1.9419,,5,2,36190,
81196,0240010010000,0.4516,0.5004,,4,2,36190,
81197,0274257001900,0.2669,0.3448,,4,2,36190,
81198,0230009000000,10.37,10.3804,,3,2,36190,1.0
81199,0230009000000,10.3844,10.3951,,3,2,36190,1.0
81200,0240013000000,2.2507,2.41,,5,2,36190,
81201,0240013000000,2.68,2.75,,5,2,36190,
81202,0240013000000,0.9509,1.03,,4,2,36190,
81203,0230009000000,8.1,8.185,,3,2,36190,1.0
81204,0230009000000,8.6385,8.7,,3,2,36190,1.0
81205,02100810000NB,13.4,13.5,,1,2,36190,1.0
81206,02100810000NB,13.6,13.7,,1,2,36190,1.0
81207,02100810000NB,13.7,13.8,,1,2,36190,1.0
81208,02100810000NB,13.8,13.9,,1,2,36190,1.0
81209,02100810000NB,13.9,13.9963,,1,2,36190,1.0
81210,0230009000000,10.2,10.3,,3,2,36190,1.0
81213,0230009000000,7.3163,7.4,,3,2,36190,1.0
81214,0230009000000,7.4,7.5,,3,2,36190,1.0
81215,0230009000000,7.6,7.7,,3,2,36190,1.0
81216,0230009000000,7.8,7.88,,3,2,36190,1.0
81217,0230009000000,8.0,8.1,,3,2,36190,1.0
81218,0230009000000,8.2,8.3,,3,2,36190,1.0
81219,0230009000000,8.3,8.4,,3,2,36190,1.0
81220,0230009000000,8.4,8.5,,3,2,36190,1.0
81221,0230009000000,8.8,8.9,,3,2,36190,1.0
81222,0230009000000,8.9,9.0,,3,2,36190,1.0
81223,0230009000000,9.1,9.2,,3,2,36190,1.0
81224,02100810000NB,13.0,13.1,,1,2,36190,1.0
81225,02100810000NB,13.1393,13.2,,1,2,36190,1.0
81226,02100810000NB,13.2,13.3,,1,2,36190,1.0
81227,02100810000NB,13.3,13.3908,,1,2,36190,1.0
81228,02100810000NB,14.5,14.6,,1,2,36190,1.0
81229,02100810000NB,14.8,14.9,,1,2,36190,1.0
81230,02100810000NB,14.9,15.0,,1,2,36190,1.0
81231,02100810000NB,15.0,15.1,,1,2,36190,1.0
81232,02100810000NB,15.1,15.2,,1,2,36190,1.0
81233,02100810000NB,15.3,15.4,,1,2,36190,1.0
81234,02100810000NB,15.5,15.6,,1,2,36190,1.0
81235,02100810000NB,15.7,15.8,,1,2,36190,1.0
81236,02100810000NB,15.8,15.9,,1,2,36190,1.0
81237,0230009000000,6.82,6.9,,3,2,36190,1.0
81238,02100810000NB,14.0,14.1,,1,2,36190,1.0
81239,02100810000NB,14.1,14.2,,1,2,36190,1.0
81240,02100810000NB,14.3,14.4,,1,2,36190,1.0
81241,0230009000000,7.0,7.1,,3,2,36190,1.0
81242,0230009000000,7.2,7.3,,3,2,36190,1.0
81243,0240010000000,2.7261,2.84,,4,2,36190,
81244,02100810000NB,15.6297,15.6672,,1,2,36190,1.0
81245,0240013000000,1.5,1.5226,,4,2,36190,
81246,0240015000000,2.797,2.8707,,4,2,36190,
81247,0240013000000,1.7183,1.811,,5,2,36190,
81248,0240010000000,2.2352,2.2956,,4,2,36190,
81249,0240010010000,0.0,0.0411,,4,2,36190,
81250,0274256001900,0.6182,0.66,,5,2,36190,
81251,0240010000000,1.2503,1.3353,,4,2,36190,
81252,02200110000NB,13.8445,13.8975,,3,2,36190,1.0
81253,0240013000000,1.0316,1.0773,,4,2,36190,
81254,0240010000000,2.5796,2.6494,,4,2,36190,
81255,0230009000000,6.55,6.5963,,3,2,36190,1.0
81256,0240010010000,1.18,1.2499,,4,2,36190,
81257,0240010010000,1.2499,1.2921,,4,2,36190,
81258,0240010010000,0.5728,0.6428,,4,2,36190,
81259,0240010010000,0.6428,0.69,,4,2,36190,
81260,0240013000000,1.637,1.7183,,5,2,36190,
81261,02100810017SB0014D,0.0,0.053,,1,4,36190,
81262,0230009000000,10.3951,10.4,,3,2,36190,1.0
81263,0230009000000,10.4,10.4055,,3,2,36190,1.0
81264,0230009000000,10.43,10.5,,3,2,36190,1.0
81265,0274257001900,0.3699,0.42,,4,2,36190,
81266,0230009000000,10.3,10.37,,3,2,36190,1.0
81267,0230009000000,8.6,8.6385,,3,2,36190,1.0
81268,0230009000000,8.7,8.7891,,3,2,36190,1.0
81269,02100810000NB,15.9,15.95,,1,2,36190,1.0
81273,0230009000000,11.15,11.2,,3,2,36190,1.0
81274,02200110000NB,13.7,13.776,,3,2,36190,1.0
81275,02200110000NB,13.8,13.8445,,3,2,36190,1.0
81276,02200110000NB,13.9,13.9591,,3,2,36190,1.0
81277,0230009000000,7.7,7.8,,3,2,36190,1.0
81278,0230009000000,7.92,8.0,,3,2,36190,1.0
81279,0230009000000,8.5,8.5815,,3,2,36190,1.0
81280,0230009000000,9.0,9.08,,3,2,36190,1.0
81281,02100810000NB,14.4,14.4564,,1,2,36190,1.0
81282,02100810000NB,14.6,14.7,,1,2,36190,1.0
81283,02100810000NB,15.22,15.3,,1,2,36190,1.0
81284,0230009000000,6.6,6.64,,3,2,36190,1.0
81285,0230009000000,6.7,6.8,,3,2,36190,1.0
81286,0230009000000,6.9326,7.0,,3,2,36190,1.0
81287,02100810000NB,14.2,14.2378,,1,2,36190,1.0
81288,02100810000NB,14.26,14.3,,1,2,36190,1.0
81289,0230009000000,7.1,7.1524,,3,2,36190,1.0
81290,0230009000000,7.1524,7.2,,3,2,36190,1.0
81291,0240015000000,2.6457,2.696,,4,2,36190,
81292,0240015000000,2.742,2.78,,4,2,36190,
81293,0230009000000,9.5,9.6,,3,2,36190,1.0
81294,0230009000000,9.6,9.7,,3,2,36190,1.0
81295,0230009000000,9.7,9.8,,3,2,36190,1.0
81296,0230009000000,9.8,9.9,,3,2,36190,1.0
81297,0230009000000,9.9,9.95,,3,2,36190,1.0
81298,0230009000000,10.0,10.1,,3,2,36190,1.0
81299,0230009000000,9.2,9.3,,3,2,36190,1.0
81300,0230009000000,9.3,9.4,,3,2,36190,1.0
81301,0230009000000,9.4,9.5,,3,2,36190,1.0
81302,0240006000000,0.975,0.999,,5,2,99999,
81304,0240010010000,1.082,1.16,,4,2,36190,
