,RouteId,BeginPoint,EndPoint,LaneWidthVn,SampleId
613,30200520000EB,22.2,22.2716,,300052002197
614,30200520000EB,26.5,26.53,,300520002608
615,30200520000EB,21.97,22.0,,300052002197
616,30200520000EB,21.9056,21.95,,300520002106
617,30200520000EB,22.2716,22.28,,300052002197
618,30200520000EB,26.08,26.0918,,300520002608
619,30200520000EB,26.0918,26.1,,300520002608
620,30200520000EB,21.9,21.9056,,300520002106
621,30200520000EB,21.7989,21.8,,300520002106
622,3040065050000,5.74,6.1303,,300650500574
623,3040065050000,6.1303,6.2,,300650500574
624,3030065000000,10.6141,10.9014,,300650001003
625,3030065000000,10.3052,10.5351,,300650001003
626,3030065000000,10.0768,10.23,,300650001003
627,30201190000NB,12.1,12.2,,301190001173
628,30201190000NB,12.31,12.4,,301190001173
629,30201190000NB,13.4,13.5,,301190001288
630,30201190000NB,13.9,14.0,,301190001288
631,3030065000000,10.9014,11.05,,300650001003
632,30201190000NB,12.2,12.3,,301190001173
633,30201190000NB,12.41,12.5,,301190001173
634,30201190000NB,12.5,12.6,,301190001173
635,30201190000NB,12.6,12.7,,301190001173
636,30201190000NB,12.9,13.0,,301190001288
637,30201190000NB,13.0,13.1,,301190001288
638,30201190000NB,13.1273,13.2,,301190001288
639,30201190000NB,13.2,13.3,,301190001288
640,30201190000NB,13.3,13.4,,301190001288
641,30201190000NB,13.5,13.6,,301190001288
642,30201190000NB,13.6,13.6995,,301190001288
643,30201190000NB,13.7,13.8,,301190001288
644,30201190000NB,13.8,13.89,,301190001288
645,30201190000NB,14.0,14.1,,301190001288
646,30201190000NB,14.1,14.2,,301190001288
647,30201190000NB,11.9,12.0,,301190001173
648,30201190000NB,12.0,12.1,,301190001173
649,30201190000NB,14.2,14.278,,301190001288
650,3030065000000,10.5351,10.6,,300650001003
651,3030065000000,10.23,10.3052,,300650001003
652,30201190000NB,11.82,11.8819,,301190001173
653,3030065000000,10.03,10.0768,,300650001003
654,30201190000NB,12.7,12.76,,301190001173
655,30201190000NB,12.778,12.8,,301190001173
656,30201190000NB,11.752,11.8,,301190001173
657,30201190000NB,11.8,11.82,,301190001173
658,30201190000NB,11.8819,11.9,,301190001173
659,30201190000NB,12.4,12.41,,301190001173
660,30201190000NB,12.88,12.9,,301190001288
661,30201190000NB,13.1,13.1273,,301190001288
662,30201190000NB,12.76,12.778,,301190001173
663,30201190000NB,11.73,11.752,,301190001173
664,3030065000000,10.6,10.6141,,300650001003
665,30201190000NB,12.3,12.31,,301190001173
666,30201190000NB,13.89,13.9,,301190001288
667,30201190000NB,14.278,14.28,,301190001288
668,30201190000NB,13.6995,13.7,,301190001288
669,3040065050000,6.2,6.948,,300650500574
670,3040065050000,6.948,7.1034,,300650500574
671,30200520000EB,44.2,44.3,,300520004329
672,30200520000EB,44.0,44.1,,300520004329
673,30200520000EB,44.1,44.2,,300520004329
674,30200520000EB,44.5,44.6,,300520004329
675,30200520000EB,44.3,44.4,,300520004329
676,30200520000EB,44.4,44.5,,300520004329
677,3040065050000,7.109,7.117,,300650500574
678,3040065050000,7.1034,7.109,,300650500574
679,3040065050000,7.117,7.12,,300650500574
680,23200520000EB,0.0,0.1,,230520000000
681,30200520000EB,43.3,43.4,,300520004329
682,30200520000EB,43.4,43.5,,300520004329
683,30200520000EB,43.5,43.6,,300520004329
684,30200520000EB,43.6,43.7,,300520004329
685,30200520000EB,43.7,43.8,,300520004329
686,30200520000EB,43.9,44.0,,300520004329
687,30200520000EB,44.6,44.6898,,300520004329
688,23200520000EB,0.3,0.4,,230520000000
689,23200520000EB,0.1,0.2,,230520000000
690,23200520000EB,0.2,0.3,,230520000000
691,30200520000EB,43.8,43.9,,300520004329
692,23200520000EB,0.4,0.43,,230520000000
693,30200520000EB,44.7,44.74,,300520004329
694,30200520000EB,43.29,43.3,,300520004329
695,30200520000EB,44.6898,44.7,,300520004329
696,2330010000000,12.8,12.9,,230100001279
697,2330010000000,12.9,12.95,,230100001279
698,2330010000000,12.79,12.8,,230100001279
699,23201190000NB,0.7,0.8,,231190000000
700,23201190000NB,0.0,0.1,,231190000000
701,23201190000NB,0.1,0.2,,231190000000
702,23201190000NB,0.2,0.3,,231190000000
703,23201190000NB,0.4,0.4789,,231190000000
704,23201190000NB,0.5,0.6,,231190000000
705,23201190000NB,0.6,0.7,,231190000000
706,23201190000NB,0.3,0.4,,231190000000
707,23201190000NB,0.4789,0.5,,231190000000
708,2340005000000,1.64,1.736,,230050000045
709,2330044000000,16.16,16.46,,230440001602
710,2330044000000,16.46,16.62,,230440001602
711,2340005000000,0.57,0.71,,230050000045
712,2340005000000,1.3748,1.53,,230050000045
713,2340005000000,1.9473,2.17,,230050000045
714,2330044000000,16.6642,16.9,,230440001602
715,2340005000000,1.2,1.3519,,230050000045
716,2340005000000,2.4084,2.57,,230050000045
717,2340005000000,0.92,1.08,,230050000045
718,23201190000NB,2.1,2.2,,231190000144
719,2330073000000,0.8,0.9,,230730000031
720,2330073000000,1.1,1.2,,230730000031
721,2330073000000,1.5,1.6,,230730000031
722,23201190000NB,1.6,1.7,,231190000144
723,2340005000000,2.2312,2.32,,230050000045
724,2340005000000,0.45,0.55,,230050000045
725,2340005000000,0.71,0.86,,230050000045
726,2340005000000,2.17,2.224,,230050000045
727,2340005000000,2.6442,2.75,,230050000045
728,2340005000000,1.805,1.8696,,230050000045
729,2340005000000,2.32,2.4084,,230050000045
730,2340005000000,1.08,1.129,,230050000045
732,23201190000NB,1.7,1.7767,,231190000144
733,23201190000NB,1.5,1.6,,231190000144
734,23201190000NB,1.8,1.9,,231190000144
735,23201190000NB,1.9,2.0,,231190000144
736,23201190000NB,2.2,2.3,,231190000220
737,23201190000NB,2.3,2.4,,231190000220
738,23201190000NB,2.4,2.5,,231190000220
739,23201190000NB,2.6,2.67,,231190000254
759,2330073000000,0.31,0.4,,230730000031
760,2330073000000,0.4,0.5,,230730000031
761,2330073000000,0.5,0.6,,230730000031
762,2330073000000,0.6,0.7,,230730000031
763,2330073000000,0.7,0.8,,230730000031
764,2330073000000,0.9,1.0,,230730000031
765,2330073000000,1.0,1.1,,230730000031
766,2330073000000,1.2,1.3,,230730000031
767,2330073000000,1.6,1.7,,230730000031
768,2330073000000,1.9365,2.0,,230730000031
769,2330073000000,2.0,2.1,,230730000031
770,2330073000000,1.8,1.9,,230730000031
772,2330073000000,1.3,1.361,,230730000031
773,2330044000000,16.9,16.997,,230440001602
774,2330044000000,17.0254,17.07,,230440001602
775,2340005000000,1.59,1.62,,230050000045
776,2340005000000,1.56,1.59,,230050000045
777,2340005000000,1.16,1.2,,230050000045
778,2340005000000,0.86,0.91,,230050000045
779,2340005000000,1.5347,1.56,,230050000045
780,2340005000000,1.8696,1.9473,,230050000045
781,2330044000000,16.62,16.6642,,230440001602
782,2340005000000,2.5832,2.6442,,230050000045
783,2340005000000,2.75,2.789,,230050000045
784,2330073000000,2.1,2.15,,230730000031
787,23201190000NB,0.8,0.85,,231190000000
788,23201190000NB,1.4496,1.5,,231190000144
789,23201190000NB,2.0,2.1,,231190000144
790,23201190000NB,2.5,2.54,,231190000220
791,23201190000NB,2.54,2.6,,231190000254
794,2330073000000,1.7,1.7602,,230730000031
795,2330073000000,1.7602,1.8,,230730000031
796,2330073000000,1.9,1.9365,,230730000031
798,2330073000000,1.361,1.3959,,230730000031
799,2330073000000,1.4,1.451,,230730000031
800,2330073000000,1.451,1.5,,230730000031
801,2340005000000,1.736,1.77,,230050000045
802,2340005000000,1.77,1.79,,230050000045
803,2340005000000,1.13,1.16,,230050000045
804,2340005000000,0.55,0.57,,230050000045
805,23201190000NB,1.7767,1.8,,231190000144
810,2330044000000,16.997,17.017,,230440001602
811,2340005000000,1.62,1.64,,230050000045
812,2340005000000,1.3589,1.3748,,230050000045
813,2340005000000,1.79,1.805,,230050000045
816,2340005000000,2.224,2.2312,,230050000045
817,2340005000000,2.57,2.58,,230050000045
818,2340005000000,0.91,0.92,,230050000045
819,2340005000000,1.53,1.5347,,230050000045
820,2340005000000,1.3519,1.3589,,230050000045
821,2330073000000,1.3959,1.4,,230730000031
822,23201190000NB,1.44,1.4496,,231190000144
823,2330044000000,17.017,17.0254,,230440001602
824,2340005000000,2.58,2.5832,,230050000045
825,2340005000000,1.129,1.13,,230050000045
826,2330073000000,1.6,1.6,,230730000031
827,2330017000000,0.6002,1.1,,230170000032
828,2340110580000,0.0214,0.2456,,231105800000
829,2340110580000,0.4573,0.5992,,231105800044
830,2330010000000,15.1,15.2,,230100014782
831,2330010000000,17.3,17.4,,230100001677
832,2330010000000,20.3,20.39,,230100001941
833,2330010000000,20.5,20.6,,230100002039
834,2330010000000,20.9,21.0,,230100002039
835,2330017000000,0.328,0.6002,,230170000032
836,2330010000000,19.9,19.97,,230100001941
837,2340110580000,0.8872,0.9714,,231105800044
838,2340110580000,0.66,0.7808,,231105800044
839,2340110580000,0.2456,0.3448,,231105800000
840,2340110580000,0.3448,0.44,,231105800000
841,2330044000000,16.02,16.16,,230440001602
842,2330010000000,17.7,17.76,,230100001746
843,2330010000000,20.2,20.3,,230100001941
844,2330010000000,20.4,20.5,,230100002039
845,2330010000000,21.4,21.4694,,230100002039
846,2330010000000,21.9,21.99,,230100002039
847,2330010000000,14.8,14.89,,230100014782
848,2330010000000,14.9,15.0,,230100014782
849,2330010000000,15.0,15.1,,230100014782
850,2330010000000,15.3061,15.4,,230100001525
851,2330010000000,15.4,15.5,,230100001525
852,2330010000000,15.5,15.6,,230100001525
853,2330010000000,15.6,15.7,,230100001525
854,2330010000000,15.7,15.8,,230100001525
855,2330010000000,15.9,16.0,,230100001525
856,2330010000000,16.8,16.9,,230100001677
857,2330010000000,16.9,17.0,,230100001677
858,2330010000000,17.0,17.1,,230100001677
859,2330010000000,17.1,17.2,,230100001677
860,2330010000000,17.2,17.3,,230100001677
861,2330010000000,17.5,17.6,,230100001746
862,2330010000000,17.6,17.7,,230100001746
863,2330010000000,17.8,17.9,,230100001776
864,2330010000000,17.9,18.0,,230100001776
865,2330010000000,18.1,18.2,,230100001776
866,2330010000000,19.1,19.2,,230100001876
867,2330010000000,19.3,19.4,,230100001876
868,2330010000000,19.41,19.5,,230100001941
869,2330010000000,19.5005,19.6,,230100001941
870,2330010000000,19.6,19.7,,230100001941
871,2330010000000,21.5,21.6,,230100002039
872,2330010000000,21.6,21.7,,230100002039
873,2330010000000,20.0,20.0489,,230100001941
874,2330010000000,21.3,21.4,,230100002039
875,2330010000000,21.2,21.3,,230100002039
876,2330010000000,21.0,21.1,,230100002039
877,2330010000000,21.1,21.2,,230100002039
878,2330010000000,20.7316,20.8,,230100002039
879,2330010000000,18.8,18.89,,230100001876
880,2330010000000,19.81,19.9,,230100001941
881,2340110580000,0.8327,0.8872,,231105800044
882,2330010000000,16.01,16.0552,,230100001525
883,2340110580000,0.5992,0.6574,,231105800044
884,2340110580000,0.7808,0.8244,,231105800044
885,2330010000000,15.25,15.29,,230100001525
886,2330010000000,15.2,15.25,,230100014782
887,2330010000000,17.4,17.46,,230100001677
888,2330010000000,17.76,17.8,,230100001776
889,2330010000000,20.6,20.65,,230100002039
890,2330010000000,20.8493,20.9,,230100002039
891,2330010000000,21.4694,21.5,,230100002039
892,2330010000000,21.87,21.9,,230100002039
893,2330010000000,15.8,15.8753,,230100001525
894,2330010000000,16.77,16.8,,230100001677
895,2330010000000,17.46,17.5,,230100001746
896,2330010000000,18.0,18.0556,,230100001776
897,2330010000000,18.9,18.9568,,230100001876
898,2330010000000,18.96,19.0,,230100001876
899,2330010000000,19.03,19.1,,230100001876
900,2330010000000,19.2,19.24,,230100001876
901,2330010000000,19.24,19.3,,230100001876
902,2330010000000,19.75,19.8,,230100001941
903,2330010000000,21.7,21.77,,230100002039
904,2330010000000,22.0,22.05,,230100002039
905,2330010000000,20.8,20.837,,230100002039
906,2330010000000,20.65,20.7,,230100002039
907,2330010000000,20.05,20.1,,230100001941
908,2330010000000,20.1,20.2,,230100001941
909,2330010000000,21.8,21.853,,230100002039
910,2330010000000,16.1,16.134,,230100001525
911,2340110580000,0.0,0.0214,,231105800000
912,2340110580000,0.44,0.4573,,231105800044
913,2330010000000,18.76,18.7796,,230100001876
914,2330010000000,14.782,14.8,,230100014782
915,2330010000000,15.8753,15.9,,230100001525
916,2330010000000,16.0766,16.1,,230100001525
917,2330010000000,18.0556,18.1,,230100001776
918,2330010000000,19.0,19.03,,230100001876
919,2330010000000,19.97,20.0,,230100001941
920,2330010000000,20.7,20.7316,,230100002039
921,2330010000000,21.853,21.87,,230100002039
922,2330010000000,16.134,16.156,,230100001525
923,2330010000000,21.77,21.779,,230100002039
924,2330010000000,20.837,20.8493,,230100002039
925,2330010000000,18.7796,18.8,,230100001876
926,2330010000000,16.0552,16.0766,,230100001525
927,2330010000000,20.39,20.4,,230100002039
928,2330010000000,14.89,14.9,,230100014782
929,2330010000000,15.29,15.3,,230100001525
930,2330010000000,16.0,16.01,,230100001525
931,2330010000000,18.2,18.21,,230100001776
932,2330010000000,18.89,18.9,,230100001876
933,2330010000000,19.4,19.41,,230100001876
934,2330010000000,19.8,19.81,,230100001941
935,2330010000000,21.99,22.0,,230100002039
936,2330010000000,21.779,21.791,,230100002039
937,2330010000000,16.156,16.17,,230100001525
938,2330010000000,19.707,19.729,,230100001941
939,2330010000000,19.729,19.7446,,230100001941
940,2330010000000,19.7446,19.75,,230100001941
941,2340110580000,0.9714,0.98,,231105800044
942,2340110580000,0.8244,0.8327,,231105800044
943,2330010000000,15.3,15.3061,,230100001525
944,2330010000000,21.791,21.8,,230100002039
945,2330017000000,0.32,0.328,,230170000032
946,2330010000000,19.7,19.707,,230100001941
947,2330010000000,18.9568,18.96,,230100001876
948,2340110580000,0.6574,0.66,,231105800044
949,2330010000000,20.0489,20.05,,230100001941
950,2330010000000,17.46,17.46,,230100001746
951,2330010000000,19.5,19.5005,,230100001941
952,2340119900000,0.0991,0.36,,231199000000
953,2340119900000,0.0,0.0991,,231199000000
954,2340119900000,0.3991,0.5,,231199000000
955,23201190000NB,11.9,12.0,,231190001187
956,23201190000NB,12.0,12.1,,231190001187
957,23201190000NB,12.2,12.283,,231190001187
958,2340119900000,0.36,0.3991,,231199000000
959,23201190000NB,12.1145,12.2,,231190001187
960,23201190000NB,11.87,11.9,,231190001187
961,23201190000NB,12.1,12.1145,,231190001187
962,2330010000000,27.1812,27.4442,,230100002714
963,2330010000000,27.95,28.15,,230100002714
964,2330010000000,28.15,28.3215,,230100002714
965,2330010000000,28.3215,28.6,,230100002714
966,2330010000000,27.4442,27.6103,,230100002714
967,2330010000000,27.8311,27.95,,230100002714
968,2330010000000,27.7486,27.8,,230100002714
969,2330010000000,27.6103,27.6737,,230100002714
970,2330010000000,27.6737,27.7486,,230100002714
971,2330010000000,27.8,27.8311,,230100002714
972,2330010000000,27.14,27.16,,230100002714
973,2330010000000,27.16,27.1693,,230100002714
974,2330010000000,27.1693,27.1812,,230100002714
975,3030080000000,7.3,7.4,,300800000705
976,3030080000000,8.1,8.2,,300800000705
977,3030080000000,8.6,8.7,,300800000705
978,3030080000000,8.9,9.0,,300800000705
979,3030080000000,7.5282,7.599,,300800000705
980,3030080000000,8.5062,8.6,,300800000705
981,2330080000000,0.9,1.0,,230800000086
982,2330080000000,1.0015,1.1,,230800000086
983,2330080000000,1.1,1.2,,230800000086
984,2330080000000,1.2,1.3,,230800000086
985,2330080000000,1.3138,1.4,,230800000086
986,2330080000000,1.4,1.5,,230800000086
987,3030080000000,4.84,4.9,,300800000460
988,3030080000000,7.1,7.2,,300800000705
989,3030080000000,7.2,7.3,,300800000705
990,3030080000000,7.6,7.6918,,300800000705
991,3030080000000,7.9,7.9897,,300800000705
992,3030080000000,8.2,8.3,,300800000705
993,3030080000000,8.3,8.4,,300800000705
994,3030080000000,8.4,8.5,,300800000705
995,3030080000000,8.7,8.8,,300800000705
996,3030080000000,8.8,8.9,,300800000705
997,3030080000000,9.0,9.1,,300800000705
998,3030080000000,9.1,9.2,,300800000705
999,3030080000000,9.2,9.3,,300800000705
1000,3030080000000,9.3,9.4,,300800000705
1001,3030080000000,4.9,5.0,,300800000460
1002,3030080000000,5.0,5.1,,300800000460
1003,3030080000000,5.1,5.2,,300800000460
1004,3030080000000,5.2,5.3,,300800000460
1005,3030080000000,5.3078,5.4,,300800000460
1006,3030080000000,5.4,5.5,,300800000460
1007,3030080000000,5.5,5.6,,300800000460
1008,3030080000000,8.0,8.077,,300800000705
1009,3030080000000,7.8007,7.86,,300800000705
1010,3030080000000,7.4,7.4639,,300800000705
1011,2330080000000,1.5,1.57,,230800000086
1012,3030080000000,7.05,7.1,,300800000705
1013,3030080000000,7.7316,7.8,,300800000705
1014,3030080000000,7.86,7.9,,300800000705
1015,3030080000000,9.4,9.46,,300800000705
1016,3030080000000,8.077,8.1,,300800000705
1017,2330080000000,0.86,0.9,,230800000086
1018,3030080000000,7.5,7.5282,,300800000705
1019,3030080000000,7.7,7.7316,,300800000705
1020,3030080000000,7.484,7.5,,300800000705
1021,2330080000000,1.3,1.3138,,230800000086
1022,3030080000000,7.6918,7.7,,300800000705
1023,3030080000000,7.9897,8.0,,300800000705
1024,3030080000000,7.4639,7.478,,300800000705
1025,3030080000000,7.478,7.484,,300800000705
1026,3030080000000,8.5,8.5062,,300800000705
1027,3030080000000,5.3,5.3078,,300800000460
1028,2330080000000,1.0,1.0015,,230800000086
1029,3030080000000,7.599,7.6,,300800000705
1030,3030080000000,7.8,7.8007,,300800000705
1031,2330010000000,10.7,10.76,,230001001058
1032,2330010000000,10.6,10.7,,230001001058
1033,2330010000000,10.58,10.6,,230001001058
1034,0330085000000,10.814,11.3338,,030850001067
1035,0330085000000,11.3338,11.7953,,030850001067
1036,0330085000000,10.67,10.814,,030850001067
1037,0330085000000,12.24,12.6447,,030850001067
1038,0330085000000,12.8802,13.0709,,030850001067
1039,0330085000000,12.7265,12.82,,030850001067
1040,0330085000000,12.1759,12.24,,030850001067
1041,0330085000000,12.6447,12.7265,,030850001067
1042,0330085000000,12.82,12.8802,,030850001067
1043,0330085000000,13.0709,13.13,,030850001067
1044,0330085000000,11.7953,12.1759,,030850001067
1045,50200520000EB,29.3,29.4,,500520002912
1046,50200520000EB,29.6,29.7,,500520002912
1047,50200520000EB,29.4,29.4977,,500520002912
1048,50200520000EB,29.12,29.2,,500520002912
1049,50200520000EB,29.2,29.2892,,500520002912
1050,50200520000EB,30.2,30.3,,500520002912
1051,50200520000EB,30.3,30.4,,500520002912
1052,50200520000EB,30.6,30.7,,500520002912
1053,50200520000EB,30.8,30.9,,500520002912
1054,50200520000EB,29.5,29.6,,500520002912
1055,50200520000EB,29.7,29.8,,500520002912
1056,50200520000EB,29.8,29.9,,500520002912
1057,50200520000EB,29.9,30.0,,500520002912
1058,50200520000EB,30.9,31.0,,500520002912
1059,50200520000EB,30.1153,30.2,,500520002912
1060,50200520000EB,30.4,30.4569,,500520002912
1061,50200520000EB,30.5,30.56,,500520002912
1062,50200520000EB,30.7,30.7443,,500520002912
1063,50200520000EB,30.7443,30.8,,500520002912
1064,50200520000EB,31.2509,31.3,,500520002912
1065,50200520000EB,31.3,31.3834,,500520002912
1066,50200520000EB,30.0,30.1,,500520002912
1067,50200520000EB,31.0,31.05,,500520002912
1068,50200520000EB,31.05,31.1,,500520002912
1069,50200520000EB,31.1,31.1663,,500520002912
1070,50200520000EB,31.2245,31.2509,,500520002912
1071,50200520000EB,30.1,30.1153,,500520002912
1072,50200520000EB,30.4569,30.5,,500520002912
1073,50200520000EB,30.56,30.6,,500520002912
1074,50200520000EB,31.1663,31.2,,500520002912
1075,50200520000EB,31.2,31.2245,,500520002912
1076,50200520000EB,31.3881,31.4,,500520002912
1077,50200520000EB,29.2892,29.3,,500520002912
1078,50200520000EB,31.3834,31.3881,,500520002912
1079,50200520000EB,29.4977,29.5,,500520002912
1080,5030152000000,29.86,29.866,,501520002986
1081,5030152000000,30.3731,30.39,,501520002986
1082,5030152000000,29.86,29.86,,501520002986
1083,5040012000000,3.7197,4.2822,,500120003176
1084,5040012000000,3.176,3.5162,,500120003176
