,RouteId,BeginPoint,EndPoint,CountyIdVn,FacilityTypeVn,FsystemVn,NhsVn,UrbanIdVn
464,30200520000WB,29.2693,29.3121,,6,3,1.0,99999
465,30200520000WB,28.78,28.8078,,6,3,1.0,99999
466,30200520000WB,29.1855,29.207,,6,3,1.0,99999
467,30200520000WB,29.207,29.231,,6,3,1.0,99999
468,30200520000WB,28.7613,28.78,,6,3,1.0,99999
469,30300650002000001,0.0,0.02,,2,5,,99999
470,30200520000WB,29.3121,29.3308,,6,3,1.0,99999
471,30200520000WB,21.9068,21.932,,6,3,1.0,99999
472,30200520000WB,29.634,29.64,,6,3,1.0,99999
473,30200520000WB,28.8078,28.8097,,6,3,1.0,99999
474,30200520000WB,33.64,37.6065,,6,3,1.0,99999
475,30200520000WB,31.6505,32.17,,6,3,1.0,99999
476,30200520000WB,32.8158,33.64,,6,3,1.0,99999
477,30200520000WB,31.0713,31.4677,,6,3,1.0,99999
478,30200520000WB,32.2247,32.4826,,6,3,1.0,99999
479,30200520000WB,31.4677,31.6505,,6,3,1.0,99999
480,30200520000WB,30.9294,31.0713,,6,3,1.0,99999
481,30200520000WB,30.84,30.9294,,6,3,1.0,99999
482,30200520000WB,32.6411,32.8158,,6,3,1.0,99999
483,30200520000WB,32.54,32.5897,,6,3,1.0,99999
484,30200520000WB,32.5897,32.6411,,6,3,1.0,99999
485,30200520000WB,32.4826,32.54,,6,3,1.0,99999
486,30200520000WB,32.17,32.2247,,6,3,1.0,99999
487,30201190000SB,10.9,11.0,,6,3,1.0,99999
488,30201190000SB,12.0,12.1,,6,3,1.0,99999
489,30201190000SB,12.31,12.4,,6,3,1.0,99999
490,30201190000SB,13.3,13.4,,6,3,1.0,99999
491,30201190000SB,13.9,14.0,,6,3,1.0,99999
492,30201190000SB,11.8022,11.87,,6,3,1.0,99999
493,30201190000SB,12.82,12.9,,6,3,1.0,99999
494,30201190000SB,14.93,15.0,,6,3,1.0,99999
495,30201190000SB,10.4,10.5,,6,3,1.0,99999
496,30201190000SB,10.5,10.6,,6,3,1.0,99999
497,30201190000SB,10.7,10.8,,6,3,1.0,99999
498,30201190000SB,10.8,10.9,,6,3,1.0,99999
499,30201190000SB,11.2,11.3,,6,3,1.0,99999
500,30201190000SB,11.3,11.4,,6,3,1.0,99999
501,30201190000SB,11.4,11.5,,6,3,1.0,99999
502,30201190000SB,11.5,11.6,,6,3,1.0,99999
503,30201190000SB,11.9,12.0,,6,3,1.0,99999
504,30201190000SB,12.1,12.2,,6,3,1.0,99999
505,30201190000SB,12.2,12.3,,6,3,1.0,99999
506,30201190000SB,12.41,12.5,,6,3,1.0,99999
507,30201190000SB,12.5,12.6,,6,3,1.0,99999
508,30201190000SB,12.6,12.7,,6,3,1.0,99999
509,30201190000SB,12.9,13.0,,6,3,1.0,99999
510,30201190000SB,13.0,13.1,,6,3,1.0,99999
511,30201190000SB,13.1195,13.2,,6,3,1.0,99999
512,30201190000SB,13.2,13.3,,6,3,1.0,99999
513,30201190000SB,13.4,13.5,,6,3,1.0,99999
514,30201190000SB,13.5,13.6,,6,3,1.0,99999
515,30201190000SB,13.6,13.7,,6,3,1.0,99999
516,30201190000SB,13.703,13.8,,6,3,1.0,99999
517,30201190000SB,13.8,13.89,,6,3,1.0,99999
518,30201190000SB,14.0,14.1,,6,3,1.0,99999
519,30201190000SB,14.1,14.2,,6,3,1.0,99999
520,30201190000SB,14.2,14.3,,6,3,1.0,99999
521,30201190000SB,14.3,14.37,,6,3,1.0,99999
522,30201190000SB,14.4,14.5,,6,3,1.0,99999
523,30201190000SB,14.5,14.6,,6,3,1.0,99999
524,30201190000SB,14.7,14.8,,6,3,1.0,99999
525,30201190000SB,14.8,14.9,,6,3,1.0,99999
526,30201190000SB,15.0,15.1,,6,3,1.0,99999
527,30201190000SB,15.2,15.3,,6,3,1.0,99999
528,30201190000SB,15.3,15.4,,6,3,1.0,99999
529,30201190000SB,15.4,15.5,,6,3,1.0,99999
530,30201190000SB,15.5,15.6,,6,3,1.0,99999
531,30201190000SB,15.6,15.7,,6,3,1.0,99999
532,30201190000SB,15.7,15.776,,6,3,1.0,99999
533,30201190000SB,15.8,15.9,,6,3,1.0,99999
534,30201190000SB,16.0,16.1,,6,3,1.0,99999
535,30201190000SB,11.0,11.1,,6,3,1.0,99999
536,30201190000SB,11.1,11.2,,6,3,1.0,99999
537,30201190000SB,11.6,11.6218,,6,3,1.0,99999
538,30201190000SB,12.76,12.8,,6,3,1.0,99999
539,30201190000SB,14.9,14.93,,6,3,1.0,99999
540,30201190000SB,10.6,10.65,,6,3,1.0,99999
541,30201190000SB,10.65,10.7,,6,3,1.0,99999
542,30201190000SB,12.7,12.76,,6,3,1.0,99999
543,30201190000SB,14.6,14.63,,6,3,1.0,99999
544,30201190000SB,14.63,14.7,,6,3,1.0,99999
545,30201190000SB,15.13,15.2,,6,3,1.0,99999
546,30201190000SB,15.93,16.0,,6,3,1.0,99999
547,30201190000SB,11.6218,11.689,,6,3,1.0,99999
548,30201190000SB,11.7,11.737,,6,3,1.0,99999
549,30201190000SB,11.737,11.8,,6,3,1.0,99999
550,30201190000SB,12.4,12.41,,6,3,1.0,99999
551,30201190000SB,12.8,12.82,,6,3,1.0,99999
552,30201190000SB,11.87,11.9,,6,3,1.0,99999
553,30201190000SB,14.37,14.4,,6,3,1.0,99999
554,30201190000SB,15.1,15.13,,6,3,1.0,99999
555,30201190000SB,15.776,15.8,,6,3,1.0,99999
556,30201190000SB,15.9,15.93,,6,3,1.0,99999
557,30201190000SB,12.3,12.31,,6,3,1.0,99999
558,30201190000SB,13.89,13.9,,6,3,1.0,99999
559,30201190000SB,13.1,13.1195,,6,3,1.0,99999
560,30201190000SB,11.689,11.7,,6,3,1.0,99999
561,30201190000SB,13.7,13.703,,6,3,1.0,99999
562,30201190000SB,11.8,11.8022,,6,3,1.0,99999
563,30201190000SB,16.1,16.2,,6,3,1.0,99999
564,30201190000SB,16.51,16.6,,6,3,1.0,99999
565,30201190000SB,19.5,19.6,,6,3,1.0,99999
566,30201190000SB,18.4,18.4894,,6,3,1.0,99999
567,30201190000SB,18.7,18.79,,6,3,1.0,99999
568,30201190000SB,17.1,17.173,,6,3,1.0,99999
569,30201190000SB,16.2,16.3,,6,3,1.0,99999
570,30201190000SB,16.3,16.4,,6,3,1.0,99999
571,30201190000SB,16.4,16.5,,6,3,1.0,99999
572,30201190000SB,16.6,16.7,,6,3,1.0,99999
573,30201190000SB,16.7,16.8,,6,3,1.0,99999
574,30201190000SB,16.8,16.9,,6,3,1.0,99999
575,30201190000SB,16.9,17.0,,6,3,1.0,99999
576,30201190000SB,17.0,17.1,,6,3,1.0,99999
577,30201190000SB,17.2,17.3,,6,3,1.0,99999
578,30201190000SB,17.3,17.4,,6,3,1.0,99999
579,30201190000SB,17.4,17.5,,6,3,1.0,99999
580,30201190000SB,17.5,17.6,,6,3,1.0,99999
581,30201190000SB,17.6,17.7,,6,3,1.0,99999
582,30201190000SB,17.7,17.8,,6,3,1.0,99999
583,30201190000SB,17.8,17.9,,6,3,1.0,99999
584,30201190000SB,17.9,18.0,,6,3,1.0,99999
585,30201190000SB,18.0,18.1,,6,3,1.0,99999
586,30201190000SB,18.2,18.3,,6,3,1.0,99999
587,30201190000SB,18.3,18.4,,6,3,1.0,99999
588,30201190000SB,18.5,18.6,,6,3,1.0,99999
589,30201190000SB,18.6,18.7,,6,3,1.0,99999
590,30201190000SB,18.8,18.9,,6,3,1.0,99999
591,30201190000SB,18.9,19.0,,6,3,1.0,99999
592,30201190000SB,19.2,19.3,,6,3,1.0,99999
593,30201190000SB,19.3,19.4,,6,3,1.0,99999
594,30201190000SB,19.4,19.5,,6,3,1.0,99999
595,30201190000SB,19.6,19.7,,6,3,1.0,99999
596,30201190000SB,19.8,19.9,,6,3,1.0,99999
597,30201190000SB,19.0,19.1,,6,3,1.0,99999
598,30201190000SB,19.1,19.2,,6,3,1.0,99999
599,30201190000SB,19.9,20.0,,6,3,1.0,99999
600,30201190000SB,18.1,18.2,,6,3,1.0,99999
601,30201190000SB,19.7,19.74,,6,3,1.0,99999
602,30201190000SB,19.74,19.8,,6,3,1.0,99999
603,30201190000SB,17.173,17.2,,6,3,1.0,99999
604,30201190000SB,16.5,16.51,,6,3,1.0,99999
605,30201190000SB,18.4894,18.5,,6,3,1.0,99999
606,30201190000SB,18.79,18.8,,6,3,1.0,99999
607,30200520000WB,37.6065,43.0928,,6,3,1.0,99999
608,30200520000WB,45.1815,46.84,,6,3,1.0,99999
609,30200520000WB,43.0928,44.69,,6,3,1.0,99999
610,30200520000WB,49.5757,50.28,,6,3,1.0,99999
611,23200520000WB,0.0,0.43,,6,3,1.0,99999
612,30200520000WB,47.1982,47.6452,,6,3,1.0,99999
613,30200520000WB,47.6452,48.0509,,6,3,1.0,99999
614,30200520000WB,46.906,47.1982,,6,3,1.0,99999
615,30200520000WB,48.7599,49.1182,,6,3,1.0,99999
616,30200520000WB,49.1182,49.3231,,6,3,1.0,99999
617,30200520000WB,48.4468,48.5,,6,3,1.0,99999
618,30200520000WB,48.5136,48.6385,,6,3,1.0,99999
619,30200520000WB,49.3231,49.3839,,6,3,1.0,99999
620,30200520000WB,46.84,46.906,,6,3,1.0,99999
621,30200520000WB,49.4577,49.5757,,6,3,1.0,99999
622,30200520000WB,48.6385,48.7599,,6,3,1.0,99999
623,30200520000WB,48.2518,48.3051,,6,3,1.0,99999
624,30200520000WB,48.3226,48.3815,,6,3,1.0,99999
625,30200520000WB,48.3815,48.4468,,6,3,1.0,99999
626,30200520000WB,48.0509,48.15,,6,3,1.0,99999
627,30200520000WB,48.15,48.2062,,6,3,1.0,99999
628,30200520000WB,44.69,44.74,,6,3,1.0,99999
629,30200520000WB,48.2062,48.2518,,6,3,1.0,99999
630,30200520000WB,49.3839,49.4577,,6,3,1.0,99999
631,30200520000WB,48.3051,48.3226,,6,3,1.0,99999
632,30200520000WB,45.17,45.1815,,6,3,1.0,99999
633,30200520000WB,48.5,48.5136,,6,3,1.0,99999
634,23300100000SB,12.16,12.95,,6,3,1.0,99999
635,23300100000SB,11.9808,12.0717,,6,3,1.0,99999
636,23300100000SB,12.0717,12.16,,6,3,1.0,99999
637,23300100000SB,11.95,11.9808,,6,3,1.0,99999
638,30201190000SB,20.1,20.2,,6,3,1.0,99999
639,30201190000SB,20.5,20.6,,6,3,1.0,99999
640,23201190000SB,0.7,0.8,,6,3,1.0,99999
641,30201190000SB,20.2,20.3,,6,3,1.0,99999
642,30201190000SB,20.3,20.4,,6,3,1.0,99999
643,30201190000SB,20.4,20.5,,6,3,1.0,99999
644,30201190000SB,20.7,20.779,,6,3,1.0,99999
645,30201190000SB,20.8,20.9,,6,3,1.0,99999
646,30201190000SB,20.9,21.0,,6,3,1.0,99999
647,30201190000SB,21.0,21.1,,6,3,1.0,99999
648,23201190000SB,0.0,0.1,,6,3,1.0,99999
649,23201190000SB,0.1,0.2,,6,3,1.0,99999
650,23201190000SB,0.2,0.3,,6,3,1.0,99999
651,23201190000SB,0.3,0.4,,6,3,1.0,99999
652,23201190000SB,0.4,0.4775,,6,3,1.0,99999
653,23201190000SB,0.5,0.6,,6,3,1.0,99999
654,23201190000SB,0.6,0.7,,6,3,1.0,99999
655,30201190000SB,20.0,20.1,,6,3,1.0,99999
656,30201190000SB,20.6,20.675,,6,3,1.0,99999
657,30201190000SB,20.675,20.7,,6,3,1.0,99999
658,30201190000SB,21.1,21.15,,6,3,1.0,99999
659,30201190000SB,20.78,20.8,,6,3,1.0,99999
660,23201190000SB,0.4775,0.5,,6,3,1.0,99999
661,30201190000SB,20.779,20.78,,6,3,1.0,99999
662,23300730000WB,0.31,1.3918,,6,3,1.0,99998
663,23300730000WB,2.3542,2.87,,6,3,1.0,99998
664,23300730000WB,1.3918,1.6,,6,3,1.0,99998
665,23300730000WB,1.7609,1.9336,,6,3,1.0,99998
666,23300730000WB,0.1411,0.31,,6,3,1.0,99998
667,23201190000SB,1.2,1.3,,6,3,1.0,99999
668,23201190000SB,3.6,3.7,,6,3,1.0,99998
669,23300730000WB,1.9336,2.137,,6,3,1.0,99998
670,23300730000WB,1.6,1.7609,,6,3,1.0,99998
671,23300730000WB,2.28,2.3542,,6,3,1.0,99998
672,23201190000SB,1.7,1.7757,,6,3,1.0,99998
673,23201190000SB,0.8,0.9,,6,3,1.0,99999
674,23201190000SB,0.9,1.0,,6,3,1.0,99999
675,23201190000SB,1.0,1.1,,6,3,1.0,99999
676,23201190000SB,1.1,1.1721,,6,3,1.0,99999
677,23201190000SB,1.3,1.4,,6,3,1.0,99999
678,23201190000SB,1.5,1.6,,6,3,1.0,99998
679,23201190000SB,1.6,1.7,,6,3,1.0,99998
680,23201190000SB,1.8,1.9,,6,3,1.0,99998
681,23201190000SB,1.9,2.0,,6,3,1.0,99998
682,23201190000SB,2.0,2.1,,6,3,1.0,99998
683,23201190000SB,2.1,2.2,,6,3,1.0,99998
684,23201190000SB,2.2,2.3,,6,3,1.0,99998
685,23201190000SB,2.3,2.4,,6,3,1.0,99998
686,23201190000SB,2.4,2.5,,6,3,1.0,99998
687,23201190000SB,2.5,2.6,,6,3,1.0,99998
688,23201190000SB,2.6,2.67,,6,3,1.0,99998
689,23201190000SB,2.7,2.8,,6,3,1.0,99998
690,23201190000SB,2.8,2.9,,6,3,1.0,99998
691,23201190000SB,2.9,3.0,,6,3,1.0,99998
692,23201190000SB,3.0,3.1,,6,3,1.0,99998
693,23201190000SB,3.1,3.2,,6,3,1.0,99998
694,23201190000SB,3.5,3.59,,6,3,1.0,99998
695,23201190000SB,3.7,3.8,,6,3,1.0,99998
696,23201190000SB,3.8,3.9,,6,3,1.0,99998
697,23201190000SB,3.9,4.0,,6,3,1.0,99998
698,23201190000SB,4.0,4.1,,6,3,1.0,99998
699,23201190000SB,4.1,4.2,,6,3,1.0,99998
700,23201190000SB,4.2,4.3,,6,3,1.0,99998
701,23201190000SB,4.3,4.4,,6,3,1.0,99998
702,23201190000SB,4.4,4.48,,6,3,1.0,99998
703,23201190000SB,4.5,4.6,,6,3,1.0,99998
704,23201190000SB,4.6,4.7,,6,3,1.0,99998
705,23201190000SB,4.7,4.8,,6,3,1.0,99998
706,23201190000SB,4.8,4.9,,6,3,1.0,99998
707,23201190000SB,4.9,5.0,,6,3,1.0,99998
708,23201190000SB,5.0,5.1,,6,3,1.0,99998
709,23201190000SB,5.4,5.5,,6,3,1.0,99998
710,23201190000SB,5.8,5.87,,6,3,1.0,99998
711,23201190000SB,5.9,6.0,,6,3,1.0,99999
712,23201190000SB,6.0,6.1,,6,3,1.0,99999
713,23201190000SB,6.2,6.3,,6,3,1.0,99999
714,23201190000SB,6.3,6.4,,6,3,1.0,99999
715,23201190000SB,6.4,6.5,,6,3,1.0,99999
716,23201190000SB,6.5,6.6,,6,3,1.0,99999
717,23201190000SB,6.6,6.7,,6,3,1.0,99999
718,23201190000SB,6.7,6.8,,6,3,1.0,99999
719,23201190000SB,6.8,6.9,,6,3,1.0,99999
720,23201190000SB,6.9,7.0,,6,3,1.0,99999
721,23201190000SB,7.0,7.1,,6,3,1.0,99999
722,23201190000SB,7.1,7.2,,6,3,1.0,99999
723,23201190000SB,7.2,7.3,,6,3,1.0,99999
724,23201190000SB,7.3,7.4,,6,3,1.0,99999
725,23201190000SB,7.4,7.5,,6,3,1.0,99999
726,23201190000SB,7.5,7.6,,6,3,1.0,99999
727,23201190000SB,7.7,7.8,,6,3,1.0,99999
728,23201190000SB,5.101,5.2,,6,3,1.0,99998
729,23201190000SB,5.6,5.7,,6,3,1.0,99998
730,23300730000WB,0.08,0.1411,,6,3,1.0,99998
731,23300730000WB,2.1704,2.2171,,6,3,1.0,99998
732,23201190000SB,5.3175,5.391,,6,3,1.0,99998
733,23201190000SB,1.7757,1.8,,6,3,1.0,99998
734,23201190000SB,3.4295,3.479,,6,3,1.0,99998
735,23201190000SB,1.4453,1.5,,6,3,1.0,99998
736,23201190000SB,3.2,3.247,,6,3,1.0,99998
737,23201190000SB,3.247,3.3,,6,3,1.0,99998
738,23201190000SB,3.3,3.3736,,6,3,1.0,99998
739,23201190000SB,5.5,5.5498,,6,3,1.0,99998
740,23201190000SB,5.5498,5.6,,6,3,1.0,99998
741,23201190000SB,6.1,6.1677,,6,3,1.0,99999
742,23201190000SB,7.6,7.7,,6,3,1.0,99999
743,23201190000SB,5.2,5.3,,6,3,1.0,99998
744,23201190000SB,5.7,5.8,,6,3,1.0,99998
745,23300730000WB,2.2171,2.255,,6,3,1.0,99998
746,23201190000SB,1.429,1.4453,,6,3,1.0,99998
747,23201190000SB,1.1721,1.2,,6,3,1.0,99999
748,23201190000SB,1.4,1.429,,6,3,1.0,99999
749,23201190000SB,2.67,2.7,,6,3,1.0,99998
750,23201190000SB,3.479,3.5,,6,3,1.0,99998
751,23201190000SB,4.48,4.5,,6,3,1.0,99998
752,23201190000SB,6.1677,6.2,,6,3,1.0,99999
753,23201190000SB,3.3736,3.4,,6,3,1.0,99998
754,23201190000SB,3.4,3.4295,,6,3,1.0,99998
755,23201190000SB,5.3,5.3175,,6,3,1.0,99998
756,23300730000WB,2.2569,2.28,,6,3,1.0,99998
757,23201190000SB,5.87,5.887,,6,3,1.0,99998
758,23300730000WB,2.15,2.1704,,6,3,1.0,99998
759,23201190000SB,3.59,3.6,,6,3,1.0,99998
760,23201190000SB,5.887,5.9,,6,3,1.0,99999
761,23300730000WB,2.137,2.15,,6,3,1.0,99998
762,23201190000SB,5.391,5.4,,6,3,1.0,99998
763,23201190000SB,5.1,5.101,,6,3,1.0,99998
764,23300730000WB,2.255,2.2569,,6,3,1.0,99998
765,23201190000SB,11.1,11.2,,6,3,1.0,99999
766,23201190000SB,11.4,11.5,,6,3,1.0,99999
767,23201190000SB,9.9,10.0,,6,3,1.0,99999
768,23201190000SB,10.0,10.1,,6,3,1.0,99999
769,23201190000SB,10.1,10.2,,6,3,1.0,99999
770,23201190000SB,10.2,10.3,,6,3,1.0,99999
771,23201190000SB,10.3,10.4,,6,3,1.0,99999
772,23201190000SB,10.4,10.5,,6,3,1.0,99999
773,23201190000SB,10.5,10.6,,6,3,1.0,99999
774,23201190000SB,10.6,10.7,,6,3,1.0,99999
775,23201190000SB,10.8,10.9,,6,3,1.0,99999
776,23201190000SB,10.9,11.0,,6,3,1.0,99999
777,23201190000SB,11.0,11.1,,6,3,1.0,99999
778,23201190000SB,11.2,11.3,,6,3,1.0,99999
779,23201190000SB,11.3,11.3603,,6,3,1.0,99999
780,23201190000SB,11.5,11.6,,6,3,1.0,99999
781,23201190000SB,11.6,11.7,,6,3,1.0,99999
782,23201190000SB,11.7,11.8,,6,3,1.0,99999
783,23201190000SB,11.8,11.86,,6,3,1.0,99999
784,23201190000SB,11.9,12.0,,6,3,1.0,99999
785,23201190000SB,12.2,12.263,,6,3,1.0,99999
786,23201190000SB,12.4,12.5,,6,3,1.0,99998
787,23201190000SB,12.5,12.6,,6,3,1.0,99998
788,23201190000SB,12.6,12.7,,6,3,1.0,99998
789,23201190000SB,12.9,13.0,,6,3,1.0,99998
790,23201190000SB,13.0,13.1,,6,3,1.0,99998
791,23201190000SB,13.1,13.2,,6,3,1.0,99998
792,23201190000SB,13.2,13.3,,6,3,1.0,99998
793,23201190000SB,13.3,13.4,,6,3,1.0,99998
794,23201190000SB,13.4,13.5,,6,3,1.0,99998
795,23201190000SB,13.5,13.6,,6,3,1.0,99998
796,23201190000SB,13.6,13.7,,6,3,1.0,99998
797,23201190000SB,13.7,13.8,,6,3,1.0,99998
798,23201190000SB,13.8,13.9,,6,3,1.0,99998
799,23201190000SB,13.9,14.0,,6,3,1.0,99998
800,23201190000SB,14.0,14.1,,6,3,1.0,99998
801,23201190000SB,14.1,14.2,,6,3,1.0,99998
802,23201190000SB,14.3,14.4,,6,3,1.0,99998
803,23201190000SB,14.4,14.5,,6,3,1.0,99998
804,23201190000SB,14.5,14.6,,6,3,1.0,99998
805,23201190000SB,14.6,14.7,,6,3,1.0,99998
806,23201190000SB,14.71,14.8,,6,3,1.0,99998
807,23201190000SB,14.8,14.9,,6,3,1.0,99998
808,23201190000SB,7.8,7.9,,6,3,1.0,99999
809,23201190000SB,7.9,8.0,,6,3,1.0,99999
810,23201190000SB,8.0,8.1,,6,3,1.0,99999
811,23201190000SB,8.1,8.2,,6,3,1.0,99999
812,23201190000SB,8.2,8.3,,6,3,1.0,99999
813,23201190000SB,8.4,8.5,,6,3,1.0,99999
814,23201190000SB,8.5,8.6,,6,3,1.0,99999
815,23201190000SB,8.6,8.7,,6,3,1.0,99999
816,23201190000SB,8.7,8.8,,6,3,1.0,99999
817,23201190000SB,8.8,8.9,,6,3,1.0,99999
818,23201190000SB,8.9,9.0,,6,3,1.0,99999
819,23201190000SB,9.1,9.2,,6,3,1.0,99999
820,23201190000SB,9.2,9.3,,6,3,1.0,99999
821,23201190000SB,9.3,9.4,,6,3,1.0,99999
822,23201190000SB,9.4,9.5,,6,3,1.0,99999
823,23201190000SB,9.5,9.6,,6,3,1.0,99999
824,23201190000SB,9.6,9.7,,6,3,1.0,99999
825,23201190000SB,9.7,9.8,,6,3,1.0,99999
826,23201190000SB,9.8,9.87,,6,3,1.0,99999
827,23201190000SB,14.9,15.0,,6,3,1.0,99998
828,23201190000SB,11.3603,11.4,,6,3,1.0,99999
829,23201190000SB,10.7,10.8,,6,3,1.0,99999
830,23201190000SB,12.0,12.1,,6,3,1.0,99999
831,23201190000SB,12.124,12.2,,6,3,1.0,99999
832,23201190000SB,12.3,12.35,,6,3,1.0,99998
833,23201190000SB,12.35,12.4,,6,3,1.0,99998
834,23201190000SB,12.74,12.8,,6,3,1.0,99998
835,23201190000SB,12.8,12.9,,6,3,1.0,99998
836,23201190000SB,14.2,14.26,,6,3,1.0,99998
837,23201190000SB,14.26,14.3,,6,3,1.0,99998
838,23201190000SB,8.3294,8.4,,6,3,1.0,99999
839,23201190000SB,9.0,9.1,,6,3,1.0,99999
840,23201190000SB,9.87,9.9,,6,3,1.0,99999
841,23201190000SB,11.87,11.9,,6,3,1.0,99999
842,23201190000SB,12.1,12.124,,6,3,1.0,99999
843,23201190000SB,12.263,12.3,,6,3,1.0,99998
844,23201190000SB,12.7,12.74,,6,3,1.0,99998
845,23201190000SB,8.3,8.3294,,6,3,1.0,99999
846,23201190000SB,11.86,11.87,,6,3,1.0,99999
847,23201190000SB,14.7,14.71,,6,3,1.0,99998
848,30200520000WB,50.8362,51.245,,6,3,1.0,99999
849,30200520000WB,52.14,52.7576,,6,3,1.0,99999
850,30200520000WB,50.37,50.5,,6,3,1.0,99999
851,30200520000WB,51.4721,51.62,,6,3,1.0,99999
852,30200520000WB,51.245,51.4721,,6,3,1.0,99999
853,30200520000WB,51.62,51.7715,,6,3,1.0,99999
854,30200520000WB,51.7715,51.9591,,6,3,1.0,99999
855,30200520000WB,51.9591,52.14,,6,3,1.0,99999
856,30200520000WB,52.7576,52.95,,6,3,1.0,99999
857,30200520000WB,50.517,50.8362,,6,3,1.0,99999
858,30200520000WB,50.28,50.37,,6,3,1.0,99999
859,30200520000WB,50.5,50.507,,6,3,1.0,99999
860,30200520000WB,50.507,50.517,,6,3,1.0,99999
861,23300100000SB,9.017,11.95,,6,3,1.0,99999
862,23300100000SB,7.45,8.1638,,6,3,1.0,99999
863,23300100000SB,8.595,9.017,,6,3,1.0,99999
864,23300100000SB,8.3224,8.4996,,6,3,1.0,99999
865,23300100000SB,8.4996,8.595,,6,3,1.0,99999
866,23300100000SB,8.1638,8.3224,,6,3,1.0,99999
867,23300100000SB,7.42,7.45,,6,3,1.0,99999
868,50200520000WB,34.31,36.0907,,6,3,1.0,99999
869,50200520000WB,33.46,34.31,,6,3,1.0,99999
870,50200520000WB,33.0965,33.46,,6,3,1.0,99999
871,50200520000WB,39.7838,40.4397,,6,3,1.0,99999
872,50200520000WB,40.54,41.7,,6,3,1.0,99999
873,50200520000WB,37.0385,37.42,,6,3,1.0,99999
874,50200520000WB,38.0929,38.2893,,6,3,1.0,99999
875,50200520000WB,39.1316,39.5418,,6,3,1.0,99999
876,50200520000WB,36.63,37.0385,,6,3,1.0,99999
877,50200520000WB,38.2893,38.7568,,6,3,1.0,99999
878,50200520000WB,37.42,37.8891,,6,3,1.0,99999
879,50200520000WB,41.9969,42.4504,,6,3,1.0,99999
880,50200520000WB,37.9486,38.0929,,6,3,1.0,99999
881,50200520000WB,39.5418,39.7838,,6,3,1.0,99999
882,50200520000WB,36.17,36.41,,6,3,1.0,99999
883,50200520000WB,36.41,36.63,,6,3,1.0,99999
884,50200520000WB,38.9312,39.1316,,6,3,1.0,99999
885,50200520000WB,41.7,41.9274,,6,3,1.0,99999
886,50200520000WB,40.4397,40.54,,6,3,1.0,99999
887,50200520000WB,38.7568,38.9312,,6,3,1.0,99999
888,50200520000WB,37.894,37.9486,,6,3,1.0,99999
889,50200520000WB,36.0907,36.17,,6,3,1.0,99999
890,50200520000WB,41.9274,41.9969,,6,3,1.0,99999
891,50200520000WB,37.8891,37.894,,6,3,1.0,99999
892,50200520000WB,31.8093,33.0965,,6,3,1.0,99999
893,50200520000WB,29.6,30.1153,,6,3,1.0,99999
894,50200520000WB,27.8461,28.7621,,6,3,1.0,99999
895,50200520000WB,25.04,25.5812,,6,3,1.0,99999
896,50200520000WB,28.7621,29.0171,,6,3,1.0,99999
897,50200520000WB,26.39,26.6629,,6,3,1.0,99999
898,50200520000WB,30.56,30.7599,,6,3,1.0,99999
899,50200520000WB,30.7599,31.05,,6,3,1.0,99999
900,50200520000WB,26.952,27.0942,,6,3,1.0,99999
901,50200520000WB,30.1153,30.4576,,6,3,1.0,99999
902,50200520000WB,26.188,26.39,,6,3,1.0,99999
903,50200520000WB,26.6629,26.8198,,6,3,1.0,99999
904,50200520000WB,27.2468,27.5,,6,3,1.0,99999
905,50200520000WB,31.4,31.5669,,6,3,1.0,99999
906,50200520000WB,25.6054,25.8191,,6,3,1.0,99999
907,50200520000WB,25.8191,26.0033,,6,3,1.0,99999
908,50200520000WB,29.12,29.2883,,6,3,1.0,99999
909,50200520000WB,29.2883,29.4988,,6,3,1.0,99999
910,50200520000WB,27.5,27.683,,6,3,1.0,99999
911,50200520000WB,31.05,31.1627,,6,3,1.0,99999
912,50200520000WB,29.4988,29.6,,6,3,1.0,99999
913,50200520000WB,26.8198,26.952,,6,3,1.0,99999
914,50200520000WB,27.0942,27.2063,,6,3,1.0,99999
915,50200520000WB,31.2471,31.3826,,6,3,1.0,99999
916,50200520000WB,31.5669,31.6871,,6,3,1.0,99999
917,50200520000WB,31.7129,31.8093,,6,3,1.0,99999
918,50200520000WB,26.0033,26.0601,,6,3,1.0,99999
919,50200520000WB,26.0601,26.188,,6,3,1.0,99999
920,50200520000WB,27.74,27.8461,,6,3,1.0,99999
921,50200520000WB,25.5812,25.6054,,6,3,1.0,99999
922,50200520000WB,31.1627,31.2218,,6,3,1.0,99999
923,50200520000WB,27.2063,27.2468,,6,3,1.0,99999
924,50200520000WB,29.05,29.1,,6,3,1.0,99999
925,50200520000WB,30.4576,30.524,,6,3,1.0,99999
926,50200520000WB,31.2218,31.2471,,6,3,1.0,99999
927,50200520000WB,31.6871,31.7129,,6,3,1.0,99999
928,50200520000WB,29.0171,29.05,,6,3,1.0,99999
929,50200520000WB,27.683,27.715,,6,3,1.0,99999
930,50200520000WB,30.524,30.55,,6,3,1.0,99999
931,50200520000WB,31.3869,31.4,,6,3,1.0,99999
932,50200520000WB,29.1,29.12,,6,3,1.0,99999
933,50200520000WB,27.715,27.74,,6,3,1.0,99999
934,50200520000WB,31.3826,31.3869,,6,3,1.0,99999
935,50200520000WB,30.55,30.56,,6,3,1.0,99999
936,50200520000WB,21.14,21.74,,6,3,1.0,99999
