,RouteId,BeginPoint,EndPoint,RouteNumber,FsystemVn,NhsVn,FacilityTypeVn,RouteSigning,DirThroughLanesVn,IriVn
463,06100640000WB,26.1,26.2,,1,1,6,,2,19
464,06100640000WB,26.2,26.3,,1,1,6,,2,22
465,06100640000WB,25.9,26.0,,1,1,6,,2,24
466,06100640000WB,25.7,25.8,,1,1,6,,2,23
467,06100640000WB,25.8,25.9,,1,1,6,,2,22
468,06100640000WB,25.4,25.5,,1,1,6,,2,22
469,06100640000WB,25.5,25.6,,1,1,6,,2,29
470,06100640000WB,25.1,25.2,,1,1,6,,2,29
471,06100640000WB,25.208,25.294,,1,1,6,,2,154
472,06100640000WB,26.4,26.459,,1,1,6,,2,79
473,06100640000WB,26.511,26.6,,1,1,6,,2,80
474,06100640000WB,27.0,27.089,,1,1,6,,2,61
475,06100640000WB,27.129,27.2,,1,1,6,,2,105
476,06100640000WB,28.733,28.8,,1,1,6,,2,122
477,06100640000WB,29.4,29.478,,1,1,6,,2,104
478,06100640000WB,29.508,29.6,,1,1,6,,2,76
479,06100640000WB,29.6,29.6852,,1,1,6,,2,32
480,06100640000WB,27.81,27.86,,1,1,6,,2,54
481,06100640000WB,26.8755,26.9,,1,1,6,,2,29
482,06100640000WB,27.5,27.5509,,1,1,6,,2,131
483,06100640000WB,27.5509,27.6,,1,1,6,,2,131
484,06100640000WB,27.86,27.9,,1,1,6,,2,54
485,06100640000WB,28.936,29.0,,1,1,6,,2,33
486,06100640000WB,24.5,24.53,,1,1,6,,2,30
487,06100640000WB,27.784,27.8,,1,1,6,,2,47
488,06100640000WB,24.9,24.9267,,1,1,6,,2,32
489,06100640000WB,27.1,27.1157,,1,1,6,,2,105
490,06100640000WB,27.9778,28.0,,1,1,6,,2,41
491,06100640000WB,28.9,28.936,,1,1,6,,2,33
492,06100640000WB,26.459,26.4924,,1,1,6,,2,79
493,06100640000WB,28.709,28.726,,1,1,6,,2,122
494,06100640000WB,29.478,29.4998,,1,1,6,,2,104
495,06100640000WB,27.3,27.31,,1,1,6,,2,52
496,06100640000WB,27.8,27.81,,1,1,6,,2,54
497,06100640000WB,29.3,29.317,,1,1,6,,2,35
498,06100640000WB,25.2,25.208,,1,1,6,,2,154
499,06100640000WB,26.5,26.511,,1,1,6,,2,80
500,06100640000WB,27.089,27.1,,1,1,6,,2,61
501,06100640000WB,27.1157,27.129,,1,1,6,,2,105
502,06100640000WB,28.7,28.709,,1,1,6,,2,122
503,06100640000WB,29.5,29.508,,1,1,6,,2,76
504,06100640000WB,26.4924,26.5,,1,1,6,,2,79
505,06100640000WB,25.294,25.3,,1,1,6,,2,154
506,06100640000WB,28.726,28.733,,1,1,6,,2,122
507,06100640000WB,28.2983,28.3,,1,1,6,,2,32
508,06100640000WB,29.4998,29.5,,1,1,6,,2,104
509,06100640000WB,30.0,30.1,,1,1,6,,2,30
510,06100640000WB,30.3,30.4,,1,1,6,,2,29
511,06100640000WB,30.6,30.7,,1,1,6,,2,31
512,06100640000WB,30.9,31.0,,1,1,6,,2,36
513,06100640000WB,31.4,31.5,,1,1,6,,2,29
514,06100640000WB,31.7,31.77,,1,1,6,,2,64
515,40100640000WB,31.9,32.0,,1,1,6,,2,35
516,40100640000WB,32.7,32.8,,1,1,6,,2,41
517,40100640000WB,33.4,33.5,,1,1,6,,2,28
518,40100640000WB,34.5,34.6,,1,1,6,,2,35
519,40100640000WB,33.8,33.88,,1,1,6,,2,41
520,40100640000WB,31.8,31.9,,1,1,6,,2,27
521,40100640000WB,32.0,32.1,,1,1,6,,2,32
522,40100640000WB,32.1,32.2,,1,1,6,,2,32
523,40100640000WB,32.2,32.3,,1,1,6,,2,34
524,40100640000WB,32.3,32.4,,1,1,6,,2,30
525,40100640000WB,32.4,32.5,,1,1,6,,2,28
526,40100640000WB,32.6,32.7,,1,1,6,,2,32
527,40100640000WB,34.7,34.79,,1,1,6,,2,29
528,40100640000WB,34.8,34.9,,1,1,6,,2,30
529,06100640000WB,29.7,29.8,,1,1,6,,2,34
530,06100640000WB,29.8,29.9,,1,1,6,,2,31
531,06100640000WB,29.9,30.0,,1,1,6,,2,30
532,06100640000WB,30.4,30.5,,1,1,6,,2,33
533,06100640000WB,30.5,30.6,,1,1,6,,2,28
534,06100640000WB,30.7,30.8,,1,1,6,,2,33
535,06100640000WB,30.8,30.9,,1,1,6,,2,32
536,06100640000WB,31.0,31.1,,1,1,6,,2,35
537,06100640000WB,31.1,31.2,,1,1,6,,2,27
538,06100640000WB,31.2,31.3,,1,1,6,,2,38
539,06100640000WB,31.3,31.4,,1,1,6,,2,28
540,06100640000WB,31.5,31.6,,1,1,6,,2,34
541,40100640000WB,34.2235,34.3,,1,1,6,,2,29
542,40100640000WB,34.3,34.4,,1,1,6,,2,32
543,40100640000WB,34.1,34.2,,1,1,6,,2,43
544,40100640000WB,33.9,34.0,,1,1,6,,2,29
545,40100640000WB,34.0,34.1,,1,1,6,,2,32
546,40100640000WB,33.6226,33.7,,1,1,6,,2,35
547,40100640000WB,33.7,33.8,,1,1,6,,2,29
548,40100640000WB,33.5,33.6,,1,1,6,,2,32
549,40100640000WB,33.3,33.3659,,1,1,6,,2,29
550,40100640000WB,33.2,33.3,,1,1,6,,2,44
551,40100640000WB,33.0,33.1,,1,1,6,,2,37
552,40100640000WB,32.8,32.9,,1,1,6,,2,41
553,40100640000WB,32.9,33.0,,1,1,6,,2,41
554,06100640000WB,30.1,30.2,,1,1,6,,2,63
555,06100640000WB,30.2,30.3,,1,1,6,,2,30
556,06100640000WB,31.6,31.675,,1,1,6,,2,110
557,40100640000WB,34.4406,34.5,,1,1,6,,2,28
558,40100640000WB,32.5,32.57,,1,1,6,,2,33
559,40100640000WB,32.57,32.6,,1,1,6,,2,33
560,40100640000WB,34.4,34.4406,,1,1,6,,2,28
561,40100640000WB,33.1,33.13,,1,1,6,,2,121
562,40100640000WB,33.164,33.2,,1,1,6,,2,121
563,40100640000WB,34.649,34.7,,1,1,6,,2,91
564,40100640000WB,33.3659,33.4,,1,1,6,,2,29
565,40100640000WB,33.88,33.9,,1,1,6,,2,41
566,40100640000WB,31.7771,31.8,,1,1,6,,2,31
567,06100640000WB,29.6852,29.7,,1,1,6,,2,32
568,40100640000WB,34.2,34.2235,,1,1,6,,2,29
569,40100640000WB,33.6,33.6226,,1,1,6,,2,35
570,06100640000WB,31.675,31.69,,1,1,6,,2,110
571,40100640000WB,34.63,34.649,,1,1,6,,2,91
572,40100640000WB,33.15,33.16,,1,1,6,,2,121
573,40100640000WB,34.6,34.61,,1,1,6,,2,91
574,40100640000WB,34.79,34.8,,1,1,6,,2,29
575,06100640000WB,31.69,31.697,,1,1,6,,2,110
576,40100640000WB,33.138,33.15,,1,1,6,,2,121
577,40100640000WB,34.61,34.623,,1,1,6,,2,91
578,40100640000WB,34.623,34.63,,1,1,6,,2,91
579,40100640000WB,31.77,31.7771,,1,1,6,,2,31
580,06100640000WB,31.697,31.7,,1,1,6,,2,110
581,40100640000WB,33.13,33.138,,1,1,6,,2,121
582,40100640000WB,33.16,33.164,,1,1,6,,2,121
583,40100640000WB,35.8,35.9,,1,1,6,,2,26
584,40100640000WB,36.5,36.6,,1,1,6,,2,31
585,40100640000WB,36.8,36.9,,1,1,6,,2,41
586,40100640000WB,37.1,37.2,,1,1,6,,2,26
587,40100640000WB,37.4,37.5,,1,1,6,,2,29
588,40100640000WB,37.7,37.8,,1,1,6,,2,38
589,40100640000WB,38.0,38.1,,1,1,6,,2,41
590,40100640000WB,38.3,38.4,,1,1,6,,2,31
591,40100640000WB,38.6,38.7,,1,1,6,,3,41
592,40100640000WB,38.9,39.0,,1,1,6,,3,34
593,40100640000WB,39.2,39.3,,1,1,6,,3,29
594,40100640000WB,39.5,39.6,,1,1,6,,3,29
595,40100640000WB,39.8097,39.9,,1,1,6,,3,26
596,40100640000WB,38.443,38.5,,1,1,6,,2,39
597,40100640000WB,35.3301,35.4,,1,1,6,,2,32
598,40100640000WB,36.1,36.1694,,1,1,6,,2,27
599,40100640000WB,37.615,37.7,,1,1,6,,2,33
600,40100640000WB,39.3,39.4,,1,1,6,,3,35
601,40100640000WB,39.4,39.5,,1,1,6,,3,31
602,40100640000WB,34.9,35.0,,1,1,6,,2,27
603,40100640000WB,35.0,35.1,,1,1,6,,2,35
604,40100640000WB,35.1,35.2,,1,1,6,,2,36
605,40100640000WB,35.2,35.3,,1,1,6,,2,34
606,40100640000WB,35.4,35.5,,1,1,6,,2,34
607,40100640000WB,35.5,35.6,,1,1,6,,2,26
608,40100640000WB,35.6,35.7,,1,1,6,,2,29
609,40100640000WB,35.7,35.8,,1,1,6,,2,28
610,40100640000WB,35.9,36.0,,1,1,6,,2,29
611,40100640000WB,36.0,36.1,,1,1,6,,2,26
612,40100640000WB,36.3,36.4,,1,1,6,,2,88
613,40100640000WB,36.4,36.5,,1,1,6,,2,29
614,40100640000WB,38.72,38.8,,1,1,6,,3,35
615,40100640000WB,39.0503,39.1,,1,1,6,,3,32
616,40100640000WB,39.6,39.7,,1,1,6,,3,28
617,40100640000WB,39.7,39.8,,1,1,6,,3,26
618,40100640000WB,38.1,38.2,,1,1,6,,2,40
619,40100640000WB,37.8,37.9,,1,1,6,,2,28
620,40100640000WB,37.9,38.0,,1,1,6,,2,36
621,40100640000WB,37.5,37.6,,1,1,6,,2,40
622,40100640000WB,37.2,37.3,,1,1,6,,2,32
623,40100640000WB,37.3,37.3487,,1,1,6,,2,31
624,40100640000WB,36.9,37.0,,1,1,6,,2,33
625,40100640000WB,37.0,37.1,,1,1,6,,2,29
626,40100640000WB,36.6,36.7,,1,1,6,,2,36
627,40100640000WB,36.7,36.8,,1,1,6,,2,30
628,40100640000WB,38.8,38.894,,1,1,6,,3,30
629,40100640000WB,38.5,38.54,,1,1,6,,3,47
630,40100640000WB,35.3,35.3301,,1,1,6,,2,32
631,40100640000WB,36.1694,36.2,,1,1,6,,2,27
632,40100640000WB,37.3487,37.4,,1,1,6,,2,31
633,40100640000WB,38.2575,38.3,,1,1,6,,2,46
634,40100640000WB,38.4,38.443,,1,1,6,,2,39
635,40100640000WB,38.54,38.6,,1,1,6,,3,47
636,40100640000WB,39.0,39.0503,,1,1,6,,3,32
637,40100640000WB,39.134,39.2,,1,1,6,,3,30
638,40100640000WB,39.1,39.134,,1,1,6,,3,30
639,40100640000WB,38.2,38.2575,,1,1,6,,2,46
640,40100640000WB,36.2,36.267,,1,1,6,,2,95
641,40100640000WB,36.27,36.2868,,1,1,6,,2,95
642,40100640000WB,38.7,38.72,,1,1,6,,3,35
643,40100640000WB,39.8,39.8097,,1,1,6,,3,26
644,40100640000WB,37.6,37.615,,1,1,6,,2,33
645,40100640000WB,36.293,36.3,,1,1,6,,2,95
646,40100640000WB,36.2868,36.293,,1,1,6,,2,95
647,40100640000WB,38.894,38.898,,1,1,6,,3,30
648,40100640000WB,36.267,36.27,,1,1,6,,2,95
649,40100640000WB,38.898,38.9,,1,1,6,,3,30
650,20100640000WB,48.7,48.8,,1,1,6,,3,79
651,20100640000WB,49.0,49.1,,1,1,6,,3,122
652,20100640000WB,49.8,49.9,,1,1,6,,3,50
653,20100640000WB,49.9,50.0,,1,1,6,,3,57
654,20100640000WB,50.2,50.3,,1,1,6,,3,50
655,20100640000WB,50.3,50.4,,1,1,6,,3,43
656,20100640000WB,50.4,50.5,,1,1,6,,3,35
657,20100640000WB,50.6,50.7,,1,1,6,,3,49
658,20100640000WB,50.7,50.8,,1,1,6,,3,38
659,20100640000WB,51.4,51.5,,1,1,6,,3,40
660,20100640000WB,51.5,51.6,,1,1,6,,3,43
661,20100640000WB,51.6,51.7,,1,1,6,,3,39
662,20100640000WB,52.0,52.1,,1,1,6,,3,46
663,20100640000WB,52.1,52.2,,1,1,6,,3,42
664,20100640000WB,52.2,52.3,,1,1,6,,3,48
665,20100640000WB,47.8,47.9,,1,1,6,,3,58
666,20100640000WB,47.9,48.0,,1,1,6,,3,64
667,20100640000WB,48.0,48.1,,1,1,6,,3,42
668,20100640000WB,48.1,48.2,,1,1,6,,3,44
669,20100640000WB,48.2,48.3,,1,1,6,,3,43
670,20100640000WB,48.3,48.4,,1,1,6,,3,50
671,20100640000WB,48.4,48.5,,1,1,6,,3,70
672,20100640000WB,48.5,48.6,,1,1,6,,3,75
673,20100640000WB,48.6,48.7,,1,1,6,,3,121
674,20100640000WB,48.8,48.9,,1,1,6,,3,147
675,20100640000WB,48.9,49.0,,1,1,6,,3,114
676,20100640000WB,49.1,49.2,,1,1,6,,3,79
677,20100640000WB,49.2,49.3,,1,1,6,,3,88
678,20100640000WB,49.3,49.4,,1,1,6,,3,54
679,20100640000WB,49.4,49.5,,1,1,6,,3,76
680,20100640000WB,49.5,49.6,,1,1,6,,3,80
681,20100640000WB,49.7,49.8,,1,1,6,,3,45
682,20100640000WB,50.8,50.9,,1,1,6,,3,34
683,20100640000WB,51.2,51.3,,1,1,6,,3,50
684,20100640000WB,51.3,51.39,,1,1,6,,3,45
685,20100640000WB,51.7,51.8,,1,1,6,,3,43
686,20100640000WB,51.9,51.9859,,1,1,6,,3,41
687,20100640000WB,50.029,50.1,,1,1,6,,3,121
688,20100640000WB,50.9,50.995,,1,1,6,,3,99
689,20100640000WB,51.039,51.1,,1,1,6,,3,92
690,20100640000WB,50.1041,50.2,,1,1,6,,3,37
691,20100640000WB,49.6304,49.7,,1,1,6,,3,65
692,20100640000WB,51.1,51.2,,1,1,6,,3,48
693,20100640000WB,50.546,50.6,,1,1,6,,3,135
694,20100640000WB,49.6,49.6304,,1,1,6,,3,65
695,20100640000WB,50.5,50.524,,1,1,6,,3,135
696,20100640000WB,51.0138,51.039,,1,1,6,,3,92
697,20100640000WB,51.8,51.837,,1,1,6,,3,135
698,20100640000WB,51.857,51.9,,1,1,6,,3,135
699,20100640000WB,51.39,51.4,,1,1,6,,3,45
700,20100640000WB,51.9859,52.0,,1,1,6,,3,41
701,20100640000WB,51.0,51.0138,,1,1,6,,3,92
702,20100640000WB,50.524,50.54,,1,1,6,,3,135
703,20100640000WB,50.001,50.0118,,1,1,6,,3,121
704,20100640000WB,50.0168,50.029,,1,1,6,,3,121
705,20100640000WB,51.837,51.85,,1,1,6,,3,135
706,20100640000WB,50.995,51.0,,1,1,6,,3,99
707,20100640000WB,51.85,51.857,,1,1,6,,3,135
708,20100640000WB,50.0118,50.0168,,1,1,6,,3,121
709,20100640000WB,50.1,50.1041,,1,1,6,,3,37
710,20100640000WB,50.54,50.546,,1,1,6,,3,135
711,20100640000WB,50.0,50.001,,1,1,6,,3,121
712,40100640000WB,40.1,40.2,,1,1,6,,3,37
713,40100640000WB,40.7,40.8,,1,1,6,,2,34
714,40100640000WB,41.0,41.1,,1,1,6,,2,27
715,40100640000WB,41.3,41.4,,1,1,6,,2,104
716,40100640000WB,42.2,42.3,,1,1,6,,2,272
717,40100640000WB,42.5,42.6,,1,1,6,,2,58
718,40100640000WB,42.9,43.0,,1,1,6,,2,152
719,40100640000WB,41.915,42.0,,1,1,6,,2,203
720,40100640000WB,40.5,40.568,,1,1,6,,2,30
721,40100640000WB,41.646,41.7,,1,1,6,,2,286
722,40100640000WB,42.4175,42.5,,1,1,6,,2,117
723,40100640000WB,42.81,42.9,,1,1,6,,2,118
724,40100640000WB,43.5288,43.6,,1,1,6,,2,165
725,40100640000WB,44.054,44.1,,1,1,6,,2,118
726,40100640000WB,39.9,40.0,,1,1,6,,3,23
727,40100640000WB,40.0,40.1,,1,1,6,,3,25
728,40100640000WB,40.2,40.3,,1,1,6,,3,26
729,40100640000WB,40.3,40.4,,1,1,6,,3,26
730,40100640000WB,40.6,40.658,,1,1,6,,2,27
731,40100640000WB,40.8,40.9,,1,1,6,,2,29
732,40100640000WB,40.9,40.9853,,1,1,6,,2,40
733,40100640000WB,41.1,41.2,,1,1,6,,2,28
734,40100640000WB,41.2,41.25,,1,1,6,,2,64
735,40100640000WB,41.4,41.5,,1,1,6,,2,120
736,40100640000WB,41.7,41.8,,1,1,6,,2,111
737,40100640000WB,42.3,42.4,,1,1,6,,2,192
738,40100640000WB,42.6,42.7,,1,1,6,,2,66
739,40100640000WB,42.7,42.764,,1,1,6,,2,115
740,40100640000WB,43.0,43.1,,1,1,6,,2,165
741,40100640000WB,43.1,43.2,,1,1,6,,2,152
742,40100640000WB,43.2,43.3,,1,1,6,,2,94
743,40100640000WB,43.6,43.7,,1,1,6,,2,109
744,40100640000WB,43.9,44.0,,1,1,6,,2,141
745,40100640000WB,44.3,44.4,,1,1,6,,2,160
746,40100640000WB,45.2,45.3,,1,1,6,,3,118
747,40100640000WB,42.0,42.1,,1,1,6,,2,112
748,40100640000WB,42.1,42.2,,1,1,6,,2,178
749,40100640000WB,43.4,43.5,,1,1,6,,2,208
750,40100640000WB,44.1,44.2,,1,1,6,,2,114
751,40100640000WB,44.2,44.3,,1,1,6,,2,127
752,40100640000WB,44.9,45.0,,1,1,6,,3,140
753,40100640000WB,45.0,45.1,,1,1,6,,3,147
754,40100640000WB,44.4,44.488,,1,1,6,,2,145
755,40100640000WB,41.8,41.889,,1,1,6,,2,212
756,40100640000WB,44.6,44.648,,1,1,6,,2,91
757,40100640000WB,40.4,40.4491,,1,1,6,,2,34
758,40100640000WB,40.4612,40.5,,1,1,6,,2,34
759,40100640000WB,40.658,40.7,,1,1,6,,2,27
760,40100640000WB,41.25,41.3,,1,1,6,,2,64
761,40100640000WB,43.5,43.5258,,1,1,6,,2,165
762,40100640000WB,44.7,44.7687,,1,1,6,,2,151
763,40100640000WB,43.7269,43.788,,1,1,6,,2,173
764,40100640000WB,44.0,44.054,,1,1,6,,2,118
765,40100640000WB,41.5,41.53,,1,1,6,,2,189
766,40100640000WB,42.764,42.8,,1,1,6,,2,115
767,40100640000WB,43.3,43.3577,,1,1,6,,2,190
768,40100640000WB,43.8,43.8376,,1,1,6,,2,136
769,40100640000WB,43.8376,43.9,,1,1,6,,2,136
770,40100640000WB,45.1,45.16,,1,1,6,,3,96
771,40100640000WB,45.16,45.2,,1,1,6,,3,96
772,40100640000WB,43.3577,43.4,,1,1,6,,2,190
773,40100640000WB,44.8,44.9,,1,1,6,,3,109
774,40100640000WB,41.54,41.5635,,1,1,6,,2,189
775,40100640000WB,44.546,44.6,,1,1,6,,2,133
776,40100640000WB,44.652,44.7,,1,1,6,,2,91
777,40100640000WB,44.5048,44.5261,,1,1,6,,2,133
778,40100640000WB,41.6176,41.646,,1,1,6,,2,286
779,40100640000WB,40.9853,41.0,,1,1,6,,2,40
780,40100640000WB,41.6,41.6176,,1,1,6,,2,286
781,40100640000WB,40.568,40.6,,1,1,6,,2,30
782,40100640000WB,42.4,42.4175,,1,1,6,,2,117
783,40100640000WB,43.7,43.7269,,1,1,6,,2,173
784,40100640000WB,41.5635,41.594,,1,1,6,,2,189
785,40100640000WB,44.5261,44.5344,,1,1,6,,2,133
786,40100640000WB,40.4504,40.4612,,1,1,6,,2,34
787,40100640000WB,41.9,41.9073,,1,1,6,,2,203
788,40100640000WB,42.8,42.81,,1,1,6,,2,118
789,40100640000WB,43.788,43.8,,1,1,6,,2,173
790,40100640000WB,44.78,44.8,,1,1,6,,3,151
791,40100640000WB,41.53,41.54,,1,1,6,,2,189
792,40100640000WB,44.488,44.5,,1,1,6,,2,145
793,40100640000WB,44.5345,44.546,,1,1,6,,2,133
794,40100640000WB,41.889,41.9,,1,1,6,,2,212
795,40100640000WB,44.7687,44.78,,1,1,6,,2,151
796,40100640000WB,44.5,44.5048,,1,1,6,,2,133
797,40100640000WB,41.594,41.6,,1,1,6,,2,189
798,40100640000WB,41.9073,41.915,,1,1,6,,2,203
799,40100640000WB,44.648,44.652,,1,1,6,,2,91
800,40100640000WB,43.5258,43.5288,,1,1,6,,2,165
801,40100640000WB,40.4491,40.4504,,1,1,6,,2,34
802,40100640000WB,44.5344,44.5345,,1,1,6,,2,133
803,20100640000WB,46.0,46.1,,1,1,6,,3,35
804,20100640000WB,45.7,45.8,,1,1,6,,3,58
805,20100640000WB,46.3,46.4,,1,1,6,,3,92
806,20100640000WB,46.4,46.5,,1,1,6,,3,49
807,20100640000WB,45.5,45.6,,1,1,6,,3,81
808,20100640000WB,45.6,45.7,,1,1,6,,3,56
809,20100640000WB,45.8,45.9,,1,1,6,,3,56
810,20100640000WB,45.9,46.0,,1,1,6,,3,45
811,20100640000WB,46.1,46.2,,1,1,6,,3,64
812,20100640000WB,46.2,46.3,,1,1,6,,3,77
813,20100640000WB,46.5,46.6,,1,1,6,,3,45
814,40100640000WB,45.3,45.39,,1,1,6,,3,135
815,20100640000WB,46.6,46.7,,1,1,6,,3,83
816,20100640000WB,46.7,46.8,,1,1,6,,3,87
817,20100640000WB,46.8,46.9,,1,1,6,,3,50
818,20100640000WB,46.9,47.0,,1,1,6,,3,52
819,20100640000WB,47.0,47.1,,1,1,6,,3,70
820,20100640000WB,47.2,47.3,,1,1,6,,3,71
821,20100640000WB,47.3,47.4,,1,1,6,,3,62
822,20100640000WB,47.5,47.6,,1,1,6,,3,46
823,20100640000WB,45.4,45.4466,,1,1,6,,3,171
824,20100640000WB,45.4466,45.5,,1,1,6,,3,171
825,20100640000WB,47.1275,47.2,,1,1,6,,3,50
826,20100640000WB,47.44,47.5,,1,1,6,,3,82
827,20100640000WB,47.6,47.6778,,1,1,6,,3,79
828,20100640000WB,47.7,47.733,,1,1,6,,3,65
829,20100640000WB,47.739,47.8,,1,1,6,,3,65
830,20100640000WB,47.1,47.1275,,1,1,6,,3,50
831,20100640000WB,47.4,47.44,,1,1,6,,3,82
832,20100640000WB,47.6778,47.7,,1,1,6,,3,79
833,20100640000WB,45.39,45.4,,1,1,6,,3,90
834,20100640000WB,47.733,47.739,,1,1,6,,3,65
835,20100640000WB,52.6,52.7,,1,1,6,,3,51
836,20100640000WB,52.9,53.0,,1,1,6,,4,42
837,20100640000WB,53.8,53.9,,1,1,6,,3,101
838,20100640000WB,54.6,54.7,,1,1,6,,3,48
839,20100640000WB,55.5,55.6,,1,1,6,,3,53
840,20100640000WB,56.1,56.2,,1,1,6,,3,42
841,20100640000WB,56.6,56.7,,1,1,6,,3,78
842,20100640000WB,55.8,55.9,,1,1,6,,3,55
843,20100640000WB,53.2,53.275,,1,1,6,,4,93
844,20100640000WB,52.5,52.6,,1,1,6,,3,55
845,20100640000WB,52.8,52.9,,1,1,6,,4,49
846,20100640000WB,55.1247,55.2,,1,1,6,,3,162
847,20100640000WB,55.6,55.6864,,1,1,6,,3,54
848,20100640000WB,57.02,57.1,,1,1,6,,3,132
849,20100640000WB,57.1394,57.2,,1,1,6,,3,75
850,20100640000WB,56.7,56.8,,1,1,6,,3,51
851,20100640000WB,56.8,56.9,,1,1,6,,3,44
852,20100640000WB,56.9,57.0,,1,1,6,,3,118
853,20100640000WB,57.2,57.3,,1,1,6,,3,94
854,20100640000WB,57.3,57.4,,1,1,6,,3,68
855,20100640000WB,53.0,53.1,,1,1,6,,4,59
856,20100640000WB,53.1,53.2,,1,1,6,,4,51
857,20100640000WB,53.3179,53.4,,1,1,6,,4,88
858,20100640000WB,53.4,53.5,,1,1,6,,4,90
859,20100640000WB,53.5,53.6,,1,1,6,,4,122
860,20100640000WB,53.9,54.0,,1,1,6,,3,123
861,20100640000WB,54.0,54.1,,1,1,6,,3,124
862,20100640000WB,54.1,54.2,,1,1,6,,3,89
863,20100640000WB,54.5,54.6,,1,1,6,,3,43
864,20100640000WB,54.9,55.0,,1,1,6,,3,40
865,20100640000WB,55.0,55.0803,,1,1,6,,3,53
866,20100640000WB,55.2,55.3,,1,1,6,,3,41
867,20100640000WB,55.3,55.3894,,1,1,6,,3,42
868,20100640000WB,55.4,55.5,,1,1,6,,3,50
869,20100640000WB,55.7,55.8,,1,1,6,,3,52
870,20100640000WB,55.9,56.0,,1,1,6,,3,44
871,20100640000WB,56.0,56.1,,1,1,6,,3,46
872,20100640000WB,56.2,56.3,,1,1,6,,3,46
873,20100640000WB,56.3,56.4,,1,1,6,,3,93
874,20100640000WB,54.8,54.9,,1,1,6,,3,46
875,20100640000WB,56.4,56.5,,1,1,6,,3,48
876,20100640000WB,56.5,56.6,,1,1,6,,3,41
877,20100640000WB,54.322,54.4,,1,1,6,,3,136
878,20100640000WB,54.44,54.5,,1,1,6,,3,112
879,20100640000WB,54.7272,54.7783,,1,1,6,,3,49
880,20100640000WB,52.4186,52.5,,1,1,6,,3,119
881,20100640000WB,52.765,52.8,,1,1,6,,3,140
882,20100640000WB,52.73,52.765,,1,1,6,,3,140
883,20100640000WB,53.6578,53.7,,1,1,6,,3,135
884,20100640000WB,53.75,53.8,,1,1,6,,3,76
885,20100640000WB,57.1,57.1394,,1,1,6,,3,75
886,20100640000WB,54.2565,54.3,,1,1,6,,3,141
887,20100640000WB,54.2,54.2565,,1,1,6,,3,141
888,20100640000WB,57.4,57.455,,1,1,6,,3,182
889,20100640000WB,57.5,57.5355,,1,1,6,,3,126
890,20100640000WB,52.3,52.4,,1,1,6,,3,98
891,20100640000WB,52.703,52.725,,1,1,6,,3,140
892,20100640000WB,53.6269,53.6477,,1,1,6,,3,135
893,20100640000WB,53.6076,53.6269,,1,1,6,,3,135
894,20100640000WB,57.0064,57.02,,1,1,6,,3,132
895,20100640000WB,57.455,57.48,,1,1,6,,3,182
896,20100640000WB,53.73,53.75,,1,1,6,,3,76
897,20100640000WB,53.7,53.727,,1,1,6,,3,76
898,20100640000WB,54.7,54.7272,,1,1,6,,3,49
899,20100640000WB,55.0803,55.1,,1,1,6,,3,53
900,20100640000WB,55.1,55.1247,,1,1,6,,3,162
901,20100640000WB,53.29,53.3,,1,1,6,,4,93
902,20100640000WB,54.4,54.4294,,1,1,6,,3,112
903,20100640000WB,52.4,52.4186,,1,1,6,,3,119
904,20100640000WB,54.7783,54.8,,1,1,6,,3,49
905,20100640000WB,54.3,54.322,,1,1,6,,3,136
906,20100640000WB,54.4294,54.44,,1,1,6,,3,112
907,20100640000WB,53.6477,53.6578,,1,1,6,,3,135
908,20100640000WB,57.5355,57.5442,,1,1,6,,3,126
909,20100640000WB,57.48,57.4931,,1,1,6,,3,182
910,20100640000WB,53.275,53.29,,1,1,6,,4,93
911,20100640000WB,53.3,53.3179,,1,1,6,,4,88
912,20100640000WB,57.4931,57.5,,1,1,6,,3,182
913,20100640000WB,55.6864,55.7,,1,1,6,,3,54
914,20100640000WB,55.3894,55.3971,,1,1,6,,3,42
915,20100640000WB,53.6,53.6076,,1,1,6,,3,135
916,20100640000WB,57.0,57.0064,,1,1,6,,3,132
917,20100640000WB,52.725,52.73,,1,1,6,,3,140
918,20100640000WB,53.727,53.73,,1,1,6,,3,76
919,20100640000WB,55.3971,55.4,,1,1,6,,3,42
920,20100640000WB,52.7,52.703,,1,1,6,,3,140
921,20100640000WB,58.4,58.48,,1,1,6,,4,85
922,20100770000SB,101.207,101.3,,1,1,6,,4,71
923,20100770000SB,105.1,105.2,,1,1,6,,2,87
924,20100770000SB,97.02,97.1,,1,1,6,,2,50
925,20100770000SB,97.6,97.7,,1,1,6,,2,107
926,20100790000SB,1.3,1.4,,1,1,6,,2,59
927,20100770000SB,98.0,98.1,,1,1,6,,2,52
928,20100640000WB,57.7036,57.7817,,1,1,6,,3,122
929,20100640000WB,57.9,57.96,,1,1,6,,3,195
930,20100770000SB,101.4204,101.5,,1,1,6,,4,87
931,20100770000SB,100.3322,100.4,,1,1,6,,3,102
932,20100790000SB,2.24,2.3,,1,1,6,,2,54
933,20100640000WB,58.2,58.3,,1,1,6,,3,118
934,20100640000WB,58.3,58.37,,1,1,6,,3,123
935,20100770000SB,96.3,96.4,,1,1,6,,3,62
936,20100770000SB,98.2,98.3,,1,1,6,,3,60
937,20100770000SB,100.8,100.88,,1,1,6,,4,112
